sample,trait,value,label
plant1,in_bounds,1,none
plant1,area,57391.0,pixels
plant1,convex_hull_area,72455.5,pixels
plant1,solidity,0.7920861770327995,none
plant1,perimeter,1536.261097073555,pixels
plant1,width,385,pixels
plant1,height,362,pixels
plant1,longest_path,2913,pixels
plant1,center_of_mass,397.16772664703524,x
plant1,center_of_mass,211.34144726525065,y
plant1,convex_hull_vertices,46,none
plant1,object_in_frame,1,none
plant1,ellipse_center,404.3188781738281,x
plant1,ellipse_center,217.8222198486328,y
plant1,ellipse_major_axis,495.14984130859375,pixels
plant1,ellipse_minor_axis,175.55343627929688,pixels
plant1,ellipse_angle,133.08885192871094,degrees
plant1,ellipse_eccentricity,0.9350385423503004,none
plant3,in_bounds,1,none
plant3,area,25330.0,pixels
plant3,convex_hull_area,28515.5,pixels
plant3,solidity,0.8882888253756729,none
plant3,perimeter,765.1097334623337,pixels
plant3,width,195,pixels
plant3,height,191,pixels
plant3,longest_path,1523,pixels
plant3,center_of_mass,641.8343861034347,x
plant3,center_of_mass,132.9998420844848,y
plant3,convex_hull_vertices,41,none
plant3,object_in_frame,1,none
plant3,ellipse_center,642.38671875,x
plant3,ellipse_center,132.83851623535156,y
plant3,ellipse_major_axis,197.02699279785156,pixels
plant3,ellipse_minor_axis,169.40318298339844,pixels
plant3,ellipse_angle,135.6409454345703,degrees
plant3,ellipse_eccentricity,0.5106362879080565,none
plant5,in_bounds,1,none
plant5,area,21085.0,pixels
plant5,convex_hull_area,23832.5,pixels
plant5,solidity,0.8847162488198889,none
plant5,perimeter,664.4406867027283,pixels
plant5,width,179,pixels
plant5,height,172,pixels
plant5,longest_path,1376,pixels
plant5,center_of_mass,962.0309224567228,x
plant5,center_of_mass,146.90211050509842,y
plant5,convex_hull_vertices,34,none
plant5,object_in_frame,1,none
plant5,ellipse_center,962.9288330078125,x
plant5,ellipse_center,146.7762908935547,y
plant5,ellipse_major_axis,172.9859619140625,pixels
plant5,ellipse_minor_axis,164.57150268554688,pixels
plant5,ellipse_angle,144.7101287841797,degrees
plant5,ellipse_eccentricity,0.3080889360863747,none
plant6,in_bounds,1,none
plant6,area,21005.0,pixels
plant6,convex_hull_area,23832.5,pixels
plant6,solidity,0.8813594880939893,none
plant6,perimeter,664.4406867027283,pixels
plant6,width,179,pixels
plant6,height,172,pixels
plant6,longest_path,1376,pixels
plant6,center_of_mass,962.0850273744346,x
plant6,center_of_mass,146.9793858605094,y
plant6,convex_hull_vertices,34,none
plant6,object_in_frame,1,none
plant6,ellipse_center,962.9288330078125,x
plant6,ellipse_center,146.7762908935547,y
plant6,ellipse_major_axis,172.9859619140625,pixels
plant6,ellipse_minor_axis,164.57150268554688,pixels
plant6,ellipse_angle,144.7101287841797,degrees
plant6,ellipse_eccentricity,0.3080889360863747,none
plant7,in_bounds,1,none
plant7,area,27094.0,pixels
plant7,convex_hull_area,30130.5,pixels
plant7,solidity,0.8992217188563084,none
plant7,perimeter,991.134335398674,pixels
plant7,width,199,pixels
plant7,height,209,pixels
plant7,longest_path,1533,pixels
plant7,center_of_mass,1290.8900494574445,x
plant7,center_of_mass,138.9616889348195,y
plant7,convex_hull_vertices,36,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1288.7589111328125,x
plant7,ellipse_center,140.21299743652344,y
plant7,ellipse_major_axis,201.35557556152344,pixels
plant7,ellipse_minor_axis,177.3315887451172,pixels
plant7,ellipse_angle,22.377208709716797,degrees
plant7,ellipse_eccentricity,0.4736954062315464,none
plant8,in_bounds,1,none
plant8,area,27082.0,pixels
plant8,convex_hull_area,30130.5,pixels
plant8,solidity,0.8988234513200909,none
plant8,perimeter,991.134335398674,pixels
plant8,width,199,pixels
plant8,height,209,pixels
plant8,longest_path,1533,pixels
plant8,center_of_mass,1290.9136326711468,x
plant8,center_of_mass,138.9602318883391,y
plant8,convex_hull_vertices,36,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1288.7589111328125,x
plant8,ellipse_center,140.21299743652344,y
plant8,ellipse_major_axis,201.35557556152344,pixels
plant8,ellipse_minor_axis,177.3315887451172,pixels
plant8,ellipse_angle,22.377208709716797,degrees
plant8,ellipse_eccentricity,0.4736954062315464,none
plant9,in_bounds,1,none
plant9,area,33148.0,pixels
plant9,convex_hull_area,35543.5,pixels
plant9,solidity,0.9326037109457426,none
plant9,perimeter,816.8082177639008,pixels
plant9,width,245,pixels
plant9,height,206,pixels
plant9,longest_path,1750,pixels
plant9,center_of_mass,1626.2995052491854,x
plant9,center_of_mass,136.41465548449378,y
plant9,convex_hull_vertices,32,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1626.3583984375,x
plant9,ellipse_center,137.15492248535156,y
plant9,ellipse_major_axis,239.1641845703125,pixels
plant9,ellipse_minor_axis,180.6776885986328,pixels
plant9,ellipse_angle,65.11762237548828,degrees
plant9,ellipse_eccentricity,0.6552009725469956,none
plant10,in_bounds,1,none
plant10,area,33141.0,pixels
plant10,convex_hull_area,35543.5,pixels
plant10,solidity,0.9324067691701717,none
plant10,perimeter,816.8082177639008,pixels
plant10,width,245,pixels
plant10,height,206,pixels
plant10,longest_path,1750,pixels
plant10,center_of_mass,1626.3097673576538,x
plant10,center_of_mass,136.4139585407803,y
plant10,convex_hull_vertices,32,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1626.3583984375,x
plant10,ellipse_center,137.15492248535156,y
plant10,ellipse_major_axis,239.1641845703125,pixels
plant10,ellipse_minor_axis,180.6776885986328,pixels
plant10,ellipse_angle,65.11762237548828,degrees
plant10,ellipse_eccentricity,0.6552009725469956,none
plant11,in_bounds,0,none
plant11,area,34989.0,pixels
plant11,convex_hull_area,39059.5,pixels
plant11,solidity,0.8957871964566879,none
plant11,perimeter,938.891478061676,pixels
plant11,width,281,pixels
plant11,height,183,pixels
plant11,longest_path,1967,pixels
plant11,center_of_mass,137.294349652748,x
plant11,center_of_mass,282.03815484866675,y
plant11,convex_hull_vertices,36,none
plant11,object_in_frame,0,none
plant11,ellipse_center,136.1724090576172,x
plant11,ellipse_center,282.2867736816406,y
plant11,ellipse_major_axis,277.08282470703125,pixels
plant11,ellipse_minor_axis,165.9118194580078,pixels
