sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,3363.0,pixels
plant0,convex_hull_area,3636.5,pixels
plant0,solidity,0.9247903203629864,none
plant0,perimeter,262.30865597724915,pixels
plant0,width,84,pixels
plant0,height,55,pixels
plant0,longest_path,614,pixels
plant0,center_of_mass,110.79720487659827,x
plant0,center_of_mass,112.99197145405887,y
plant0,convex_hull_vertices,23,none
plant0,object_in_frame,1,none
plant0,ellipse_center,110.4067611694336,x
plant0,ellipse_center,112.93905639648438,y
plant0,ellipse_major_axis,83.07772064208984,pixels
plant0,ellipse_minor_axis,53.60573959350586,pixels
plant0,ellipse_angle,97.7525863647461,degrees
plant0,ellipse_eccentricity,0.7639731130449192,none
plant1,in_bounds,1,none
plant1,area,1846.0,pixels
plant1,convex_hull_area,2001.0,pixels
plant1,solidity,0.9225387306346826,none
plant1,perimeter,203.09545290470123,pixels
plant1,width,58,pixels
plant1,height,47,pixels
plant1,longest_path,407,pixels
plant1,center_of_mass,285.02004333694475,x
plant1,center_of_mass,115.87378114842903,y
plant1,convex_hull_vertices,22,none
plant1,object_in_frame,1,none
plant1,ellipse_center,285.0069580078125,x
plant1,ellipse_center,115.83199310302734,y
plant1,ellipse_major_axis,55.19506072998047,pixels
plant1,ellipse_minor_axis,43.661312103271484,pixels
plant1,ellipse_angle,117.54283905029297,degrees
plant1,ellipse_eccentricity,0.6117688519585295,none
plant2,in_bounds,1,none
plant2,area,1945.0,pixels
plant2,convex_hull_area,2046.5,pixels
plant2,solidity,0.9504031272904959,none
plant2,perimeter,186.02438521385193,pixels
plant2,width,62,pixels
plant2,height,48,pixels
plant2,longest_path,403,pixels
plant2,center_of_mass,440.80668380462726,x
plant2,center_of_mass,121.21953727506427,y
plant2,convex_hull_vertices,21,none
plant2,object_in_frame,1,none
plant2,ellipse_center,440.8936767578125,x
plant2,ellipse_center,120.71540832519531,y
plant2,ellipse_major_axis,60.681419372558594,pixels
plant2,ellipse_minor_axis,42.92241287231445,pixels
plant2,ellipse_angle,103.57221984863281,degrees
plant2,ellipse_eccentricity,0.706873193657276,none
plant3,in_bounds,1,none
plant3,area,1805.0,pixels
plant3,convex_hull_area,1923.5,pixels
plant3,solidity,0.938393553418248,none
plant3,perimeter,182.5096664428711,pixels
plant3,width,51,pixels
plant3,height,52,pixels
plant3,longest_path,342,pixels
plant3,center_of_mass,607.8664819944598,x
plant3,center_of_mass,127.3567867036011,y
plant3,convex_hull_vertices,22,none
plant3,object_in_frame,1,none
plant3,ellipse_center,607.8114624023438,x
plant3,ellipse_center,127.06417846679688,y
plant3,ellipse_major_axis,51.69646072387695,pixels
plant3,ellipse_minor_axis,46.45458221435547,pixels
plant3,ellipse_angle,143.3213348388672,degrees
plant3,ellipse_eccentricity,0.43876312778673265,none
plant4,in_bounds,1,none
plant4,area,1927.0,pixels
plant4,convex_hull_area,1982.0,pixels
plant4,solidity,0.9722502522704339,none
plant4,perimeter,177.1959581375122,pixels
plant4,width,58,pixels
plant4,height,48,pixels
plant4,longest_path,386,pixels
plant4,center_of_mass,766.3985469641931,x
plant4,center_of_mass,129.91022314478465,y
plant4,convex_hull_vertices,24,none
plant4,object_in_frame,1,none
plant4,ellipse_center,766.30908203125,x
plant4,ellipse_center,129.93923950195312,y
plant4,ellipse_major_axis,54.822471618652344,pixels
plant4,ellipse_minor_axis,44.328147888183594,pixels
plant4,ellipse_angle,87.95958709716797,degrees
plant4,ellipse_eccentricity,0.588391422854654,none
plant5,in_bounds,1,none
plant5,area,1807.0,pixels
plant5,convex_hull_area,1980.5,pixels
plant5,solidity,0.9123958596314062,none
plant5,perimeter,185.68123936653137,pixels
plant5,width,53,pixels
plant5,height,54,pixels
plant5,longest_path,380,pixels
plant5,center_of_mass,914.2235749861649,x
plant5,center_of_mass,132.35196458218041,y
plant5,convex_hull_vertices,22,none
plant5,object_in_frame,1,none
plant5,ellipse_center,913.6205444335938,x
plant5,ellipse_center,132.91754150390625,y
plant5,ellipse_major_axis,53.12153244018555,pixels
plant5,ellipse_minor_axis,48.91202926635742,pixels
plant5,ellipse_angle,131.7000732421875,degrees
plant5,ellipse_eccentricity,0.39013628945385165,none
plant6,in_bounds,1,none
plant6,area,1820.0,pixels
plant6,convex_hull_area,1891.0,pixels
plant6,solidity,0.9624537281861449,none
plant6,perimeter,177.0538227558136,pixels
plant6,width,52,pixels
plant6,height,51,pixels
plant6,longest_path,423,pixels
plant6,center_of_mass,1069.6956043956045,x
plant6,center_of_mass,132.71593406593408,y
plant6,convex_hull_vertices,19,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1069.418701171875,x
plant6,ellipse_center,133.2431182861328,y
plant6,ellipse_major_axis,60.75197982788086,pixels
plant6,ellipse_minor_axis,40.031898498535156,pixels
plant6,ellipse_angle,39.53607940673828,degrees
plant6,ellipse_eccentricity,0.7521956640108477,none
plant7,in_bounds,1,none
plant7,area,1961.0,pixels
plant7,convex_hull_area,2336.5,pixels
plant7,solidity,0.8392895356302161,none
plant7,perimeter,235.0365778207779,pixels
plant7,width,61,pixels
plant7,height,63,pixels
plant7,longest_path,413,pixels
plant7,center_of_mass,1230.8857725650178,x
plant7,center_of_mass,134.46455889852118,y
plant7,convex_hull_vertices,21,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1230.5789794921875,x
plant7,ellipse_center,134.20013427734375,y
plant7,ellipse_major_axis,58.816890716552734,pixels
plant7,ellipse_minor_axis,48.382320404052734,pixels
plant7,ellipse_angle,35.38670349121094,degrees
plant7,ellipse_eccentricity,0.5686316349033332,none
plant8,in_bounds,1,none
plant8,area,2321.0,pixels
plant8,convex_hull_area,2723.0,pixels
plant8,solidity,0.8523687109805361,none
plant8,perimeter,245.48022890090942,pixels
plant8,width,72,pixels
plant8,height,59,pixels
plant8,longest_path,514,pixels
plant8,center_of_mass,1389.6617837139165,x
plant8,center_of_mass,131.87419215855235,y
plant8,convex_hull_vertices,18,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1389.817138671875,x
plant8,ellipse_center,131.99632263183594,y
plant8,ellipse_major_axis,70.44603729248047,pixels
plant8,ellipse_minor_axis,45.58787536621094,pixels
plant8,ellipse_angle,61.450401306152344,degrees
plant8,ellipse_eccentricity,0.7623780897079414,none
plant9,in_bounds,1,none
plant9,area,2931.0,pixels
plant9,convex_hull_area,3222.0,pixels
plant9,solidity,0.909683426443203,none
plant9,perimeter,252.20815074443817,pixels
plant9,width,86,pixels
plant9,height,55,pixels
plant9,longest_path,614,pixels
plant9,center_of_mass,1548.5820539065166,x
plant9,center_of_mass,135.19037871033777,y
plant9,convex_hull_vertices,20,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1549.01220703125,x
plant9,ellipse_center,134.6664581298828,y
plant9,ellipse_major_axis,82.19512176513672,pixels
plant9,ellipse_minor_axis,48.56288528442383,pixels
plant9,ellipse_angle,80.29652404785156,degrees
plant9,ellipse_eccentricity,0.8068001628091256,none
plant10,in_bounds,1,none
plant10,area,3454.0,pixels
plant10,convex_hull_area,4226.0,pixels
plant10,solidity,0.8173213440605773,none
plant10,perimeter,332.634556889534,pixels
plant10,width,90,pixels
plant10,height,68,pixels
plant10,longest_path,606,pixels
plant10,center_of_mass,1717.6175448755066,x
plant10,center_of_mass,131.23624782860452,y
plant10,convex_hull_vertices,23,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1719.0537109375,x
plant10,ellipse_center,130.96456909179688,y
plant10,ellipse_major_axis,87.73577880859375,pixels
plant10,ellipse_minor_axis,64.10612487792969,pixels
plant10,ellipse_angle,73.813720703125,degrees
plant10,ellipse_eccentricity,0.6827280794815188,none
plant11,in_bounds,1,none
plant11,area,2987.0,pixels
plant11,convex_hull_area,3273.5,pixels
plant11,solidity,0.9124789980143577,none
plant11,perimeter,249.37972366809845,pixels
plant11,width,80,pixels
plant11,height,56,pixels
plant11,longest_path,564,pixels
plant11,center_of_mass,119.83762972882491,x
plant11,center_of_mass,268.6578506863073,y
plant11,convex_hull_vertices,23,none
plant11,object_in_frame,1,none
plant11,ellipse_center,119.02262878417969,x
plant11,ellipse_center,269.11663818359375,y
plant11,ellipse_major_axis,75.34988403320312,pixels
plant11,ellipse_minor_axis,53.891563415527344,pixels
plant11,ellipse_angle,105.76421356201172,degrees
plant11,ellipse_eccentricity,0.6989018392521245,none
plant12,in_bounds,1,none
plant12,area,2574.0,pixels
plant12,convex_hull_area,2747.0,pixels
plant12,solidity,0.9370222060429559,none
plant12,perimeter,218.6518018245697,pixels
plant12,width,69,pixels
plant12,height,54,pixels
plant12,longest_path,497,pixels
plant12,center_of_mass,287.2723387723388,x
plant12,center_of_mass,269.0003885003885,y
plant12,convex_hull_vertices,23,none
plant12,object_in_frame,1,none
plant12,ellipse_center,286.4532470703125,x
plant12,ellipse_center,269.2593688964844,y
plant12,ellipse_major_axis,70.16130828857422,pixels
plant12,ellipse_minor_axis,50.59605026245117,pixels
plant12,ellipse_angle,109.50601196289062,degrees
plant12,ellipse_eccentricity,0.6927904837782023,none
plant13,in_bounds,1,none
plant13,area,2453.0,pixels
plant13,convex_hull_area,2650.0,pixels
plant13,solidity,0.9256603773584906,none
plant13,perimeter,228.30865597724915,pixels
plant13,width,63,pixels
plant13,height,61,pixels
plant13,longest_path,428,pixels
plant13,center_of_mass,444.96983285772524,x
plant13,center_of_mass,277.24826742763963,y
plant13,convex_hull_vertices,23,none
plant13,object_in_frame,1,none
plant13,ellipse_center,445.703857421875,x
plant13,ellipse_center,277.02606201171875,y
plant13,ellipse_major_axis,61.0345344543457,pixels
plant13,ellipse_minor_axis,55.27064895629883,pixels
plant13,ellipse_angle,38.22857666015625,degrees
plant13,ellipse_eccentricity,0.42421065377279366,none
plant14,in_bounds,1,none
plant14,area,2169.0,pixels
plant14,convex_hull_area,2291.0,pixels
plant14,solidity,0.9467481449148843,none
plant14,perimeter,199.09545290470123,pixels
plant14,width,63,pixels
plant14,height,53,pixels
plant14,longest_path,432,pixels
plant14,center_of_mass,604.9755647763947,x
plant14,center_of_mass,280.5182111572153,y
plant14,convex_hull_vertices,21,none
plant14,object_in_frame,1,none
plant14,ellipse_center,604.9970092773438,x
plant14,ellipse_center,280.59490966796875,y
plant14,ellipse_major_axis,57.93391036987305,pixels
plant14,ellipse_minor_axis,52.1320686340332,pixels
plant14,ellipse_angle,105.21648406982422,degrees
plant14,ellipse_eccentricity,0.43619094554320137,none
plant15,in_bounds,1,none
plant15,area,1612.0,pixels
plant15,convex_hull_area,1646.0,pixels
