sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,2183.0,pixels
plant0,convex_hull_area,2382.0,pixels
plant0,solidity,0.9164567590260285,none
plant0,perimeter,216.89444243907928,pixels
plant0,width,66,pixels
plant0,height,49,pixels
plant0,longest_path,438,pixels
plant0,center_of_mass,142.2858451672011,x
plant0,center_of_mass,122.24415941365093,y
plant0,convex_hull_vertices,23,none
plant0,object_in_frame,1,none
plant0,ellipse_center,142.44239807128906,x
plant0,ellipse_center,122.08184814453125,y
plant0,ellipse_major_axis,62.80970001220703,pixels
plant0,ellipse_minor_axis,45.897254943847656,pixels
plant0,ellipse_angle,82.52413940429688,degrees
plant0,ellipse_eccentricity,0.6826610834728631,none
plant1,in_bounds,1,none
plant1,area,1370.0,pixels
plant1,convex_hull_area,1513.0,pixels
plant1,solidity,0.9054857898215466,none
plant1,perimeter,171.1959581375122,pixels
plant1,width,45,pixels
plant1,height,41,pixels
plant1,longest_path,327,pixels
plant1,center_of_mass,311.4839416058394,x
plant1,center_of_mass,124.00656934306569,y
plant1,convex_hull_vertices,21,none
plant1,object_in_frame,1,none
plant1,ellipse_center,310.953125,x
plant1,ellipse_center,123.83538055419922,y
plant1,ellipse_major_axis,46.23455047607422,pixels
plant1,ellipse_minor_axis,40.0191764831543,pixels
plant1,ellipse_angle,116.08699798583984,degrees
plant1,ellipse_eccentricity,0.5007903233129635,none
plant2,in_bounds,1,none
plant2,area,1364.0,pixels
plant2,convex_hull_area,1464.0,pixels
plant2,solidity,0.9316939890710383,none
plant2,perimeter,170.02438521385193,pixels
plant2,width,54,pixels
plant2,height,41,pixels
plant2,longest_path,376,pixels
plant2,center_of_mass,463.92815249266863,x
plant2,center_of_mass,128.05718475073314,y
plant2,convex_hull_vertices,24,none
plant2,object_in_frame,1,none
plant2,ellipse_center,463.9977111816406,x
plant2,ellipse_center,127.99737548828125,y
plant2,ellipse_major_axis,51.659912109375,pixels
plant2,ellipse_minor_axis,35.39023208618164,pixels
plant2,ellipse_angle,102.43268585205078,degrees
plant2,ellipse_eccentricity,0.728484960659342,none
plant3,in_bounds,1,none
plant3,area,1204.0,pixels
plant3,convex_hull_area,1276.5,pixels
plant3,solidity,0.9432040736388563,none
plant3,perimeter,153.29646337032318,pixels
plant3,width,41,pixels
plant3,height,46,pixels
plant3,longest_path,352,pixels
plant3,center_of_mass,624.7134551495017,x
plant3,center_of_mass,131.08803986710964,y
plant3,convex_hull_vertices,20,none
plant3,object_in_frame,1,none
plant3,ellipse_center,624.795166015625,x
plant3,ellipse_center,131.11305236816406,y
plant3,ellipse_major_axis,49.93582534790039,pixels
plant3,ellipse_minor_axis,31.707294464111328,pixels
plant3,ellipse_angle,146.1143035888672,degrees
plant3,ellipse_eccentricity,0.7725443093570724,none
plant4,in_bounds,1,none
plant4,area,1350.0,pixels
plant4,convex_hull_area,1387.0,pixels
plant4,solidity,0.9733237202595529,none
plant4,perimeter,152.46803629398346,pixels
plant4,width,47,pixels
plant4,height,37,pixels
plant4,longest_path,327,pixels
plant4,center_of_mass,780.6207407407408,x
plant4,center_of_mass,135.88814814814816,y
plant4,convex_hull_vertices,21,none
plant4,object_in_frame,1,none
plant4,ellipse_center,780.5925903320312,x
plant4,ellipse_center,135.75389099121094,y
plant4,ellipse_major_axis,47.78488540649414,pixels
plant4,ellipse_minor_axis,36.8337287902832,pixels
plant4,ellipse_angle,93.7617416381836,degrees
plant4,ellipse_eccentricity,0.6370483576883789,none
plant5,in_bounds,1,none
plant5,area,1363.0,pixels
plant5,convex_hull_area,1490.5,pixels
plant5,solidity,0.9144582354914458,none
plant5,perimeter,168.95331752300262,pixels
plant5,width,51,pixels
plant5,height,43,pixels
plant5,longest_path,337,pixels
plant5,center_of_mass,927.7732942039619,x
plant5,center_of_mass,137.36390315480557,y
plant5,convex_hull_vertices,21,none
plant5,object_in_frame,1,none
plant5,ellipse_center,927.2565307617188,x
plant5,ellipse_center,137.68234252929688,y
plant5,ellipse_major_axis,47.873992919921875,pixels
plant5,ellipse_minor_axis,39.925453186035156,pixels
plant5,ellipse_angle,92.36277770996094,degrees
plant5,ellipse_eccentricity,0.5518104383958251,none
plant6,in_bounds,1,none
plant6,area,1357.0,pixels
plant6,convex_hull_area,1377.0,pixels
plant6,solidity,0.9854756717501816,none
plant6,perimeter,152.36753106117249,pixels
plant6,width,44,pixels
plant6,height,47,pixels
plant6,longest_path,369,pixels
plant6,center_of_mass,1082.0257921886514,x
plant6,center_of_mass,136.88430361090641,y
plant6,convex_hull_vertices,21,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1081.8731689453125,x
plant6,ellipse_center,137.2030029296875,y
plant6,ellipse_major_axis,52.44626998901367,pixels
plant6,ellipse_minor_axis,33.4080696105957,pixels
plant6,ellipse_angle,39.19268798828125,degrees
plant6,ellipse_eccentricity,0.7708670212836309,none
plant7,in_bounds,1,none
plant7,area,1435.0,pixels
plant7,convex_hull_area,1566.0,pixels
plant7,solidity,0.9163473818646233,none
plant7,perimeter,180.2670258283615,pixels
plant7,width,45,pixels
plant7,height,50,pixels
plant7,longest_path,350,pixels
plant7,center_of_mass,1240.0773519163763,x
plant7,center_of_mass,137.64738675958188,y
plant7,convex_hull_vertices,20,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1240.1513671875,x
plant7,ellipse_center,137.3625030517578,y
plant7,ellipse_major_axis,47.59033966064453,pixels
plant7,ellipse_minor_axis,41.84300231933594,pixels
plant7,ellipse_angle,12.483940124511719,degrees
plant7,ellipse_eccentricity,0.4763917917607487,none
plant8,in_bounds,1,none
plant8,area,1526.0,pixels
plant8,convex_hull_area,1801.0,pixels
plant8,solidity,0.8473070516379789,none
plant8,perimeter,208.55129659175873,pixels
plant8,width,50,pixels
plant8,height,50,pixels
plant8,longest_path,409,pixels
plant8,center_of_mass,1398.0923984272608,x
plant8,center_of_mass,134.9148099606815,y
plant8,convex_hull_vertices,19,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1398.0587158203125,x
plant8,ellipse_center,134.6874237060547,y
plant8,ellipse_major_axis,53.2983283996582,pixels
plant8,ellipse_minor_axis,40.45261764526367,pixels
plant8,ellipse_angle,38.38762664794922,degrees
plant8,ellipse_eccentricity,0.6511084182783544,none
plant9,in_bounds,1,none
plant9,area,1899.0,pixels
plant9,convex_hull_area,2134.5,pixels
plant9,solidity,0.8896697118763176,none
plant9,perimeter,217.82337474822998,pixels
plant9,width,55,pixels
plant9,height,53,pixels
plant9,longest_path,418,pixels
plant9,center_of_mass,1562.1337546076882,x
plant9,center_of_mass,135.51816745655609,y
plant9,convex_hull_vertices,21,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1563.2391357421875,x
plant9,ellipse_center,135.36741638183594,y
plant9,ellipse_major_axis,57.70234298706055,pixels
plant9,ellipse_minor_axis,48.263065338134766,pixels
plant9,ellipse_angle,58.104740142822266,degrees
plant9,ellipse_eccentricity,0.5480977136177884,none
plant10,in_bounds,1,none
plant10,area,2234.0,pixels
plant10,convex_hull_area,2946.0,pixels
plant10,solidity,0.758316361167685,none
plant10,perimeter,286.534051656723,pixels
plant10,width,72,pixels
plant10,height,60,pixels
plant10,longest_path,514,pixels
plant10,center_of_mass,1732.3898836168307,x
plant10,center_of_mass,133.8357206803939,y
plant10,convex_hull_vertices,17,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1736.35595703125,x
plant10,ellipse_center,132.62887573242188,y
plant10,ellipse_major_axis,77.64149475097656,pixels
plant10,ellipse_minor_axis,51.63597106933594,pixels
plant10,ellipse_angle,67.1717300415039,degrees
plant10,ellipse_eccentricity,0.746793155912501,none
plant11,in_bounds,1,none
plant11,area,1839.0,pixels
plant11,convex_hull_area,1995.0,pixels
plant11,solidity,0.9218045112781955,none
plant11,perimeter,196.40916121006012,pixels
plant11,width,58,pixels
plant11,height,49,pixels
plant11,longest_path,411,pixels
plant11,center_of_mass,149.57803153887983,x
plant11,center_of_mass,276.84393692224035,y
plant11,convex_hull_vertices,21,none
plant11,object_in_frame,1,none
plant11,ellipse_center,149.29330444335938,x
plant11,ellipse_center,276.8879699707031,y
plant11,ellipse_major_axis,54.30164337158203,pixels
plant11,ellipse_minor_axis,43.85415267944336,pixels
plant11,ellipse_angle,98.50813293457031,degrees
plant11,ellipse_eccentricity,0.5897269811728079,none
plant12,in_bounds,1,none
plant12,area,1477.0,pixels
plant12,convex_hull_area,1558.0,pixels
plant12,solidity,0.94801026957638,none
plant12,perimeter,165.78174459934235,pixels
plant12,width,50,pixels
plant12,height,43,pixels
plant12,longest_path,320,pixels
plant12,center_of_mass,311.7535545023697,x
plant12,center_of_mass,277.9844278943805,y
plant12,convex_hull_vertices,18,none
plant12,object_in_frame,1,none
plant12,ellipse_center,311.79339599609375,x
plant12,ellipse_center,277.78839111328125,y
plant12,ellipse_major_axis,48.5199089050293,pixels
plant12,ellipse_minor_axis,39.477542877197266,pixels
plant12,ellipse_angle,77.4136734008789,degrees
plant12,ellipse_eccentricity,0.581374678968636,none
plant13,in_bounds,1,none
plant13,area,1551.0,pixels
plant13,convex_hull_area,1792.5,pixels
plant13,solidity,0.8652719665271966,none
plant13,perimeter,184.5096664428711,pixels
plant13,width,52,pixels
plant13,height,50,pixels
plant13,longest_path,354,pixels
plant13,center_of_mass,465.84655061250805,x
plant13,center_of_mass,281.6924564796905,y
plant13,convex_hull_vertices,22,none
plant13,object_in_frame,1,none
plant13,ellipse_center,464.62371826171875,x
plant13,ellipse_center,281.330078125,y
plant13,ellipse_major_axis,50.29112243652344,pixels
plant13,ellipse_minor_axis,46.586795806884766,pixels
plant13,ellipse_angle,53.20975112915039,degrees
plant13,ellipse_eccentricity,0.3766827281374201,none
plant14,in_bounds,1,none
plant14,area,1499.0,pixels
plant14,convex_hull_area,1625.5,pixels
plant14,solidity,0.922177791448785,none
plant14,perimeter,176.02438521385193,pixels
plant14,width,50,pixels
plant14,height,48,pixels
plant14,longest_path,336,pixels
plant14,center_of_mass,621.2048032021347,x
plant14,center_of_mass,284.2468312208139,y
plant14,convex_hull_vertices,19,none
plant14,object_in_frame,1,none
plant14,ellipse_center,620.8516845703125,x
plant14,ellipse_center,284.4608154296875,y
plant14,ellipse_major_axis,48.372474670410156,pixels
plant14,ellipse_minor_axis,45.248291015625,pixels
plant14,ellipse_angle,15.689745903015137,degrees
