sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,2430.0,pixels
plant0,convex_hull_area,2728.0,pixels
plant0,solidity,0.8907624633431085,none
plant0,perimeter,257.0365778207779,pixels
plant0,width,70,pixels
plant0,height,52,pixels
plant0,longest_path,522,pixels
plant0,center_of_mass,160.36008230452674,x
plant0,center_of_mass,136.64197530864197,y
plant0,convex_hull_vertices,23,none
plant0,object_in_frame,1,none
plant0,ellipse_center,161.4498748779297,x
plant0,ellipse_center,136.6895751953125,y
plant0,ellipse_major_axis,70.31185150146484,pixels
plant0,ellipse_minor_axis,48.073097229003906,pixels
plant0,ellipse_angle,93.61136627197266,degrees
plant0,ellipse_eccentricity,0.7297514036787467,none
plant1,in_bounds,1,none
plant1,area,1286.0,pixels
plant1,convex_hull_area,1455.0,pixels
plant1,solidity,0.8838487972508591,none
plant1,perimeter,186.30865597724915,pixels
plant1,width,46,pixels
plant1,height,41,pixels
plant1,longest_path,362,pixels
plant1,center_of_mass,332.3584758942457,x
plant1,center_of_mass,137.94167962674962,y
plant1,convex_hull_vertices,18,none
plant1,object_in_frame,1,none
plant1,ellipse_center,332.34161376953125,x
plant1,ellipse_center,137.4567108154297,y
plant1,ellipse_major_axis,43.27180862426758,pixels
plant1,ellipse_minor_axis,40.34271240234375,pixels
plant1,ellipse_angle,119.22162628173828,degrees
plant1,ellipse_eccentricity,0.36166178776942276,none
plant2,in_bounds,1,none
plant2,area,1381.0,pixels
plant2,convex_hull_area,1636.0,pixels
plant2,solidity,0.8441320293398533,none
plant2,perimeter,216.89444243907928,pixels
plant2,width,58,pixels
plant2,height,44,pixels
plant2,longest_path,326,pixels
plant2,center_of_mass,483.36278059377264,x
plant2,center_of_mass,143.2990586531499,y
plant2,convex_hull_vertices,18,none
plant2,object_in_frame,1,none
plant2,ellipse_center,483.97320556640625,x
plant2,ellipse_center,143.4871063232422,y
plant2,ellipse_major_axis,53.39030838012695,pixels
plant2,ellipse_minor_axis,37.441959381103516,pixels
plant2,ellipse_angle,101.44598388671875,degrees
plant2,ellipse_eccentricity,0.7128784963670369,none
plant3,in_bounds,1,none
plant3,area,1412.0,pixels
plant3,convex_hull_area,1557.5,pixels
plant3,solidity,0.9065810593900482,none
plant3,perimeter,180.5096664428711,pixels
plant3,width,43,pixels
plant3,height,50,pixels
plant3,longest_path,358,pixels
plant3,center_of_mass,649.9135977337111,x
plant3,center_of_mass,149.7287535410765,y
plant3,convex_hull_vertices,23,none
plant3,object_in_frame,1,none
plant3,ellipse_center,650.0459594726562,x
plant3,ellipse_center,149.627197265625,y
plant3,ellipse_major_axis,50.55115509033203,pixels
plant3,ellipse_minor_axis,37.2453727722168,pixels
plant3,ellipse_angle,154.5379180908203,degrees
plant3,ellipse_eccentricity,0.6761262446284647,none
plant4,in_bounds,1,none
plant4,area,1667.0,pixels
plant4,convex_hull_area,1782.0,pixels
plant4,solidity,0.9354657687991021,none
plant4,perimeter,278.82524156570435,pixels
plant4,width,57,pixels
plant4,height,42,pixels
plant4,longest_path,389,pixels
plant4,center_of_mass,808.2093581283743,x
plant4,center_of_mass,150.3509298140372,y
plant4,convex_hull_vertices,24,none
plant4,object_in_frame,1,none
plant4,ellipse_center,808.3500366210938,x
plant4,ellipse_center,150.32858276367188,y
plant4,ellipse_major_axis,56.427459716796875,pixels
plant4,ellipse_minor_axis,37.79813003540039,pixels
plant4,ellipse_angle,94.52296447753906,degrees
plant4,ellipse_eccentricity,0.7424933135302985,none
plant5,in_bounds,1,none
plant5,area,1431.0,pixels
plant5,convex_hull_area,1681.5,pixels
plant5,solidity,0.8510258697591436,none
plant5,perimeter,215.23758828639984,pixels
plant5,width,51,pixels
plant5,height,46,pixels
plant5,longest_path,301,pixels
plant5,center_of_mass,953.4961565338924,x
plant5,center_of_mass,153.02585604472398,y
plant5,convex_hull_vertices,17,none
plant5,object_in_frame,1,none
plant5,ellipse_center,953.1431884765625,x
plant5,ellipse_center,153.1511993408203,y
plant5,ellipse_major_axis,48.40235137939453,pixels
plant5,ellipse_minor_axis,42.95965576171875,pixels
plant5,ellipse_angle,101.78665161132812,degrees
plant5,ellipse_eccentricity,0.46070548141856255,none
plant6,in_bounds,1,none
plant6,area,1339.0,pixels
plant6,convex_hull_area,1438.0,pixels
plant6,solidity,0.93115438108484,none
plant6,perimeter,173.4385987520218,pixels
plant6,width,45,pixels
plant6,height,47,pixels
plant6,longest_path,357,pixels
plant6,center_of_mass,1111.444361463779,x
plant6,center_of_mass,152.3144137415982,y
plant6,convex_hull_vertices,22,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1111.537109375,x
plant6,ellipse_center,152.71237182617188,y
plant6,ellipse_major_axis,54.06846618652344,pixels
plant6,ellipse_minor_axis,32.4033317565918,pixels
plant6,ellipse_angle,38.694942474365234,degrees
plant6,ellipse_eccentricity,0.8005231375921205,none
plant7,in_bounds,1,none
