sample,trait,value,label
plant1,in_bounds,1,none
plant1,area,3649.0,pixels
plant1,convex_hull_area,4443.0,pixels
plant1,solidity,0.821291919873959,none
plant1,perimeter,353.7056245803833,pixels
plant1,width,94,pixels
plant1,height,73,pixels
plant1,longest_path,633,pixels
plant1,center_of_mass,305.48862702110165,x
plant1,center_of_mass,133.35955056179776,y
plant1,convex_hull_vertices,24,none
plant1,object_in_frame,1,none
plant1,ellipse_center,304.0107727050781,x
plant1,ellipse_center,135.10414123535156,y
plant1,ellipse_major_axis,84.75576782226562,pixels
plant1,ellipse_minor_axis,66.5174560546875,pixels
plant1,ellipse_angle,93.30245971679688,degrees
plant1,ellipse_eccentricity,0.619732235003929,none
plant3,in_bounds,1,none
plant3,area,3992.0,pixels
plant3,convex_hull_area,4519.0,pixels
plant3,solidity,0.8833812790440363,none
plant3,perimeter,302.97770273685455,pixels
plant3,width,85,pixels
plant3,height,78,pixels
plant3,longest_path,634,pixels
plant3,center_of_mass,634.1159819639279,x
plant3,center_of_mass,140.13677354709418,y
plant3,convex_hull_vertices,24,none
plant3,object_in_frame,1,none
plant3,ellipse_center,634.0157470703125,x
plant3,ellipse_center,140.40155029296875,y
plant3,ellipse_major_axis,85.5618667602539,pixels
plant3,ellipse_minor_axis,65.1329574584961,pixels
plant3,ellipse_angle,129.03868103027344,degrees
plant3,ellipse_eccentricity,0.6484724155496007,none
plant5,in_bounds,1,none
plant5,area,4531.0,pixels
plant5,convex_hull_area,4879.0,pixels
plant5,solidity,0.9286739085878254,none
plant5,perimeter,299.66399443149567,pixels
plant5,width,86,pixels
plant5,height,78,pixels
plant5,longest_path,573,pixels
plant5,center_of_mass,950.8741999558596,x
plant5,center_of_mass,149.86360626793203,y
plant5,convex_hull_vertices,22,none
plant5,object_in_frame,1,none
plant5,ellipse_center,951.1015625,x
plant5,ellipse_center,149.85655212402344,y
plant5,ellipse_major_axis,81.70208740234375,pixels
plant5,ellipse_minor_axis,73.44619750976562,pixels
plant5,ellipse_angle,107.3340072631836,degrees
plant5,ellipse_eccentricity,0.4380485863937318,none
plant7,in_bounds,1,none
plant7,area,4401.0,pixels
plant7,convex_hull_area,4970.0,pixels
plant7,solidity,0.8855130784708249,none
plant7,perimeter,393.64674949645996,pixels
plant7,width,87,pixels
plant7,height,80,pixels
plant7,longest_path,563,pixels
plant7,center_of_mass,1272.0949784139968,x
plant7,center_of_mass,152.7457396046353,y
plant7,convex_hull_vertices,24,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1272.1226806640625,x
plant7,ellipse_center,152.79132080078125,y
plant7,ellipse_major_axis,80.1425552368164,pixels
plant7,ellipse_minor_axis,71.09481048583984,pixels
plant7,ellipse_angle,70.17770385742188,degrees
plant7,ellipse_eccentricity,0.46156889791647027,none
plant9,in_bounds,1,none
plant9,area,5772.0,pixels
plant9,convex_hull_area,7037.5,pixels
plant9,solidity,0.8201776198934281,none
plant9,perimeter,435.0020879507065,pixels
plant9,width,132,pixels
plant9,height,82,pixels
plant9,longest_path,946,pixels
plant9,center_of_mass,1598.6162508662508,x
plant9,center_of_mass,153.82276507276507,y
plant9,convex_hull_vertices,20,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1597.3505859375,x
plant9,ellipse_center,152.6531219482422,y
plant9,ellipse_major_axis,119.11937713623047,pixels
plant9,ellipse_minor_axis,67.15742492675781,pixels
plant9,ellipse_angle,81.7855224609375,degrees
plant9,ellipse_eccentricity,0.825923270245216,none
plant11,in_bounds,1,none
plant11,area,7270.0,pixels
plant11,convex_hull_area,7940.5,pixels
plant11,solidity,0.9155594735847868,none
plant11,perimeter,582.9149807691574,pixels
plant11,width,122,pixels
plant11,height,91,pixels
plant11,longest_path,828,pixels
plant11,center_of_mass,132.23851444291608,x
plant11,center_of_mass,289.53988995873453,y
plant11,convex_hull_vertices,32,none
plant11,object_in_frame,1,none
plant11,ellipse_center,132.23988342285156,x
plant11,ellipse_center,289.5856018066406,y
plant11,ellipse_major_axis,113.0272445678711,pixels
plant11,ellipse_minor_axis,82.6851806640625,pixels
plant11,ellipse_angle,103.72753143310547,degrees
