sample,trait,value,label
plant1,in_bounds,1,none
plant1,area,14845.0,pixels
plant1,convex_hull_area,16819.0,pixels
plant1,solidity,0.882632736785778,none
plant1,perimeter,629.4701242446899,pixels
plant1,width,168,pixels
plant1,height,141,pixels
plant1,longest_path,1217,pixels
plant1,center_of_mass,310.287706298417,x
plant1,center_of_mass,134.08130683731898,y
plant1,convex_hull_vertices,32,none
plant1,object_in_frame,1,none
plant1,ellipse_center,310.7291564941406,x
plant1,ellipse_center,132.50640869140625,y
plant1,ellipse_major_axis,163.0305633544922,pixels
plant1,ellipse_minor_axis,120.91336822509766,pixels
plant1,ellipse_angle,106.96610260009766,degrees
plant1,ellipse_eccentricity,0.6707751836951078,none
plant3,in_bounds,1,none
plant3,area,13280.0,pixels
plant3,convex_hull_area,15325.5,pixels
plant3,solidity,0.8665296401422465,none
plant3,perimeter,558.0559107065201,pixels
plant3,width,152,pixels
plant3,height,147,pixels
plant3,longest_path,1112,pixels
plant3,center_of_mass,636.0428463855421,x
plant3,center_of_mass,137.05406626506024,y
plant3,convex_hull_vertices,35,none
plant3,object_in_frame,1,none
plant3,ellipse_center,635.56689453125,x
plant3,ellipse_center,137.16506958007812,y
plant3,ellipse_major_axis,149.26722717285156,pixels
plant3,ellipse_minor_axis,124.29952239990234,pixels
plant3,ellipse_angle,132.59527587890625,degrees
plant3,ellipse_eccentricity,0.5536770216224814,none
plant5,in_bounds,1,none
plant5,area,14659.0,pixels
plant5,convex_hull_area,17186.0,pixels
plant5,solidity,0.8529617130222273,none
plant5,perimeter,602.3990565538406,pixels
plant5,width,148,pixels
plant5,height,157,pixels
plant5,longest_path,1017,pixels
plant5,center_of_mass,953.2526775359847,x
plant5,center_of_mass,145.24039839006753,y
plant5,convex_hull_vertices,35,none
plant5,object_in_frame,1,none
plant5,ellipse_center,952.97998046875,x
plant5,ellipse_center,145.45843505859375,y
plant5,ellipse_major_axis,151.07452392578125,pixels
plant5,ellipse_minor_axis,132.6463623046875,pixels
plant5,ellipse_angle,11.19102954864502,degrees
plant5,ellipse_eccentricity,0.47862505115423015,none
plant7,in_bounds,1,none
plant7,area,17171.0,pixels
plant7,convex_hull_area,19182.0,pixels
plant7,solidity,0.8951621311646335,none
plant7,perimeter,686.4406867027283,pixels
plant7,width,142,pixels
plant7,height,168,pixels
plant7,longest_path,1168,pixels
plant7,center_of_mass,1274.175237318735,x
plant7,center_of_mass,143.33632286995515,y
plant7,convex_hull_vertices,32,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1274.5,x
plant7,ellipse_center,141.96286010742188,y
plant7,ellipse_major_axis,161.52952575683594,pixels
