sample,trait,value,label
plant1,in_bounds,1,none
plant1,area,20922.0,pixels
plant1,convex_hull_area,23455.5,pixels
plant1,solidity,0.8919869540193132,none
plant1,perimeter,698.8843377828598,pixels
plant1,width,184,pixels
plant1,height,176,pixels
plant1,longest_path,1256,pixels
plant1,center_of_mass,292.48159831756044,x
plant1,center_of_mass,142.79777267947614,y
plant1,convex_hull_vertices,30,none
plant1,object_in_frame,1,none
plant1,ellipse_center,292.7193908691406,x
plant1,ellipse_center,142.64813232421875,y
plant1,ellipse_major_axis,181.1833038330078,pixels
plant1,ellipse_minor_axis,153.04164123535156,pixels
plant1,ellipse_angle,129.3448944091797,degrees
plant1,ellipse_eccentricity,0.5352739787278016,none
plant3,in_bounds,1,none
plant3,area,27187.0,pixels
plant3,convex_hull_area,30814.0,pixels
plant3,solidity,0.8822937625754527,none
plant3,perimeter,771.8965303897858,pixels
plant3,width,208,pixels
plant3,height,207,pixels
plant3,longest_path,1515,pixels
plant3,center_of_mass,627.6134181778056,x
plant3,center_of_mass,144.87633795564057,y
plant3,convex_hull_vertices,36,none
plant3,object_in_frame,1,none
plant3,ellipse_center,627.7070922851562,x
plant3,ellipse_center,145.31948852539062,y
plant3,ellipse_major_axis,202.45660400390625,pixels
plant3,ellipse_minor_axis,181.05540466308594,pixels
plant3,ellipse_angle,129.16590881347656,degrees
plant3,ellipse_eccentricity,0.44748305257503007,none
plant4,in_bounds,1,none
plant4,area,26992.0,pixels
plant4,convex_hull_area,30814.0,pixels
plant4,solidity,0.8759654702407996,none
plant4,perimeter,771.8965303897858,pixels
plant4,width,208,pixels
plant4,height,207,pixels
plant4,longest_path,1523,pixels
plant4,center_of_mass,627.7112107291049,x
plant4,center_of_mass,145.00055572021338,y
plant4,convex_hull_vertices,36,none
plant4,object_in_frame,1,none
plant4,ellipse_center,627.7070922851562,x
plant4,ellipse_center,145.31948852539062,y
plant4,ellipse_major_axis,202.45660400390625,pixels
plant4,ellipse_minor_axis,181.05540466308594,pixels
plant4,ellipse_angle,129.16590881347656,degrees
plant4,ellipse_eccentricity,0.44748305257503007,none
