Datetime,RecNbr,b'BattV_Avg',b'PanelT_Avg',b'Indoor_PAR_Close_Avg',b'Indoor_PAR_Far_Avg',b'15min_LI_Close',b'15min_LI_Far',b'Indoor_AirTemp_Close_Avg',b'Indoor_AirTemp_Far_Avg',b'Indoor_RH_Close_Avg',b'Indoor_RH_Far_Avg',b'VP_Deficit_Close_Avg',b'VP_Deficit_Far_Avg',b'CO2_Concentration_Close_Avg',b'CO2_Concentration_Far_Avg'
2023-01-26 06:00:00,18800,15.15824031829834,19.574893951416016,0.022975917905569077,0.0024032059591263533,2.0678324290202e-05,2.1628850390698062e-06,19.801044464111328,17.46952247619629,33.175315856933594,37.649112701416016,1.5427709817886353,1.2437423467636108,430.5484924316406,430.1083679199219
2023-01-26 06:15:00,18801,15.225387573242188,19.5614070892334,0.023051589727401733,0.0018997963052242994,2.0746430891449563e-05,1.7098167290896527e-06,19.939725875854492,17.438661575317383,32.85441589355469,37.69236755371094,1.563454270362854,1.240454077720642,429.9896240234375,430.4921569824219
2023-01-26 06:30:00,18802,15.241240501403809,19.553281784057617,0.02326311729848385,0.00235533993691206,2.093680450343527e-05,2.1198059130256297e-06,19.88978385925293,17.434627532958984,32.969520568847656,37.80636215209961,1.5559180974960327,1.2378724813461304,430.0778503417969,431.9310302734375
2023-01-26 06:45:00,18803,15.130499839782715,19.458255767822266,0.017234645783901215,0.0073331668972969055,1.5511181118199602e-05,6.599850166821852e-06,18.429365158081055,16.942447662353516,36.331947326660156,39.082889556884766,1.3517940044403076,1.1758077144622803,426.77069091796875,426.2204284667969
2023-01-26 07:00:00,18804,15.216302871704102,18.88414192199707,0.02733428217470646,0.01175035908818245,2.4600854885648005e-05,1.0575323358352762e-05,15.816848754882812,15.080473899841309,42.49787521362305,43.886592864990234,1.0349637269973755,0.962994396686554,419.7369384765625,422.708984375
2023-01-26 07:15:00,18805,15.437430381774902,17.906435012817383,0.12349061667919159,0.10801063477993011,0.00011114155495306477,9.720957314129919e-05,14.728549003601074,13.922586441040039,45.055335998535156,46.691917419433594,0.9202287793159485,0.8473835587501526,419.69464111328125,422.25579833984375
2023-01-26 07:30:00,18806,15.408575057983398,17.00511360168457,2.082216501235962,2.125542163848877,0.0018739948282018304,0.0019129880238324404,14.495022773742676,13.59152889251709,45.54759216308594,47.52266311645508,0.8983081579208374,0.8163463473320007,418.9075012207031,421.69012451171875
2023-01-26 07:45:00,18807,15.259066581726074,16.320276260375977,11.344453811645508,11.539528846740723,0.0102100083604455,0.010385575704276562,14.584062576293945,13.547091484069824,45.42115783691406,47.700843811035156,0.9055341482162476,0.8111773729324341,423.0983581542969,424.54852294921875
2023-01-26 08:00:00,18808,15.310900688171387,15.856901168823242,26.735095977783203,27.36507797241211,0.02406158670783043,0.024628568440675735,14.623912811279297,13.5779447555542,45.93620300292969,48.299495697021484,0.8993480801582336,0.8035131692886353,429.8977966308594,430.32330322265625
2023-01-26 08:15:00,18809,15.306451797485352,15.576873779296875,52.970985412597656,79.42858123779297,0.04767388477921486,0.0714857280254364,14.683149337768555,13.775432586669922,50.67934036254883,53.83787536621094,0.8236358165740967,0.7264984846115112,437.0400695800781,435.85235595703125
2023-01-26 08:30:00,18810,15.271028518676758,15.464436531066895,90.67691802978516,158.80535888671875,0.08160922676324844,0.14292481541633606,15.011798858642578,15.116138458251953,54.222557067871094,53.22016525268555,0.7806279063224792,0.8039129376411438,437.4847106933594,438.27496337890625
2023-01-26 08:45:00,18811,15.347517967224121,15.635733604431152,141.86434936523438,160.25759887695312,0.12767791748046875,0.14423184096813202,17.575403213500977,16.868051528930664,47.952110290527344,49.94395065307617,1.0617483854293823,0.963566243648529,439.5323486328125,438.5837707519531
2023-01-26 09:00:00,18812,15.395163536071777,16.820436477661133,183.53280639648438,202.15814208984375,0.1651795357465744,0.18194232881069183,22.573762893676758,19.488222122192383,36.29181671142578,43.534645080566406,1.7492254972457886,1.2816890478134155,443.55712890625,444.42913818359375
2023-01-26 09:15:00,18813,15.35090446472168,19.550100326538086,252.62925720214844,283.82781982421875,0.2273663431406021,0.25544503331184387,23.86992073059082,22.22434425354004,34.88089370727539,37.94880294799805,1.9275391101837158,1.6653103828430176,436.78045654296875,440.6986999511719
2023-01-26 09:30:00,18814,15.429598808288574,23.134742736816406,304.9659118652344,342.1330871582031,0.2744693458080292,0.30791977047920227,23.959087371826172,23.783647537231445,35.350406646728516,34.691322326660156,1.9239214658737183,1.923423409461975,428.7085266113281,433.4729919433594
2023-01-26 09:45:00,18815,15.416696548461914,26.327308654785156,338.70843505859375,393.88525390625,0.30483758449554443,0.35449671745300293,24.082496643066406,24.335357666015625,35.33790969848633,33.78165054321289,1.9386506080627441,2.015756368637085,423.37982177734375,425.8583068847656
2023-01-26 10:00:00,18816,15.342911720275879,28.741453170776367,394.2096252441406,457.6270751953125,0.3547886610031128,0.41186437010765076,24.550779342651367,24.685182571411133,34.25880813598633,33.111610412597656,2.0274930000305176,2.079477071762085,421.68414306640625,424.1428527832031
2023-01-26 10:15:00,18817,15.313501358032227,30.729307174682617,431.8500671386719,487.0530090332031,0.3886650502681732,0.4383476972579956,25.16094207763672,25.235897064208984,30.988670349121094,30.03202247619629,2.2072465419769287,2.2478079795837402,416.4479675292969,418.6076354980469
2023-01-26 10:30:00,18818,15.31553840637207,32.21684646606445,365.1753234863281,392.03094482421875,0.32865777611732483,0.35282784700393677,25.10642433166504,25.44513702392578,29.078556060791016,27.679859161376953,2.2606048583984375,2.352217435836792,409.3604431152344,413.3050842285156
2023-01-26 10:45:00,18819,15.314120292663574,32.35633087158203,296.6119689941406,308.9028015136719,0.266950786113739,0.2780125141143799,24.33955955505371,24.660118103027344,28.50029182434082,27.489673614501953,2.17793607711792,2.2513368129730225,409.8597412109375,412.3253173828125
2023-01-26 11:00:00,18820,15.311349868774414,31.22059440612793,400.0570983886719,407.3993225097656,0.36005139350891113,0.36665937304496765,24.057710647583008,23.60608673095703,28.658475875854492,28.948230743408203,2.135915517807007,2.0700125694274902,410.46917724609375,410.4876708984375
2023-01-26 11:15:00,18821,15.298874855041504,30.011396408081055,269.1395263671875,279.1486511230469,0.24222557246685028,0.2512337863445282,24.71063232421875,23.824493408203125,27.64235496520996,28.660181045532227,2.2526774406433105,2.1059787273406982,407.02880859375,405.7819519042969
2023-01-26 11:30:00,18822,15.24485969543457,28.98470687866211,228.8208770751953,237.50982666015625,0.20593878626823425,0.21375884115695953,24.40129852294922,23.364152908325195,27.891931533813477,29.150981903076172,2.20367431640625,2.034343957901001,410.20928955078125,409.5290832519531
2023-01-26 11:45:00,18823,15.32905101776123,27.986303329467773,289.6969299316406,301.37188720703125,0.26072725653648376,0.2712346911430359,24.210432052612305,22.737531661987305,27.70703125,29.53554344177246,2.184138774871826,1.9478117227554321,417.57177734375,412.4843444824219
2023-01-26 12:00:00,18824,15.350595474243164,27.259397506713867,330.6062927246094,343.7657775878906,0.2975456714630127,0.30938923358917236,24.200767517089844,22.915645599365234,27.906044006347656,29.315675735473633,2.1768577098846436,1.975161075592041,413.07867431640625,413.00616455078125
2023-01-26 12:15:00,18825,15.340412139892578,26.848779678344727,290.8288879394531,302.69659423828125,0.26174598932266235,0.27242693305015564,24.212474822998047,22.95961570739746,28.53306007385254,30.033153533935547,2.1594645977020264,1.9602795839309692,415.34063720703125,413.57977294921875
2023-01-26 12:30:00,18826,15.171062469482422,26.524221420288086,246.38180541992188,254.69190979003906,0.2217436283826828,0.22922271490097046,24.227947235107422,22.759403228759766,28.49758529663086,30.160398483276367,2.1625661849975586,1.9330883026123047,417.3285217285156,416.9288635253906
2023-01-26 12:45:00,18827,15.111102104187012,26.25188636779785,443.4107971191406,480.6256103515625,0.39906972646713257,0.43256306648254395,24.250913619995117,22.79960823059082,28.262510299682617,29.907670974731445,2.1730265617370605,1.945042371749878,415.0869445800781,415.322265625
2023-01-26 13:00:00,18828,15.151528358459473,26.407682418823242,701.0296020507812,718.2072143554688,0.6309266686439514,0.6463865041732788,25.476613998413086,24.18414878845215,25.046857833862305,26.474393844604492,2.4445066452026367,2.2202837467193604,412.8782958984375,410.8023376464844
2023-01-26 13:15:00,18829,15.208003044128418,27.127561569213867,576.1826782226562,587.8514404296875,0.5185644030570984,0.529066264629364,26.089305877685547,24.868120193481445,19.286588668823242,20.32441520690918,2.7275280952453613,2.503803014755249,393.65771484375,398.5578918457031
2023-01-26 13:30:00,18830,15.165833473205566,27.791778564453125,711.8553466796875,752.585205078125,0.6406698226928711,0.6773266792297363,26.05350685119629,25.135478973388672,18.182680130004883,18.88035774230957,2.758986473083496,2.590380907058716,392.4002380371094,396.7528076171875
2023-01-26 13:45:00,18831,15.213051795959473,28.57853126525879,751.6419067382812,788.8214721679688,0.6764777302742004,0.7099393606185913,26.037151336669922,24.98941993713379,16.253175735473633,17.211633682250977,2.821479320526123,2.620666980743408,391.75921630859375,395.3561096191406
2023-01-26 14:00:00,18832,15.281845092773438,29.01941680908203,839.7086791992188,858.9425659179688,0.7557377815246582,0.7730483412742615,25.731550216674805,24.559598922729492,15.830002784729004,16.733951568603516,2.784825563430786,2.56900691986084,391.6693115234375,395.17852783203125
2023-01-26 14:15:00,18833,15.243483543395996,28.958757400512695,821.4335327148438,824.2708129882812,0.739290177822113,0.7418437600135803,25.527246475219727,24.302215576171875,15.819880485534668,16.843172073364258,2.7516160011291504,2.5263025760650635,396.0805969238281,401.1554870605469
2023-01-26 14:30:00,18834,15.277979850769043,28.581674575805664,868.7352905273438,883.1283569335938,0.7818617224693298,0.7948155403137207,25.429134368896484,24.364418029785156,16.024227142333984,16.873044967651367,2.7289175987243652,2.5349340438842773,400.28509521484375,401.4291076660156
2023-01-26 14:45:00,18835,15.328946113586426,28.274858474731445,670.5712890625,680.4051513671875,0.6035141944885254,0.6123645901679993,25.644075393676758,24.659334182739258,15.286500930786133,16.09575653076172,2.788273334503174,2.6040761470794678,401.1440734863281,404.3102111816406
2023-01-26 15:00:00,18836,15.340742111206055,28.03304672241211,744.8883666992188,758.8174438476562,0.67039954662323,0.6829357147216797,25.59380340576172,24.607322692871094,15.008051872253418,15.920848846435547,2.7891359329223633,2.601396322250366,399.7458801269531,403.6379089355469
2023-01-26 15:15:00,18837,15.321273803710938,27.861907958984375,796.59375,813.6406860351562,0.7169343829154968,0.7322766184806824,25.5092716217041,24.474729537963867,14.80655288696289,15.62723159790039,2.781615972518921,2.5898139476776123,400.25396728515625,402.2347717285156
2023-01-26 15:30:00,18838,15.363661766052246,27.738609313964844,711.4230346679688,731.2554321289062,0.6402807235717773,0.658129870891571,25.31959342956543,24.406238555908203,15.29963493347168,15.888714790344238,2.734471321105957,2.5712034702301025,397.6203308105469,402.0632019042969
2023-01-26 15:45:00,18839,15.381545066833496,28.019969940185547,463.4072265625,536.3342895507812,0.4170665144920349,0.4827008545398712,25.159645080566406,24.23354721069336,15.939473152160645,16.61928939819336,2.6881563663482666,2.5228259563446045,397.7756652832031,403.3182678222656
2023-01-26 16:00:00,18840,15.370624542236328,28.647388458251953,355.0946350097656,403.6645202636719,0.3195851743221283,0.36329805850982666,25.359560012817383,24.405492782592773,17.309965133666992,17.969179153442383,2.6757805347442627,2.507486581802368,399.03570556640625,404.1566467285156
2023-01-26 16:15:00,18841,15.160493850708008,29.296875,311.0992431640625,346.9930725097656,0.2799893319606781,0.31229376792907715,25.22178840637207,24.684600830078125,17.145809173583984,17.512317657470703,2.6593828201293945,2.563929557800293,397.8913269042969,403.0484313964844
2023-01-26 16:30:00,18842,15.262247085571289,29.95594024658203,275.5304260253906,292.88214111328125,0.2479773908853531,0.2635939121246338,25.154783248901367,24.59490966796875,17.044265747070312,17.468711853027344,2.6520488262176514,2.551590919494629,396.89129638671875,401.64398193359375
2023-01-26 16:45:00,18843,15.276715278625488,30.242170333862305,206.17068481445312,208.03021240234375,0.1855536252260208,0.18722718954086304,25.409395217895508,24.845495223999023,17.86208152770996,18.222633361816406,2.665987491607666,2.566462278366089,399.1968688964844,403.54656982421875
2023-01-26 17:00:00,18844,15.247332572937012,30.01198387145996,214.96429443359375,175.3210906982422,0.1934678554534912,0.1577889770269394,25.1546630859375,24.425010681152344,18.0928955078125,18.480649948120117,2.6186838150024414,2.495070457458496,404.4833068847656,408.1708679199219
2023-01-26 17:15:00,18845,15.27720832824707,29.44626808166504,198.2257537841797,185.5347137451172,0.17840316891670227,0.16698125004768372,24.79775047302246,24.03396224975586,20.099836349487305,20.721363067626953,2.5004043579101562,2.369946002960205,404.6220397949219,409.6294250488281
2023-01-26 17:30:00,18846,15.301721572875977,28.697345733642578,104.35462951660156,113.15062713623047,0.09391916543245316,0.10183556377887726,24.120634078979492,23.423458099365234,22.295469284057617,22.594507217407227,2.3358709812164307,2.231261730194092,408.3302307128906,413.6387634277344
2023-01-26 17:45:00,18847,15.14663028717041,27.63558006286621,29.423269271850586,33.74307632446289,0.026480941101908684,0.03036876954138279,23.66749382019043,22.449373245239258,23.805625915527344,24.891326904296875,2.2280735969543457,2.0403964519500732,422.5491943359375,422.78704833984375
2023-01-26 18:00:00,18848,14.962325096130371,26.429840087890625,12.78801155090332,16.338640213012695,0.011509210802614689,0.01470477506518364,23.427148818969727,21.811750411987305,24.53706932067871,26.256128311157227,2.174891233444214,1.9267925024032593,428.4681701660156,428.68292236328125
2023-01-26 18:15:00,18849,14.951714515686035,25.391094207763672,3.0262911319732666,6.412837028503418,0.0027236619498580694,0.005771553609520197,22.641393661499023,21.09566879272461,25.919763565063477,27.67328453063965,2.0377657413482666,1.8092751502990723,421.8523254394531,425.04168701171875
2023-01-26 18:30:00,18850,15.019774436950684,24.206418991088867,0.6009729504585266,3.9874916076660156,0.0005408756551332772,0.003588742343708873,20.42003059387207,19.38897705078125,29.742029190063477,30.720369338989258,1.6866319179534912,1.5596569776535034,417.2213134765625,419.2786560058594
2023-01-26 18:45:00,18851,14.932404518127441,22.906795501708984,0.43997621536254883,3.835132360458374,0.0003959785681217909,0.003451619064435363,19.466596603393555,18.55314064025879,31.574031829833984,32.59170913696289,1.5470423698425293,1.4395310878753662,416.30316162109375,419.6410217285156
2023-01-26 19:00:00,18852,14.957822799682617,21.8256778717041,0.4375607371330261,3.844217538833618,0.0003938046866096556,0.003459795843809843,19.276023864746094,18.31026268005371,32.02634048461914,33.159976959228516,1.5186353921890259,1.4057846069335938,416.39617919921875,419.4476623535156
2023-01-26 19:15:00,18853,14.925607681274414,21.03086280822754,0.42716941237449646,3.8514325618743896,0.00038445249083451927,0.003466289257630706,19.211301803588867,18.209375381469727,32.176700592041016,33.42692565917969,1.5091713666915894,1.391322374343872,417.2289733886719,419.7380065917969
2023-01-26 19:30:00,18854,15.021381378173828,20.4814395904541,0.42451581358909607,3.85077166557312,0.00038206425961107016,0.00346569437533617,19.219789505004883,18.181392669677734,32.17533874511719,33.43195343017578,1.5100046396255493,1.3887734413146973,418.2536926269531,420.6761169433594
2023-01-26 19:45:00,18855,15.054144859313965,20.10196876525879,0.42490994930267334,3.848766803741455,0.00038241894799284637,0.0034638901706784964,19.170289993286133,18.048315048217773,32.267669677734375,33.7286491394043,1.5033084154129028,1.371070384979248,417.6297302246094,421.5040283203125
2023-01-26 20:00:00,18856,15.078761100769043,19.82967758178711,0.42621833086013794,3.846285104751587,0.0003835964889731258,0.003461656393483281,19.11667251586914,17.985774993896484,32.293338775634766,34.09914016723633,1.4977189302444458,1.3580464124679565,420.0147705078125,421.71881103515625
2023-01-26 20:15:00,18857,15.045792579650879,19.631105422973633,0.4226648509502411,3.835440158843994,0.0003803983854595572,0.0034518959000706673,19.133913040161133,18.004283905029297,32.50187301635742,34.026100158691406,1.4947057962417603,1.3611358404159546,422.4449157714844,424.40338134765625
2023-01-26 20:30:00,18858,15.034993171691895,19.48240852355957,0.4217148721218109,3.8344779014587402,0.00037954337312839925,0.003451030235737562,19.150053024291992,17.929656982421875,32.518585205078125,34.112972259521484,1.4958416223526,1.3529776334762573,423.24969482421875,425.5602722167969
2023-01-26 20:45:00,18859,15.27319049835205,19.393781661987305,0.028140373528003693,0.05393562093377113,2.5326335162390023e-05,4.854205690207891e-05,19.12883758544922,17.834606170654297,32.674034118652344,34.759273529052734,1.4904277324676514,1.3317490816116333,427.2103576660156,428.3257751464844
2023-01-26 21:00:00,18860,15.249312400817871,19.31797218322754,0.019223930314183235,-0.0013645208673551679,1.730153599055484e-05,-1.228068640557467e-06,18.9946231842041,17.612443923950195,33.26961898803711,35.638301849365234,1.4649244546890259,1.295501708984375,432.3531799316406,433.5422058105469
2023-01-26 21:15:00,18861,15.2050142288208,19.249555587768555,0.023055050522089005,0.0009735040366649628,2.0749545001308434e-05,8.761537628743099e-07,18.940370559692383,17.456632614135742,33.60065841674805,36.15766525268555,1.45271635055542,1.2724652290344238,436.4859313964844,437.24163818359375
2023-01-26 21:30:00,18862,15.26204776763916,19.227527618408203,0.021016839891672134,-0.00455201743170619,1.8915156033472158e-05,-4.096815700904699e-06,18.927770614624023,17.39168357849121,33.48472595214844,36.22124099731445,1.4541072845458984,1.2659797668457031,439.7349548339844,440.3315734863281
2023-01-26 21:45:00,18863,15.261219024658203,19.202566146850586,0.02132927067577839,-0.0008342712535522878,1.919634269142989e-05,-7.508441512982245e-07,18.891996383666992,17.277769088745117,33.09590148925781,35.83517837524414,1.4593567848205566,1.264500379562378,441.5926513671875,442.7212219238281
2023-01-26 22:00:00,18864,15.303930282592773,19.199602127075195,0.02296385169029236,-0.00044179553515277803,2.0667466742452234e-05,-3.976159348439978e-07,18.97056770324707,17.244503021240234,32.611080169677734,35.707618713378906,1.4771591424942017,1.2643529176712036,444.69842529296875,445.0268249511719
2023-01-26 22:15:00,18865,15.290448188781738,19.189931869506836,0.021601762622594833,-0.0007833316922187805,1.9441586118773557e-05,-7.049985697449301e-07,18.85953712463379,17.100269317626953,32.38225173950195,35.561180114746094,1.471922755241394,1.2557185888290405,446.39105224609375,445.4999084472656
2023-01-26 22:30:00,18866,15.408914566040039,19.18130111694336,0.0195357333868742,-0.0019086821703240275,1.7582160580786876e-05,-1.717813916002342e-06,18.881351470947266,17.044910430908203,32.05906677246094,35.359371185302734,1.4809874296188354,1.2552298307418823,448.4914245605469,446.0898132324219
2023-01-26 22:45:00,18867,15.331103324890137,19.183191299438477,0.019264552742242813,-0.001734195975586772,1.733809767756611e-05,-1.5607762406943948e-06,18.902301788330078,17.00777816772461,31.84536361694336,35.28731918334961,1.487589955329895,1.253674864768982,448.1597595214844,447.4433288574219
2023-01-26 23:00:00,18868,15.373595237731934,19.178747177124023,0.021655140444636345,-0.0008067790768109262,1.9489625628921203e-05,-7.261012342496542e-07,18.869840621948242,16.965503692626953,31.684783935546875,34.959999084472656,1.4880712032318115,1.2566430568695068,448.2882385253906,449.0971984863281
2023-01-26 23:15:00,18869,15.361804008483887,19.149394989013672,0.01824513077735901,-0.004056216683238745,1.6420617612311617e-05,-3.650594862847356e-06,18.750080108642578,16.892641067504883,31.659273147583008,34.91585159301758,1.4775217771530151,1.2516981363296509,450.7833557128906,449.6534423828125
2023-01-26 23:30:00,18870,15.4525146484375,19.128618240356445,0.019315820187330246,-0.0018019526032730937,1.738423998176586e-05,-1.621757292014081e-06,18.74129867553711,16.83057975769043,31.5356502532959,34.87485122680664,1.4793949127197266,1.247567057609558,451.1861267089844,450.8446350097656
2023-01-26 23:45:00,18871,15.446488380432129,19.111202239990234,0.021057771518826485,-0.0007333630346693099,1.8951992387883365e-05,-6.600267852263642e-07,18.799278259277344,16.749101638793945,31.296812057495117,35.00559616088867,1.4899296760559082,1.2386317253112793,452.0889892578125,452.0763244628906
2023-01-27 00:00:00,18872,15.370462417602539,19.12192153930664,0.023274051025509834,-0.002541463589295745,2.0946645236108452e-05,-2.287317329319194e-06,18.80718231201172,16.629213333129883,31.163074493408203,35.01856231689453,1.4935681819915771,1.228987455368042,454.78106689453125,453.5833435058594
2023-01-27 00:15:00,18873,15.386982917785645,19.11371612548828,0.024321943521499634,-0.0034056513104587793,2.1889749405090697e-05,-3.065086275455542e-06,18.754831314086914,16.571090698242188,31.080707550048828,34.81711196899414,1.490460991859436,1.2282428741455078,458.2510681152344,458.1863708496094
2023-01-27 00:30:00,18874,15.467605590820312,19.085025787353516,0.022635288536548615,-0.0026095439679920673,2.03717609110754e-05,-2.3485895326302852e-06,18.58663558959961,16.49099349975586,31.35859489440918,35.1464958190918,1.4689044952392578,1.2158374786376953,459.2234191894531,456.6710205078125
