,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
10,plant10,TRUE,1708,2032.5,0.840344403,222.6518018,71,40,505,"(1730.0169789227166, 139.5005854800937)",23,TRUE,"(1730.1055908203125, 140.0773162841797)",69.59487915,35.30805206,74.42421722,0.861747784,55,55,100
11,plant11,TRUE,2154,2537,0.849034292,248.2081507,72,50,474,"(117.16852367688023, 281.8435468895079)",24,TRUE,"(117.14252471923828, 281.5646667480469)",67.70397949,44.12303162,83.20074463,0.758472417,55,55,100
12,plant12,TRUE,1550,1701.5,0.910960917,192.5096664,61,41,418,"(288.0683870967742, 285.0290322580645)",21,TRUE,"(288.88446044921875, 285.3194580078125)",61.48292542,35.28143692,99.82875824,0.818966577,55,55,100
13,plant13,TRUE,2389,2641,0.904581598,237.2792184,71,55,497,"(444.0046044370029, 282.1004604437003)",21,TRUE,"(444.0433044433594, 282.3775329589844)",69.80899048,47.8229866,115.2079239,0.728491503,55,55,100
14,plant14,TRUE,1346,1410.5,0.954271535,154.0243852,42,46,329,"(609.7674591381872, 290.592867756315)",19,TRUE,"(609.7685546875, 290.77484130859375)",47.07556152,37.67430878,150.3198547,0.599607251,55,55,100
15,plant15,TRUE,1186,1236.5,0.959158916,142.7106769,42,45,305,"(763.5430016863406, 292.9780775716695)",21,TRUE,"(763.099365234375, 292.7203369140625)",42.15966797,38.0021553,8.472455978,0.43301546,55,55,100
16,plant16,TRUE,1356,1403.5,0.966156038,153.539104,42,52,340,"(919.6563421828909, 294.9188790560472)",22,TRUE,"(919.2843627929688, 295.13409423828125)",51.00568771,35.77853394,23.40485764,0.712707199,55,55,100
17,plant17,TRUE,1483,1547,0.958629606,161.1959581,51,44,343,"(1075.3412002697235, 296.40593391773433)",21,TRUE,"(1075.0963134765625, 296.1842041015625)",49.48175049,40.547966,111.1634598,0.57314647,55,55,100
18,plant18,TRUE,1311,1465,0.894880546,172.5096664,47,42,350,"(1230.5385202135774, 299.44546147978645)",20,TRUE,"(1231.4951171875, 299.0411071777344)",50.36211014,36.26981735,65.35635376,0.693786586,55,55,100
19,plant19,TRUE,1899,2014,0.942899702,193.4802289,50,54,435,"(1394.885729331227, 297.5771458662454)",25,TRUE,"(1395.091064453125, 297.5832824707031)",57.56854248,44.48318481,41.20549393,0.634771975,55,55,100
20,plant20,TRUE,1415,1533.5,0.922725791,171.4385988,51,45,363,"(1549.8098939929328, 301.58303886925796)",18,TRUE,"(1550.034912109375, 301.21575927734375)",45.79597855,41.16205215,80.4263382,0.438330883,55,55,100
21,plant21,TRUE,1699,1998,0.85035035,226.0660154,57,46,408,"(1715.4025897586816, 301.1106533254856)",17,TRUE,"(1715.8836669921875, 301.16644287109375)",56.28730774,41.35005188,81.9521637,0.678473589,55,55,100
22,plant22,TRUE,1915,2071,0.92467407,189.92388,61,45,413,"(123.33263707571801, 440.7832898172324)",19,TRUE,"(122.11395263671875, 440.68145751953125)",60.50198364,43.96570587,92.67948914,0.686973936,55,55,100
23,plant23,TRUE,1842,2095,0.879236277,209.3380935,63,50,435,"(290.7687296416938, 443.0271444082519)",27,TRUE,"(290.2221984863281, 443.56085205078125)",59.72400665,44.84767914,80.42293549,0.660398358,55,55,100
24,plant24,TRUE,1513,1615,0.936842105,179.0954529,46,49,338,"(450.89358889623264, 449.85393258426967)",19,TRUE,"(451.1431884765625, 449.5616455078125)",48.39054108,41.35643387,32.60609818,0.519223001,55,55,100
25,plant25,TRUE,1008,1017.5,0.990663391,129.154328,40,34,281,"(614.5178571428571, 450.6190476190476)",21,TRUE,"(614.388671875, 450.5393371582031)",39.4790535,32.66263199,101.9603119,0.561700266,55,55,100
26,plant26,TRUE,1106,1101.5,1.004085338,131.8822498,40,40,300,"(764.6708860759494, 453.499095840868)",22,TRUE,"(764.6732177734375, 453.39080810546875)",41.0033493,34.36253738,42.25816727,0.545605405,55,55,100
27,plant27,TRUE,1671,1785.5,0.935872305,187.1959581,44,56,401,"(915.4578096947936, 459.262118491921)",23,TRUE,"(915.716064453125, 458.1044006347656)",57.13596725,39.63841629,166.5197296,0.720210181,55,55,100
28,plant28,TRUE,1047,1086.5,0.963644731,147.7817446,40,40,276,"(1066.6275071633238, 461.7621776504298)",22,TRUE,"(1066.6988525390625, 461.8891296386719)",38.94270706,34.44067764,52.75762558,0.466742014,55,55,100
29,plant29,TRUE,1026,1070,0.958878505,132.2253957,38,35,296,"(1222.7543859649122, 461.1111111111111)",19,TRUE,"(1223.26123046875, 460.94146728515625)",38.59438705,34.83446121,64.91001892,0.43052547,55,55,100
30,plant30,TRUE,1594,1795,0.888022284,188.1665206,60,42,418,"(1387.2402760351317, 462.4780426599749)",18,TRUE,"(1386.9501953125, 463.114013671875)",58.36454773,38.01291656,87.7808075,0.758819067,55,55,100
31,plant31,TRUE,2053,2271,0.904007045,207.2375883,60,57,433,"(1546.217243058938, 465.660983925962)",19,TRUE,"(1546.226806640625, 465.2568664550781)",59.57001495,45.67014313,121.8840485,0.642049385,55,55,100
32,plant32,TRUE,2162,2700,0.800740741,308.3919163,75,51,528,"(1715.5420906567992, 467.35198889916745)",19,TRUE,"(1716.9930419921875, 466.385498046875)",70.62285614,44.23880768,86.36974335,0.779494387,55,55,100
33,plant33,TRUE,1996,2078.5,0.960307914,199.5807341,68,47,501,"(126.52304609218437, 603.3236472945891)",25,TRUE,"(127.05086517333984, 602.9050903320312)",69.84360504,36.94234848,62.81777573,0.848665719,55,55,100
34,plant34,TRUE,1825,2186.5,0.834667276,239.2375883,74,45,504,"(290.507397260274, 599.88)",22,TRUE,"(289.7569580078125, 600.8756713867188)",68.32171631,39.28750992,83.45638275,0.818127454,55,55,100
35,plant35,TRUE,1203,1218,0.987684729,136.7106769,41,39,304,"(456.8927680798005, 603.7971737323359)",24,TRUE,"(456.85699462890625, 603.8192749023438)",41.10987091,36.31108475,59.21948624,0.468866118,55,55,100
36,plant36,TRUE,1545,1655.5,0.933252794,170.5096664,48,52,393,"(610.0122977346279, 610.390291262136)",19,TRUE,"(610.0008544921875, 609.8123168945312)",56.83185959,37.75307465,35.0831871,0.747471215,55,55,100
37,plant37,TRUE,1169,1203.5,0.97133361,140.0243852,38,45,326,"(762.4901625320787, 607.3532934131737)",21,TRUE,"(762.443115234375, 607.2774658203125)",46.62031937,32.32474518,34.74486542,0.720589699,55,55,100
38,plant38,TRUE,1486,1697.5,0.875405007,189.5807341,48,55,394,"(917.8593539703903, 609.1473755047107)",20,TRUE,"(917.30859375, 608.5831298828125)",55.30522919,39.11920547,143.0206451,0.706880638,55,55,100
39,plant39,TRUE,1762,1918.5,0.918425854,194.8528123,44,61,415,"(1070.0669693530078, 615.1362088535755)",21,TRUE,"(1070.0977783203125, 614.6416625976562)",60.59527588,41.98209381,179.8849792,0.721103038,55,55,100
40,plant40,TRUE,1432,1600,0.895,176.0243852,45,53,387,"(1220.5041899441342, 618.4902234636871)",21,TRUE,"(1221.19677734375, 618.8434448242188)",51.23021317,39.09794235,159.3134155,0.64618438,55,55,100
41,plant41,TRUE,1409,1454.5,0.968717772,157.7817446,50,43,337,"(1379.7743080198723, 616.7480482611782)",23,TRUE,"(1379.73876953125, 616.837890625)",46.20370102,39.58492279,87.75145721,0.515735469,55,55,100
42,plant42,TRUE,1138,1192,0.954697987,149.6396092,51,34,353,"(1541.1318101933216, 617.4437609841827)",20,TRUE,"(1540.722900390625, 617.5765380859375)",49.94828415,30.8862915,89.29672241,0.785890713,55,55,100
43,plant43,TRUE,1737,2116,0.820888469,226.0660154,67,41,470,"(1704.5152561888312, 625.6522740356937)",20,TRUE,"(1706.125244140625, 625.4241943359375)",64.71341705,38.8661499,102.1242218,0.799558103,55,55,100
44,plant44,TRUE,1728,1917.5,0.901173403,208.9949477,66,43,474,"(128.43287037037038, 756.511574074074)",22,TRUE,"(128.85198974609375, 756.4149780273438)",64.79496002,36.33483887,71.84851837,0.827974035,55,55,100
45,plant45,TRUE,1088,1116.5,0.974473802,139.539104,36,46,325,"(301.03308823529414, 757.2527573529412)",20,TRUE,"(300.964111328125, 757.4970703125)",44.1999321,32.15460587,19.55372429,0.686127945,55,55,100
46,plant46,TRUE,1396,1560.5,0.894585069,169.6812394,51,48,344,"(453.8997134670487, 756.7700573065903)",21,TRUE,"(452.99456787109375, 757.4558715820312)",48.26137543,41.14247131,53.83068466,0.522739092,55,55,100
47,plant47,TRUE,1158,1169,0.990590248,137.539104,43,42,296,"(610.5889464594128, 755.9818652849741)",21,TRUE,"(610.6331176757812, 755.9806518554688)",44.41308975,32.51569748,45.20075989,0.681176013,55,55,100
48,plant48,TRUE,1296,1542,0.840466926,200.0660154,50,48,355,"(763.6111111111111, 758.1975308641976)",22,TRUE,"(763.6553344726562, 758.9463500976562)",48.85396957,42.15699005,115.0757141,0.505343257,55,55,100
49,plant49,TRUE,1265,1370.5,0.923020795,165.4385988,42,49,345,"(916.3217391304348, 760.8339920948616)",21,TRUE,"(917.0611572265625, 761.0493774414062)",45.1704216,37.62078476,3.745808363,0.553478802,55,55,100
50,plant50,TRUE,1065,1121.5,0.949621043,135.3969686,34,42,292,"(1064.3530516431924, 761.9173708920188)",19,TRUE,"(1064.520751953125, 762.5036010742188)",41.36663818,34.10871506,7.189349651,0.565794252,55,55,100
51,plant51,TRUE,1115,1142.5,0.975929978,137.154328,34,44,318,"(1215.7390134529148, 764.5255605381166)",19,TRUE,"(1215.7137451171875, 764.5581665039062)",44.18303299,32.04344559,25.60596085,0.688492742,55,55,100
52,plant52,TRUE,1572,1789,0.878703186,193.4802289,55,47,385,"(1375.3104325699746, 775.9001272264632)",22,TRUE,"(1376.02587890625, 775.785888671875)",51.80577087,41.033535,107.6149979,0.610436831,55,55,100
53,plant53,TRUE,1233,1323.5,0.931620703,158.9533175,49,40,393,"(1538.0794809407948, 777.536901865369)",20,TRUE,"(1537.89404296875, 777.2063598632812)",52.30566788,30.8854847,124.6771545,0.807051797,55,55,100
54,plant54,TRUE,1627,2023.5,0.804052384,221.1370831,70,44,504,"(1705.0522433927474, 784.0706822372465)",23,TRUE,"(1705.1710205078125, 784.74658203125)",68.92781067,35.84233093,111.108963,0.854167414,55,55,100
