,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,1671.0,1940.0,0.8613402061855671,204.75230705738068,61,50,477,"(106.22681029323758, 105.92698982645123)",23,True,"(105.99592590332031, 105.35482025146484)",66.57498168945312,36.35663986206055,123.09600830078125,0.837719580191481,55,55,100.0
1,plant1,True,2039.0,2285.0,0.8923413566739606,256.20815074443817,67,54,501,"(266.24963217263365, 108.00735654732712)",25,True,"(267.20452880859375, 108.13917541503906)",74.40985107421875,36.499664306640625,122.51506042480469,0.8714288433263918,55,55,100.0
2,plant2,True,1266.0,1392.0,0.9094827586206896,163.1959581375122,49,43,370,"(439.6342812006319, 120.35150078988941)",20,True,"(439.46063232421875, 120.31563568115234)",50.56034469604492,32.7224006652832,124.54964447021484,0.7623245197784541,55,55,100.0
3,plant3,True,1514.0,1621.5,0.9337033610854147,192.40916121006012,47,51,343,"(597.8256274768825, 123.49207397622193)",21,True,"(597.8601684570312, 123.99881744384766)",49.42030715942383,38.38018035888672,144.4608917236328,0.629984775321764,55,55,100.0
4,plant4,True,1556.0,1766.5,0.880837814888197,179.1959581375122,51,51,352,"(757.2088688946016, 124.75771208226222)",22,True,"(757.0324096679688, 124.54967498779297)",47.88123321533203,47.33127975463867,0.7300304174423218,0.15112790293415512,55,55,100.0
5,plant5,True,946.0,937.0,1.0096051227321239,122.22539567947388,38,34,264,"(916.5369978858351, 132.70824524312897)",19,True,"(916.6251831054688, 132.77952575683594)",37.48310089111328,31.709672927856445,91.97664642333984,0.5332265119324517,55,55,100.0
6,plant6,True,1324.0,1424.0,0.9297752808988764,163.53910398483276,45,44,333,"(1069.6095166163143, 134.04833836858006)",18,True,"(1069.7724609375, 133.4371795654297)",47.45493698120117,37.52702331542969,145.02059936523438,0.6120839157591336,55,55,100.0
7,plant7,True,1285.0,1469.0,0.8747447243022465,189.23758828639984,48,52,368,"(1234.5229571984437, 130.3237354085603)",16,True,"(1234.4263916015625, 130.26165771484375)",52.185874938964844,33.05923843383789,44.46457290649414,0.7737507435084231,55,55,100.0
8,plant8,True,1378.0,1652.5,0.8338880484114978,202.6518018245697,50,45,400,"(1394.231494920174, 131.35123367198838)",17,True,"(1393.1971435546875, 131.9102020263672)",53.27693557739258,36.87592315673828,61.54392623901367,0.721748422436619,55,55,100.0
9,plant9,True,1390.0,1690.0,0.8224852071005917,229.52185904979706,52,46,369,"(1556.6841726618704, 131.89640287769785)",21,True,"(1556.498779296875, 131.98110961914062)",48.352291107177734,41.023338317871094,61.390628814697266,0.5293140980218561,55,55,100.0
10,plant10,True,1450.0,1880.5,0.7710715235309759,260.7939372062683,69,42,491,"(1728.8, 134.90689655172415)",17,True,"(1726.635009765625, 135.2440643310547)",77.2296371459961,28.86067008972168,71.33247375488281,0.9275498630855205,55,55,100.0
11,plant11,True,2404.0,2938.5,0.8181044750723158,289.5634891986847,78,49,538,"(97.96838602329451, 272.26164725457573)",22,True,"(97.86512756347656, 272.2530822753906)",77.3507308959961,43.09083938598633,92.18359375,0.8304562816083566,55,55,100.0
12,plant12,True,1580.0,1810.5,0.8726871030102181,232.06601536273956,68,39,484,"(273.67721518987344, 276.323417721519)",19,True,"(274.6520690917969, 276.78717041015625)",67.88717651367188,31.876630783081055,100.30284881591797,0.8829042605527081,55,55,100.0
13,plant13,True,2408.0,2785.5,0.8644767546221505,255.27921843528748,73,58,483,"(434.0107973421927, 274.23546511627904)",23,True,"(433.79180908203125, 275.2635192871094)",71.56609344482422,48.024169921875,116.50739288330078,0.7414153482792943,55,55,100.0
14,plant14,True,1276.0,1379.5,0.9249728162377673,175.09545290470123,46,43,320,"(601.8612852664577, 282.44200626959247)",23,True,"(601.67626953125, 282.8404235839844)",46.94449996948242,35.077186584472656,132.80555725097656,0.6645931116391095,55,55,100.0
15,plant15,True,1018.0,1182.5,0.8608879492600423,174.61017167568207,43,40,299,"(756.5618860510806, 287.7180746561886)",21,True,"(757.3131103515625, 287.4440612792969)",42.534385681152344,34.00473403930664,47.27730178833008,0.600713253828152,55,55,100.0
16,plant16,True,1139.0,1237.5,0.9204040404040404,182.16652059555054,40,46,321,"(916.4978050921861, 287.83845478489906)",21,True,"(916.224365234375, 287.95855712890625)",48.23500442504883,31.321285247802734,31.640304565429688,0.7604917293793877,55,55,100.0
17,plant17,True,1517.0,1739.0,0.8723404255319149,191.82337474822998,55,48,361,"(1072.9096901779828, 290.7448912326961)",20,True,"(1072.6417236328125, 290.55908203125)",52.37294006347656,42.612396240234375,117.6328353881836,0.5813776546964861,55,55,100.0
18,plant18,True,1157.0,1456.5,0.7943700652248541,215.9655101299286,51,43,406,"(1227.913569576491, 294.57044079515987)",20,True,"(1229.9949951171875, 293.6658935546875)",53.78746795654297,32.974796295166016,61.59710693359375,0.7900384981875342,55,55,100.0
