sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1994.0,pixels
plant0,convex_hull_area,2199.0,pixels
plant0,solidity,0.9067758071850841,none
plant0,perimeter,205.33809351921082,pixels
plant0,width,63,pixels
plant0,height,47,pixels
plant0,longest_path,429,pixels
plant0,center_of_mass,96.69909729187563,x
plant0,center_of_mass,151.3996990972919,y
plant0,convex_hull_vertices,19,none
plant0,object_in_frame,1,none
plant0,ellipse_center,96.72431182861328,x
plant0,ellipse_center,151.0970001220703,y
plant0,ellipse_major_axis,59.525306701660156,pixels
plant0,ellipse_minor_axis,46.06526184082031,pixels
plant0,ellipse_angle,89.22743225097656,degrees
plant0,ellipse_eccentricity,0.6333360017789847,none
plant1,in_bounds,1,none
plant1,area,1717.0,pixels
plant1,convex_hull_area,1858.5,pixels
plant1,solidity,0.9238633306429916,none
plant1,perimeter,179.78174459934235,pixels
plant1,width,55,pixels
plant1,height,45,pixels
plant1,longest_path,383,pixels
plant1,center_of_mass,268.6290040768783,x
plant1,center_of_mass,151.1980198019802,y
plant1,convex_hull_vertices,21,none
plant1,object_in_frame,1,none
plant1,ellipse_center,268.54840087890625,x
plant1,ellipse_center,151.2051239013672,y
plant1,ellipse_major_axis,54.53415298461914,pixels
plant1,ellipse_minor_axis,41.50749588012695,pixels
plant1,ellipse_angle,102.7921371459961,degrees
plant1,ellipse_eccentricity,0.648601161990216,none
plant2,in_bounds,1,none
plant2,area,1972.0,pixels
plant2,convex_hull_area,2103.5,pixels
plant2,solidity,0.9374851438079391,none
plant2,perimeter,195.92387998104095,pixels
plant2,width,60,pixels
plant2,height,49,pixels
plant2,longest_path,420,pixels
plant2,center_of_mass,426.59888438133873,x
plant2,center_of_mass,154.22058823529412,y
plant2,convex_hull_vertices,20,none
plant2,object_in_frame,1,none
plant2,ellipse_center,426.68994140625,x
plant2,ellipse_center,154.375244140625,y
plant2,ellipse_major_axis,58.40473937988281,pixels
plant2,ellipse_minor_axis,45.28626251220703,pixels
plant2,ellipse_angle,107.32144927978516,degrees
plant2,ellipse_eccentricity,0.6314866183557831,none
plant3,in_bounds,1,none
plant3,area,2268.0,pixels
plant3,convex_hull_area,2513.0,pixels
plant3,solidity,0.9025069637883009,none
plant3,perimeter,239.37972366809845,pixels
plant3,width,56,pixels
plant3,height,67,pixels
plant3,longest_path,481,pixels
plant3,center_of_mass,585.5282186948854,x
plant3,center_of_mass,151.72883597883597,y
plant3,convex_hull_vertices,23,none
plant3,object_in_frame,1,none
plant3,ellipse_center,585.3695678710938,x
plant3,ellipse_center,151.70919799804688,y
plant3,ellipse_major_axis,63.72404861450195,pixels
plant3,ellipse_minor_axis,47.202369689941406,pixels
plant3,ellipse_angle,149.9374542236328,degrees
plant3,ellipse_eccentricity,0.6718018939711143,none
plant4,in_bounds,1,none
plant4,area,2088.0,pixels
plant4,convex_hull_area,2416.5,pixels
plant4,solidity,0.8640595903165735,none
plant4,perimeter,243.722869515419,pixels
plant4,width,55,pixels
plant4,height,65,pixels
plant4,longest_path,424,pixels
plant4,center_of_mass,745.8821839080459,x
plant4,center_of_mass,147.38266283524905,y
plant4,convex_hull_vertices,24,none
plant4,object_in_frame,1,none
plant4,ellipse_center,745.746826171875,x
plant4,ellipse_center,147.98110961914062,y
plant4,ellipse_major_axis,60.063079833984375,pixels
plant4,ellipse_minor_axis,48.63544464111328,pixels
plant4,ellipse_angle,177.95228576660156,degrees
plant4,ellipse_eccentricity,0.5867896036859348,none
plant5,in_bounds,1,none
plant5,area,2754.0,pixels
plant5,convex_hull_area,2940.0,pixels
plant5,solidity,0.936734693877551,none
plant5,perimeter,242.20815074443817,pixels
plant5,width,62,pixels
plant5,height,72,pixels
plant5,longest_path,498,pixels
plant5,center_of_mass,901.7004357298475,x
plant5,center_of_mass,146.93427741466957,y
plant5,convex_hull_vertices,26,none
plant5,object_in_frame,1,none
plant5,ellipse_center,901.2692260742188,x
plant5,ellipse_center,147.0364990234375,y
plant5,ellipse_major_axis,67.99352264404297,pixels
plant5,ellipse_minor_axis,55.516300201416016,pixels
plant5,ellipse_angle,12.162498474121094,degrees
plant5,ellipse_eccentricity,0.5773539831395931,none
plant6,in_bounds,1,none
plant6,area,2140.0,pixels
plant6,convex_hull_area,2239.5,pixels
plant6,solidity,0.9555704398303193,none
plant6,perimeter,198.30865597724915,pixels
plant6,width,50,pixels
plant6,height,67,pixels
plant6,longest_path,429,pixels
plant6,center_of_mass,1060.1373831775702,x
plant6,center_of_mass,148.82102803738317,y
plant6,convex_hull_vertices,22,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1059.9725341796875,x
plant6,ellipse_center,149.27392578125,y
plant6,ellipse_major_axis,63.86509323120117,pixels
plant6,ellipse_minor_axis,43.67868423461914,pixels
plant6,ellipse_angle,17.755756378173828,degrees
plant6,ellipse_eccentricity,0.729555989208438,none
plant7,in_bounds,1,none
plant7,area,2599.0,pixels
plant7,convex_hull_area,2805.5,pixels
plant7,solidity,0.9263945820709321,none
plant7,perimeter,234.6518018245697,pixels
plant7,width,64,pixels
plant7,height,63,pixels
plant7,longest_path,499,pixels
plant7,center_of_mass,1216.4944209311273,x
plant7,center_of_mass,146.67602924201617,y
plant7,convex_hull_vertices,20,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1216.938232421875,x
plant7,ellipse_center,146.33070373535156,y
plant7,ellipse_major_axis,69.65337371826172,pixels
plant7,ellipse_minor_axis,54.463287353515625,pixels
plant7,ellipse_angle,41.37918472290039,degrees
plant7,ellipse_eccentricity,0.6233802040897471,none
plant8,in_bounds,1,none
plant8,area,2547.0,pixels
plant8,convex_hull_area,2916.0,pixels
plant8,solidity,0.8734567901234568,none
plant8,perimeter,275.4213538169861,pixels
plant8,width,67,pixels
plant8,height,65,pixels
plant8,longest_path,515,pixels
plant8,center_of_mass,1375.334903808402,x
plant8,center_of_mass,141.6403612092658,y
plant8,convex_hull_vertices,21,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1375.3612060546875,x
plant8,ellipse_center,141.3673095703125,y
plant8,ellipse_major_axis,66.50281524658203,pixels
plant8,ellipse_minor_axis,53.90522003173828,pixels
plant8,ellipse_angle,55.51367950439453,degrees
plant8,ellipse_eccentricity,0.585641075039635,none
plant9,in_bounds,1,none
plant9,area,2536.0,pixels
plant9,convex_hull_area,3441.5,pixels
plant9,solidity,0.7368879848903095,none
plant9,perimeter,363.1614682674408,pixels
plant9,width,81,pixels
plant9,height,64,pixels
plant9,longest_path,651,pixels
plant9,center_of_mass,1544.9455835962144,x
plant9,center_of_mass,135.31703470031545,y
plant9,convex_hull_vertices,21,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1545.60546875,x
plant9,ellipse_center,133.64254760742188,y
plant9,ellipse_major_axis,91.60250854492188,pixels
plant9,ellipse_minor_axis,44.03506088256836,pixels
plant9,ellipse_angle,66.1067886352539,degrees
plant9,ellipse_eccentricity,0.8768747344710681,none
plant10,in_bounds,1,none
plant10,area,2371.0,pixels
plant10,convex_hull_area,3222.5,pixels
plant10,solidity,0.7357641582622187,none
plant10,perimeter,352.14927566051483,pixels
plant10,width,81,pixels
plant10,height,55,pixels
plant10,longest_path,578,pixels
plant10,center_of_mass,1704.726697595951,x
plant10,center_of_mass,135.9367355546183,y
plant10,convex_hull_vertices,18,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1704.8125,x
plant10,ellipse_center,136.07315063476562,y
plant10,ellipse_major_axis,76.15292358398438,pixels
plant10,ellipse_minor_axis,47.58177185058594,pixels
plant10,ellipse_angle,84.46273040771484,degrees
plant10,ellipse_eccentricity,0.780769859494404,none
plant11,in_bounds,1,none
plant11,area,2943.0,pixels
