sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1317.0,pixels
plant0,convex_hull_area,1569.5,pixels
plant0,solidity,0.8391207390888819,none
plant0,perimeter,214.75230705738068,pixels
plant0,width,51,pixels
plant0,height,42,pixels
plant0,longest_path,355,pixels
plant0,center_of_mass,121.54821564160972,x
plant0,center_of_mass,121.37889141989369,y
plant0,convex_hull_vertices,19,none
plant0,object_in_frame,1,none
plant0,ellipse_center,120.71688079833984,x
plant0,ellipse_center,121.03512573242188,y
plant0,ellipse_major_axis,51.70420837402344,pixels
plant0,ellipse_minor_axis,35.863319396972656,pixels
plant0,ellipse_angle,116.5985107421875,degrees
plant0,ellipse_eccentricity,0.7203365081698089,none
plant1,in_bounds,1,none
plant1,area,1272.0,pixels
plant1,convex_hull_area,1336.5,pixels
plant1,solidity,0.9517396184062851,none
plant1,perimeter,144.95331752300262,pixels
plant1,width,44,pixels
plant1,height,45,pixels
plant1,longest_path,322,pixels
plant1,center_of_mass,292.72798742138366,x
plant1,center_of_mass,126.12421383647799,y
plant1,convex_hull_vertices,20,none
plant1,object_in_frame,1,none
plant1,ellipse_center,292.35675048828125,x
plant1,ellipse_center,126.09844207763672,y
plant1,ellipse_major_axis,41.76616668701172,pixels
plant1,ellipse_minor_axis,39.53430938720703,pixels
plant1,ellipse_angle,38.28182601928711,degrees
plant1,ellipse_eccentricity,0.32251887675732877,none
plant2,in_bounds,1,none
plant2,area,1645.0,pixels
plant2,convex_hull_area,1765.5,pixels
plant2,solidity,0.9317473803455112,none
plant2,perimeter,173.1959581375122,pixels
plant2,width,56,pixels
plant2,height,48,pixels
plant2,longest_path,385,pixels
plant2,center_of_mass,444.84802431610944,x
plant2,center_of_mass,127.59270516717325,y
plant2,convex_hull_vertices,21,none
plant2,object_in_frame,1,none
plant2,ellipse_center,444.7080993652344,x
plant2,ellipse_center,127.17003631591797,y
plant2,ellipse_major_axis,53.06814956665039,pixels
plant2,ellipse_minor_axis,42.66054153442383,pixels
plant2,ellipse_angle,102.91175079345703,degrees
plant2,ellipse_eccentricity,0.5947885229112221,none
plant3,in_bounds,1,none
plant3,area,1515.0,pixels
plant3,convex_hull_area,1555.0,pixels
plant3,solidity,0.9742765273311897,none
plant3,perimeter,158.61017167568207,pixels
plant3,width,49,pixels
plant3,height,49,pixels
plant3,longest_path,352,pixels
plant3,center_of_mass,604.4983498349835,x
plant3,center_of_mass,131.12739273927392,y
plant3,convex_hull_vertices,22,none
plant3,object_in_frame,1,none
plant3,ellipse_center,604.4185180664062,x
plant3,ellipse_center,130.96287536621094,y
plant3,ellipse_major_axis,51.460853576660156,pixels
plant3,ellipse_minor_axis,37.43168258666992,pixels
plant3,ellipse_angle,131.02589416503906,degrees
plant3,ellipse_eccentricity,0.6862331081035181,none
plant4,in_bounds,1,none
plant4,area,1625.0,pixels
plant4,convex_hull_area,1841.0,pixels
plant4,solidity,0.8826724606192287,none
plant4,perimeter,196.5096664428711,pixels
plant4,width,52,pixels
plant4,height,50,pixels
plant4,longest_path,362,pixels
plant4,center_of_mass,764.9347692307692,x
plant4,center_of_mass,135.09230769230768,y
plant4,convex_hull_vertices,21,none
plant4,object_in_frame,1,none
plant4,ellipse_center,765.1051025390625,x
plant4,ellipse_center,134.7537078857422,y
plant4,ellipse_major_axis,49.26567077636719,pixels
plant4,ellipse_minor_axis,43.285499572753906,pixels
plant4,ellipse_angle,101.8725357055664,degrees
plant4,ellipse_eccentricity,0.4775329746264762,none
plant5,in_bounds,1,none
plant5,area,1908.0,pixels
plant5,convex_hull_area,2017.5,pixels
plant5,solidity,0.945724907063197,none
plant5,perimeter,190.40916121006012,pixels
plant5,width,55,pixels
plant5,height,55,pixels
plant5,longest_path,373,pixels
plant5,center_of_mass,917.1666666666666,x
plant5,center_of_mass,135.67348008385744,y
plant5,convex_hull_vertices,22,none
plant5,object_in_frame,1,none
plant5,ellipse_center,917.6397705078125,x
plant5,ellipse_center,135.6128387451172,y
plant5,ellipse_major_axis,54.14485168457031,pixels
plant5,ellipse_minor_axis,50.76310729980469,pixels
plant5,ellipse_angle,152.57730102539062,degrees
plant5,ellipse_eccentricity,0.3478703701172772,none
plant6,in_bounds,1,none
plant6,area,1536.0,pixels
plant6,convex_hull_area,1566.5,pixels
plant6,solidity,0.980529843600383,none
plant6,perimeter,164.2670258283615,pixels
plant6,width,40,pixels
plant6,height,55,pixels
plant6,longest_path,389,pixels
plant6,center_of_mass,1075.5989583333333,x
plant6,center_of_mass,140.57682291666666,y
plant6,convex_hull_vertices,23,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1075.40283203125,x
plant6,ellipse_center,140.919921875,y
plant6,ellipse_major_axis,54.73758316040039,pixels
plant6,ellipse_minor_axis,36.87843704223633,pixels
plant6,ellipse_angle,16.185508728027344,degrees
plant6,ellipse_eccentricity,0.7389761777215882,none
plant7,in_bounds,1,none
plant7,area,2030.0,pixels
plant7,convex_hull_area,2243.0,pixels
plant7,solidity,0.9050378956754347,none
plant7,perimeter,219.23758828639984,pixels
plant7,width,57,pixels
plant7,height,56,pixels
plant7,longest_path,422,pixels
plant7,center_of_mass,1235.7940886699507,x
plant7,center_of_mass,141.6206896551724,y
plant7,convex_hull_vertices,23,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1235.5511474609375,x
plant7,ellipse_center,141.09124755859375,y
plant7,ellipse_major_axis,59.63755798339844,pixels
plant7,ellipse_minor_axis,48.17958450317383,pixels
plant7,ellipse_angle,31.62383270263672,degrees
plant7,ellipse_eccentricity,0.5893563446563328,none
plant8,in_bounds,1,none
plant8,area,1794.0,pixels
plant8,convex_hull_area,1972.0,pixels
plant8,solidity,0.90973630831643,none
plant8,perimeter,206.6518018245697,pixels
plant8,width,58,pixels
plant8,height,54,pixels
plant8,longest_path,392,pixels
plant8,center_of_mass,1392.7948717948718,x
plant8,center_of_mass,139.61984392419174,y
plant8,convex_hull_vertices,21,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1393.1497802734375,x
plant8,ellipse_center,139.36082458496094,y
plant8,ellipse_major_axis,53.05146789550781,pixels
plant8,ellipse_minor_axis,47.83971405029297,pixels
plant8,ellipse_angle,66.27853393554688,degrees
plant8,ellipse_eccentricity,0.43223621114868727,none
plant9,in_bounds,1,none
plant9,area,1897.0,pixels
plant9,convex_hull_area,2259.5,pixels
plant9,solidity,0.8395662757247179,none
plant9,perimeter,227.37972366809845,pixels
plant9,width,70,pixels
plant9,height,48,pixels
plant9,longest_path,481,pixels
plant9,center_of_mass,1564.033737480232,x
plant9,center_of_mass,139.73537163943067,y
plant9,convex_hull_vertices,18,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1563.9373779296875,x
plant9,ellipse_center,139.78330993652344,y
plant9,ellipse_major_axis,71.29032897949219,pixels
plant9,ellipse_minor_axis,36.556739807128906,pixels
plant9,ellipse_angle,72.72405242919922,degrees
plant9,ellipse_eccentricity,0.8585159845624167,none
plant10,in_bounds,1,none
plant10,area,1871.0,pixels
plant10,convex_hull_area,2133.5,pixels
plant10,solidity,0.8769627372861495,none
plant10,perimeter,213.23758828639984,pixels
plant10,width,68,pixels
plant10,height,44,pixels
plant10,longest_path,457,pixels
plant10,center_of_mass,1718.260823089257,x
plant10,center_of_mass,145.26670229823623,y
plant10,convex_hull_vertices,21,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1717.0423583984375,x
plant10,ellipse_center,145.17098999023438,y
plant10,ellipse_major_axis,66.85091400146484,pixels
plant10,ellipse_minor_axis,38.83174514770508,pixels
plant10,ellipse_angle,106.17765045166016,degrees
plant10,ellipse_eccentricity,0.8139957567262573,none
plant11,in_bounds,1,none
plant11,area,2080.0,pixels
plant11,convex_hull_area,2313.5,pixels
plant11,solidity,0.8990706721417765,none
plant11,perimeter,238.6518018245697,pixels
plant11,width,61,pixels
plant11,height,49,pixels
plant11,longest_path,446,pixels
plant11,center_of_mass,122.58701923076923,x
plant11,center_of_mass,275.50865384615383,y
plant11,convex_hull_vertices,23,none
plant11,object_in_frame,1,none
plant11,ellipse_center,122.90383911132812,x
plant11,ellipse_center,275.37286376953125,y
plant11,ellipse_major_axis,61.645347595214844,pixels
plant11,ellipse_minor_axis,44.46217346191406,pixels
plant11,ellipse_angle,118.62215423583984,degrees
plant11,ellipse_eccentricity,0.6926669626478957,none
plant12,in_bounds,1,none
plant12,area,1864.0,pixels
plant12,convex_hull_area,2019.0,pixels
plant12,solidity,0.9232293214462606,none
plant12,perimeter,196.75230705738068,pixels
plant12,width,57,pixels
plant12,height,53,pixels
plant12,longest_path,437,pixels
plant12,center_of_mass,290.83583690987126,x
plant12,center_of_mass,281.3964592274678,y
plant12,convex_hull_vertices,21,none
plant12,object_in_frame,1,none
plant12,ellipse_center,290.88275146484375,x
plant12,ellipse_center,281.6055908203125,y
plant12,ellipse_major_axis,57.83081817626953,pixels
plant12,ellipse_minor_axis,42.45627212524414,pixels
plant12,ellipse_angle,129.60321044921875,degrees
plant12,ellipse_eccentricity,0.6789914876841224,none
plant13,in_bounds,1,none
plant13,area,2277.0,pixels
plant13,convex_hull_area,2577.0,pixels
plant13,solidity,0.8835855646100116,none
plant13,perimeter,235.37972366809845,pixels
plant13,width,64,pixels
plant13,height,59,pixels
plant13,longest_path,464,pixels
plant13,center_of_mass,444.57048748353094,x
plant13,center_of_mass,285.7039964866052,y
plant13,convex_hull_vertices,24,none
plant13,object_in_frame,1,none
plant13,ellipse_center,444.903564453125,x
plant13,ellipse_center,285.5926208496094,y
plant13,ellipse_major_axis,70.06855773925781,pixels
plant13,ellipse_minor_axis,46.43402099609375,pixels
plant13,ellipse_angle,129.1352081298828,degrees
plant13,ellipse_eccentricity,0.7488901837897044,none
plant14,in_bounds,1,none
plant14,area,1089.0,pixels
plant14,convex_hull_area,1121.5,pixels
plant14,solidity,0.971020954079358,none
plant14,perimeter,132.71067690849304,pixels
plant14,width,45,pixels
plant14,height,37,pixels
plant14,longest_path,310,pixels
plant14,center_of_mass,608.5426997245179,x
plant14,center_of_mass,287.7823691460055,y
plant14,convex_hull_vertices,17,none
plant14,object_in_frame,1,none
plant14,ellipse_center,608.2448120117188,x
plant14,ellipse_center,287.5389404296875,y
plant14,ellipse_major_axis,42.16583251953125,pixels
plant14,ellipse_minor_axis,33.718345642089844,pixels
plant14,ellipse_angle,91.27532196044922,degrees
plant14,ellipse_eccentricity,0.6004525602994017,none
plant15,in_bounds,1,none
plant15,area,1464.0,pixels
plant15,convex_hull_area,1556.5,pixels
plant15,solidity,0.9405717956954706,none
plant15,perimeter,164.61017167568207,pixels
plant15,width,49,pixels
plant15,height,45,pixels
plant15,longest_path,347,pixels
plant15,center_of_mass,763.4453551912568,x
plant15,center_of_mass,292.09289617486337,y
plant15,convex_hull_vertices,18,none
plant15,object_in_frame,1,none
plant15,ellipse_center,763.8707275390625,x
plant15,ellipse_center,292.1189880371094,y
plant15,ellipse_major_axis,52.0968017578125,pixels
plant15,ellipse_minor_axis,38.93453598022461,pixels
plant15,ellipse_angle,128.63253784179688,degrees
plant15,ellipse_eccentricity,0.664430756637475,none
plant16,in_bounds,1,none
plant16,area,1062.0,pixels
plant16,convex_hull_area,1079.5,pixels
plant16,solidity,0.983788791106994,none
plant16,perimeter,133.29646337032318,pixels
plant16,width,38,pixels
plant16,height,41,pixels
plant16,longest_path,292,pixels
plant16,center_of_mass,917.1525423728814,x
plant16,center_of_mass,293.8549905838041,y
plant16,convex_hull_vertices,22,none
plant16,object_in_frame,1,none
plant16,ellipse_center,917.2385864257812,x
plant16,ellipse_center,293.7339782714844,y
plant16,ellipse_major_axis,40.03208923339844,pixels
plant16,ellipse_minor_axis,34.11027908325195,pixels
plant16,ellipse_angle,152.60655212402344,degrees
plant16,ellipse_eccentricity,0.5234222876122265,none
plant17,in_bounds,1,none
plant17,area,2398.0,pixels
plant17,convex_hull_area,2700.5,pixels
plant17,solidity,0.8879837067209776,none
plant17,perimeter,232.89444243907928,pixels
plant17,width,65,pixels
plant17,height,65,pixels
plant17,longest_path,451,pixels
plant17,center_of_mass,1075.6342785654713,x
plant17,center_of_mass,290.78106755629693,y
plant17,convex_hull_vertices,22,none
plant17,object_in_frame,1,none
plant17,ellipse_center,1076.349853515625,x
plant17,ellipse_center,290.8077392578125,y
plant17,ellipse_major_axis,60.91460418701172,pixels
plant17,ellipse_minor_axis,57.8013801574707,pixels
plant17,ellipse_angle,141.78848266601562,degrees
plant17,ellipse_eccentricity,0.3156009917684331,none
plant18,in_bounds,1,none
plant18,area,1165.0,pixels
plant18,convex_hull_area,1161.0,pixels
plant18,solidity,1.0034453057708872,none
plant18,perimeter,140.36753106117249,pixels
plant18,width,49,pixels
plant18,height,34,pixels
plant18,longest_path,345,pixels
plant18,center_of_mass,1223.266094420601,x
plant18,center_of_mass,299.45064377682405,y
plant18,convex_hull_vertices,22,none
plant18,object_in_frame,1,none
plant18,ellipse_center,1223.1942138671875,x
plant18,ellipse_center,299.4756164550781,y
plant18,ellipse_major_axis,45.214935302734375,pixels
plant18,ellipse_minor_axis,31.829357147216797,pixels
plant18,ellipse_angle,94.84530639648438,degrees
plant18,ellipse_eccentricity,0.710242880239837,none
plant19,in_bounds,1,none
plant19,area,2001.0,pixels
plant19,convex_hull_area,2136.5,pixels
plant19,solidity,0.9365785162649193,none
plant19,perimeter,195.5807341337204,pixels
plant19,width,56,pixels
plant19,height,56,pixels
plant19,longest_path,371,pixels
plant19,center_of_mass,1388.695652173913,x
plant19,center_of_mass,295.4452773613193,y
plant19,convex_hull_vertices,24,none
plant19,object_in_frame,1,none
plant19,ellipse_center,1388.54296875,x
plant19,ellipse_center,295.31842041015625,y
plant19,ellipse_major_axis,51.99728012084961,pixels
plant19,ellipse_minor_axis,51.01162338256836,pixels
plant19,ellipse_angle,168.54898071289062,degrees
plant19,ellipse_eccentricity,0.1937847525151569,none
plant20,in_bounds,1,none
plant20,area,1985.0,pixels
plant20,convex_hull_area,2301.5,pixels
plant20,solidity,0.8624809906582663,none
plant20,perimeter,217.37972366809845,pixels
plant20,width,69,pixels
plant20,height,52,pixels
plant20,longest_path,473,pixels
plant20,center_of_mass,1554.1486146095717,x
plant20,center_of_mass,300.6251889168766,y
plant20,convex_hull_vertices,23,none
plant20,object_in_frame,1,none
plant20,ellipse_center,1553.7623291015625,x
plant20,ellipse_center,300.191650390625,y
plant20,ellipse_major_axis,65.91573333740234,pixels
plant20,ellipse_minor_axis,44.988521575927734,pixels
plant20,ellipse_angle,95.45362091064453,degrees
plant20,ellipse_eccentricity,0.7308709504795338,none
plant21,in_bounds,1,none
plant21,area,2242.0,pixels
plant21,convex_hull_area,2421.0,pixels
plant21,solidity,0.9260636100784799,none
plant21,perimeter,220.16652059555054,pixels
plant21,width,79,pixels
plant21,height,41,pixels
plant21,longest_path,547,pixels
plant21,center_of_mass,1726.0263157894738,x
plant21,center_of_mass,304.68777876895626,y
plant21,convex_hull_vertices,21,none
plant21,object_in_frame,1,none
plant21,ellipse_center,1724.99951171875,x
plant21,ellipse_center,304.6641540527344,y
plant21,ellipse_major_axis,80.16242980957031,pixels
plant21,ellipse_minor_axis,36.44169616699219,pixels
plant21,ellipse_angle,86.97342681884766,degrees
plant21,ellipse_eccentricity,0.8906966251505781,none
plant22,in_bounds,1,none
plant22,area,1880.0,pixels
plant22,convex_hull_area,2408.5,pixels
plant22,solidity,0.7805688187668673,none
plant22,perimeter,258.8944424390793,pixels
plant22,width,76,pixels
plant22,height,49,pixels
plant22,longest_path,532,pixels
plant22,center_of_mass,126.01914893617021,x
plant22,center_of_mass,438.8,y
plant22,convex_hull_vertices,20,none
plant22,object_in_frame,1,none
plant22,ellipse_center,124.24568939208984,x
plant22,ellipse_center,438.46807861328125,y
plant22,ellipse_major_axis,71.09120178222656,pixels
plant22,ellipse_minor_axis,41.959110260009766,pixels
plant22,ellipse_angle,94.95774841308594,degrees
plant22,ellipse_eccentricity,0.8072459217235303,none
plant23,in_bounds,1,none
plant23,area,1636.0,pixels
plant23,convex_hull_area,1963.0,pixels
plant23,solidity,0.8334182373917474,none
plant23,perimeter,215.33809351921082,pixels
plant23,width,58,pixels
plant23,height,48,pixels
plant23,longest_path,438,pixels
plant23,center_of_mass,285.79462102689484,x
plant23,center_of_mass,441.72616136919316,y
plant23,convex_hull_vertices,20,none
plant23,object_in_frame,1,none
plant23,ellipse_center,285.3929443359375,x
plant23,ellipse_center,441.5577697753906,y
plant23,ellipse_major_axis,55.0899772644043,pixels
plant23,ellipse_minor_axis,45.44646072387695,pixels
plant23,ellipse_angle,112.65132904052734,degrees
plant23,ellipse_eccentricity,0.5652061369957543,none
plant24,in_bounds,1,none
plant24,area,1297.0,pixels
plant24,convex_hull_area,1350.0,pixels
plant24,solidity,0.9607407407407408,none
plant24,perimeter,148.71067690849304,pixels
plant24,width,50,pixels
plant24,height,40,pixels
plant24,longest_path,341,pixels
plant24,center_of_mass,453.46337702390133,x
plant24,center_of_mass,443.0346954510409,y
plant24,convex_hull_vertices,22,none
plant24,object_in_frame,1,none
plant24,ellipse_center,453.3381652832031,x
plant24,ellipse_center,443.1910705566406,y
plant24,ellipse_major_axis,47.518333435058594,pixels
plant24,ellipse_minor_axis,36.21540069580078,pixels
plant24,ellipse_angle,91.52054595947266,degrees
plant24,ellipse_eccentricity,0.6474177476541744,none
plant25,in_bounds,1,none
plant25,area,1251.0,pixels
plant25,convex_hull_area,1297.0,pixels
plant25,solidity,0.9645335389360061,none
plant25,perimeter,145.4385987520218,pixels
plant25,width,48,pixels
plant25,height,42,pixels
plant25,longest_path,329,pixels
plant25,center_of_mass,611.5691446842526,x
plant25,center_of_mass,449.8880895283773,y
plant25,convex_hull_vertices,25,none
plant25,object_in_frame,1,none
plant25,ellipse_center,611.5963745117188,x
plant25,ellipse_center,449.6183166503906,y
plant25,ellipse_major_axis,45.928428649902344,pixels
plant25,ellipse_minor_axis,35.29150390625,pixels
plant25,ellipse_angle,55.10169219970703,degrees
plant25,ellipse_eccentricity,0.6399672775092454,none
plant26,in_bounds,1,none
plant26,area,1236.0,pixels
plant26,convex_hull_area,1338.0,pixels
plant26,solidity,0.9237668161434978,none
plant26,perimeter,151.53910398483276,pixels
plant26,width,42,pixels
plant26,height,45,pixels
plant26,longest_path,341,pixels
plant26,center_of_mass,765.1715210355987,x
plant26,center_of_mass,450.3462783171521,y
plant26,convex_hull_vertices,21,none
plant26,object_in_frame,1,none
plant26,ellipse_center,764.6224365234375,x
plant26,ellipse_center,450.5566101074219,y
plant26,ellipse_major_axis,46.52803421020508,pixels
plant26,ellipse_minor_axis,35.9281120300293,pixels
plant26,ellipse_angle,141.2234649658203,degrees
plant26,ellipse_eccentricity,0.6354013759082833,none
plant27,in_bounds,1,none
plant27,area,1047.0,pixels
plant27,convex_hull_area,1047.5,pixels
plant27,solidity,0.9995226730310263,none
plant27,perimeter,131.39696860313416,pixels
plant27,width,42,pixels
plant27,height,32,pixels
plant27,longest_path,289,pixels
plant27,center_of_mass,915.3763132760267,x
plant27,center_of_mass,455.41260744985675,y
plant27,convex_hull_vertices,22,none
plant27,object_in_frame,1,none
plant27,ellipse_center,915.18017578125,x
plant27,ellipse_center,455.4320983886719,y
plant27,ellipse_major_axis,41.49509811401367,pixels
plant27,ellipse_minor_axis,31.913087844848633,pixels
plant27,ellipse_angle,92.68779754638672,degrees
plant27,ellipse_eccentricity,0.6391514318850732,none
plant28,in_bounds,1,none
plant28,area,1551.0,pixels
plant28,convex_hull_area,1677.0,pixels
plant28,solidity,0.924865831842576,none
plant28,perimeter,174.2670258283615,pixels
plant28,width,53,pixels
plant28,height,45,pixels
plant28,longest_path,357,pixels
plant28,center_of_mass,1066.7801418439717,x
plant28,center_of_mass,454.95486782720826,y
plant28,convex_hull_vertices,22,none
plant28,object_in_frame,1,none
plant28,ellipse_center,1067.3426513671875,x
plant28,ellipse_center,454.845703125,y
plant28,ellipse_major_axis,53.3466911315918,pixels
plant28,ellipse_minor_axis,38.58456802368164,pixels
plant28,ellipse_angle,62.92454528808594,degrees
plant28,ellipse_eccentricity,0.6905554044624392,none
plant29,in_bounds,1,none
plant29,area,1253.0,pixels
plant29,convex_hull_area,1456.5,pixels
plant29,solidity,0.8602814967387573,none
plant29,perimeter,192.40916121006012,pixels
plant29,width,59,pixels
plant29,height,37,pixels
plant29,longest_path,401,pixels
plant29,center_of_mass,1229.5993615323225,x
plant29,center_of_mass,460.8619313647247,y
plant29,convex_hull_vertices,21,none
plant29,object_in_frame,1,none
plant29,ellipse_center,1229.7445068359375,x
plant29,ellipse_center,460.784912109375,y
plant29,ellipse_major_axis,53.782840728759766,pixels
plant29,ellipse_minor_axis,32.23691940307617,pixels
plant29,ellipse_angle,92.76039123535156,degrees
plant29,ellipse_eccentricity,0.800456823583332,none
