,Date,Unnamed: 0,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
87,2023-02-02,32,plant32,True,3254.0,3943.5,0.8251553188791683,342.534051656723,94,63,648,"(1712.5746773202213, 457.4858635525507)",22,True,"(1712.044677734375, 457.1518859863281)",83.81031799316406,53.99250030517578,82.13239288330078,0.7648380559199843,55,55,100.0
88,2023-02-02,33,plant33,True,2759.0,3275.5,0.8423141505113723,283.90663504600525,81,53,582,"(101.71366437114897, 629.3149691917362)",22,True,"(100.97061157226562, 629.4434204101562)",77.8534927368164,49.115379333496094,85.35675048828125,0.7758891107942794,55,55,100.0
89,2023-02-02,34,plant34,True,2244.0,2535.5,0.8850325379609545,241.722869515419,72,48,483,"(274.14126559714794, 629.3293226381462)",23,True,"(274.1316833496094, 629.6940307617188)",69.84211730957031,43.93622589111328,79.32989501953125,0.7773411819473887,55,55,100.0
90,2023-02-02,35,plant35,True,1895.0,2096.5,0.9038874314333412,195.09545290470123,63,51,446,"(436.2042216358839, 633.823746701847)",20,True,"(436.22607421875, 633.4326782226562)",64.9906234741211,41.32491683959961,56.4321403503418,0.7718046847321609,55,55,100.0
91,2023-02-02,36,plant36,True,2165.0,2201.5,0.983420395185101,184.61017167568207,55,55,381,"(595.5852193995381, 625.3842956120093)",23,True,"(595.4888916015625, 625.5127563476562)",56.464599609375,49.47978591918945,36.73152160644531,0.4817704223189886,55,55,100.0
92,2023-02-02,37,plant37,True,1500.0,1668.5,0.8990110878034162,180.02438521385193,51,47,350,"(749.4006666666667, 620.8733333333333)",22,True,"(749.3191528320312, 620.9324340820312)",48.41539001464844,41.50044250488281,115.71231079101562,0.5150259288698021,55,55,100.0
93,2023-02-02,38,plant38,True,1690.0,1856.0,0.9105603448275862,199.5807341337204,51,52,402,"(908.0994082840236, 622.7579881656804)",21,True,"(907.8880615234375, 622.4427490234375)",50.93508529663086,44.34585571289063,142.79965209960938,0.4919299913466836,55,55,100.0
94,2023-02-02,39,plant39,True,1514.0,1715.5,0.8825415330807345,177.68123936653137,47,51,356,"(1059.9801849405549, 617.4266842800529)",22,True,"(1059.948486328125, 618.0331420898438)",51.23043823242188,43.31239700317383,150.62890625,0.5340662324419948,55,55,100.0
95,2023-02-02,40,plant40,True,1943.0,2231.0,0.8709099058718064,220.1665205955505,56,59,451,"(1214.2830674215131, 620.5908389089037)",21,True,"(1213.7288818359375, 620.1983642578125)",64.19473266601562,41.601707458496094,137.93869018554688,0.7615936707123389,55,55,100.0
96,2023-02-02,41,plant41,True,1673.0,1887.5,0.8863576158940397,195.92387998104093,60,44,426,"(1376.0675433353258, 622.0836820083682)",21,True,"(1376.9483642578125, 622.0989990234375)",61.74654006958008,38.25825881958008,108.75498962402344,0.784916416604061,55,55,100.0
97,2023-02-02,42,plant42,True,1340.0,1688.0,0.7938388625592417,225.13708305358887,76,33,543,"(1545.7574626865671, 617.6723880597015)",19,True,"(1545.1246337890625, 617.9339599609375)",71.21284484863281,27.59096908569336,103.14424896240234,0.9218933607298042,55,55,100.0
98,2023-02-02,43,plant43,True,3054.0,3811.5,0.8012593467138922,312.83556735515594,92,60,706,"(1711.9603798297314, 628.3156516044531)",21,True,"(1714.2025146484375, 627.3792724609375)",91.5732879638672,51.42612838745117,112.57867431640624,0.8274194711121375,55,55,100.0
99,2023-02-02,44,plant44,True,2966.0,3325.5,0.8918959554954142,284.9360725879669,81,62,569,"(106.87424140256238, 794.8503034389751)",23,True,"(106.39677429199219, 794.78515625)",77.51890563964844,51.25408172607422,62.5346565246582,0.7502258067190831,55,55,100.0
100,2023-02-02,45,plant45,True,1175.0,1242.5,0.9456740442655936,150.81118214130402,45,42,311,"(282.72, 786.9778723404255)",19,True,"(282.1902160644531, 787.32275390625)",48.55258560180664,33.02998352050781,58.596229553222656,0.7329402778270092,55,55,100.0
101,2023-02-02,46,plant46,True,1563.0,1855.0,0.8425876010781671,200.1665205955505,55,52,394,"(436.96737044145874, 782.9289827255278)",19,True,"(436.8092956542969, 782.6456909179688)",56.2884635925293,38.64762496948242,45.12825775146485,0.7270359500766214,55,55,100.0
102,2023-02-02,47,plant47,True,1351.0,1584.5,0.8526349005995583,184.5096664428711,48,49,386,"(597.9067357512953, 782.080680977054)",19,True,"(597.614013671875, 782.788818359375)",53.90753173828125,36.99386215209961,42.391693115234375,0.7273689288184704,55,55,100.0
103,2023-02-02,48,plant48,True,1571.0,1796.5,0.8744781519621486,184.99494767189023,51,55,373,"(755.7797581158497, 773.3653723742839)",21,True,"(755.9095458984375, 773.7860717773438)",54.06899642944336,42.697303771972656,32.72319030761719,0.61351659748673,55,55,100.0
104,2023-02-02,49,plant49,True,991.0,1082.5,0.915473441108545,140.56854152679443,34,45,320,"(908.7648839556005, 773.460141271443)",19,True,"(909.1329345703125, 773.293701171875)",45.82067108154297,29.874645233154297,20.816570281982425,0.7582270787697201,55,55,100.0
105,2023-02-02,50,plant50,True,828.0,895.5,0.9246231155778896,129.39696860313416,34,37,283,"(1059.8152173913043, 768.864734299517)",16,True,"(1059.89111328125, 769.3141479492188)",39.4578857421875,27.694122314453125,151.00953674316406,0.7123096568696594,55,55,100.0
106,2023-02-02,51,plant51,True,1271.0,1361.5,0.9335291957399926,163.4385987520218,42,53,386,"(1217.2486231313926, 778.3422501966955)",18,True,"(1217.2041015625, 778.353515625)",57.81222152709961,29.07352638244629,146.049072265625,0.8643470150130425,55,55,100.0
107,2023-02-02,52,plant52,True,756.0,815.0,0.9276073619631902,130.71067690849304,36,34,240,"(1372.5925925925926, 770.8386243386243)",17,True,"(1372.800048828125, 770.7721557617188)",34.158050537109375,28.79773712158203,124.61312866210938,0.5377988211794485,55,55,100.0
108,2023-02-02,53,plant53,True,1511.0,1619.5,0.9330040135844396,178.02438521385193,64,40,483,"(1542.4725347452018, 776.0138980807412)",18,True,"(1541.5338134765625, 775.63037109375)",68.48636627197266,28.666353225708008,111.73283386230467,0.908184437781532,55,55,100.0
109,2023-02-02,54,plant54,True,2488.0,2934.0,0.8479890933878664,278.0071402788162,78,53,576,"(1711.4381028938906, 780.7282958199357)",18,True,"(1711.791015625, 780.8958740234375)",74.38369750976562,45.29970169067383,110.11698150634766,0.7931699126179019,55,55,100.0
110,2023-01-27,0,plant0,True,915.0,1052.5,0.8693586698337292,154.36753106117249,46,35,319,"(123.8, 124.98688524590163)",19,True,"(123.47608947753906, 124.48995208740234)",42.30231857299805,28.775022506713867,108.08943939208984,0.7330049587521403,55,55,100.0
111,2023-01-27,1,plant1,True,966.0,981.5,0.9842078451349976,122.56854152679443,36,38,275,"(292.0600414078675, 130.6614906832298)",20,True,"(291.8336486816406, 130.7198486328125)",37.99098587036133,31.97895050048828,36.9842529296875,0.5398659530045472,55,55,100.0
112,2023-01-27,2,plant2,True,1012.0,999.5,1.0125062531265632,125.9827550649643,41,33,303,"(446.6847826086956, 132.48814229249012)",16,True,"(446.71490478515625, 132.49826049804688)",43.003360748291016,28.956275939941406,116.98397064208984,0.7393246491365613,55,55,100.0
113,2023-01-27,3,plant3,True,1042.0,1078.0,0.9666048237476808,133.15432798862457,45,34,319,"(604.9836852207294, 137.3176583493282)",16,True,"(605.0291748046875, 137.20333862304688)",44.1783447265625,30.12174797058105,99.91133880615234,0.7315185293265618,55,55,100.0
114,2023-01-27,4,plant4,True,836.0,862.0,0.9698375870069604,120.911687374115,41,29,291,"(761.1662679425838, 141.39473684210526)",21,True,"(761.4196166992188, 141.29066467285156)",41.03935623168945,26.7025089263916,97.68045043945312,0.7593724997803681,55,55,100.0
115,2023-01-27,5,plant5,True,1236.0,1388.0,0.8904899135446686,164.46803629398346,42,48,348,"(917.7580906148868, 140.15291262135923)",17,True,"(917.9454956054688, 139.96055603027344)",42.51911544799805,38.671504974365234,17.99416160583496,0.4156849089503068,55,55,100.0
116,2023-01-27,6,plant6,True,1060.0,1054.5,1.0052157420578474,128.08326029777527,32,42,281,"(1071.3179245283018, 143.5188679245283)",18,True,"(1071.275146484375, 143.47523498535156)",42.00360870361328,31.58536720275879,5.893465518951416,0.6591996767825704,55,55,100.0
117,2023-01-27,7,plant7,True,1208.0,1269.0,0.9519306540583136,151.88224983215332,45,38,305,"(1232.5629139072848, 144.67135761589404)",16,True,"(1232.9517822265625, 144.71717834472656)",43.813323974609375,35.9532470703125,103.72047424316406,0.5715018707265727,55,55,100.0
118,2023-01-27,8,plant8,True,1313.0,1408.0,0.9325284090909092,155.53910398483276,50,41,329,"(1390.5407463823306, 142.3038842345773)",20,True,"(1390.9244384765625, 142.0849609375)",49.43414688110352,34.392581939697266,68.862548828125,0.7183080398137287,55,55,100.0
119,2023-01-27,9,plant9,True,1262.0,1473.5,0.8564642008822532,175.1959581375122,59,37,422,"(1558.7115689381933, 142.216323296355)",20,True,"(1558.366943359375, 141.95022583007812)",59.61977767944336,29.57724380493164,74.80599975585938,0.8682666172059451,55,55,100.0
120,2023-01-27,10,plant10,True,1405.0,2237.5,0.6279329608938548,309.30457508563995,66,49,440,"(1726.0462633451957, 140.61067615658362)",18,True,"(1731.2100830078125, 137.62118530273438)",68.7758560180664,41.45242691040039,76.83346557617188,0.7979544810648262,55,55,100.0
121,2023-01-27,11,plant11,True,1187.0,1307.5,0.9078393881453156,159.0538227558136,44,37,315,"(127.06908171861836, 283.547598989048)",18,True,"(126.21019744873047, 283.3409423828125)",43.67426300048828,37.22488021850586,99.3730926513672,0.5230045329245163,55,55,100.0
122,2023-01-27,12,plant12,True,1136.0,1205.5,0.9423475736209042,147.39696860313416,51,34,368,"(292.3257042253521, 285.79665492957747)",20,True,"(292.7950744628906, 286.0286865234375)",53.38640213012695,28.017900466918945,112.74900817871094,0.8512172875241023,55,55,100.0
123,2023-01-27,13,plant13,True,1380.0,1530.0,0.9019607843137256,170.95331752300262,48,43,349,"(447.43840579710144, 289.5355072463768)",21,True,"(447.5320129394531, 289.1001281738281)",47.61176681518555,38.08808517456055,115.24498748779295,0.6000371956583193,55,55,100.0
124,2023-01-27,14,plant14,True,732.0,760.0,0.963157894736842,119.15432798862456,35,31,254,"(608.853825136612, 291.5669398907104)",16,True,"(608.786376953125, 291.6282043457031)",34.30084609985352,26.887338638305664,61.24018096923828,0.6209273879508102,55,55,100.0
125,2023-01-27,15,plant15,True,940.0,931.5,1.0091250670960816,121.49747383594512,37,33,238,"(764.6787234042553, 294.6127659574468)",18,True,"(764.5735473632812, 294.55328369140625)",36.22920608520508,32.97243881225586,105.2666244506836,0.4143742447983463,55,55,100.0
126,2023-01-27,16,plant16,True,705.0,704.0,1.0014204545454546,104.911687374115,31,32,217,"(915.8014184397163, 297.31205673758865)",17,True,"(915.7587280273438, 297.2724609375)",31.356576919555664,27.67316246032715,130.1975555419922,0.4702535479639574,55,55,100.0
127,2023-01-27,17,plant17,True,1449.0,1595.5,0.9081792541523034,172.95331752300262,46,50,367,"(1073.9337474120082, 294.26293995859214)",17,True,"(1073.8551025390625, 294.4616394042969)",47.52751541137695,42.867408752441406,24.80146789550781,0.431841961072743,55,55,100.0
128,2023-01-27,18,plant18,True,823.0,826.0,0.99636803874092,115.74011445045473,36,31,291,"(1221.5637910085054, 302.7654921020656)",21,True,"(1221.5106201171875, 302.6529235839844)",37.7820930480957,26.74405860900879,118.81723022460938,0.7063626730911815,55,55,100.0
129,2023-01-27,19,plant19,True,1215.0,1412.0,0.8604815864022662,162.36753106117249,49,45,332,"(1385.2164609053498, 298.917695473251)",17,True,"(1386.4388427734375, 298.1842346191406)",45.83091354370117,41.85243225097656,121.16864013671876,0.4075291724800086,55,55,100.0
130,2023-01-27,20,plant20,True,1271.0,1390.5,0.9140596907587198,157.63960921764374,52,39,356,"(1547.4225019669552, 303.5302911093627)",18,True,"(1547.829345703125, 303.3993835449219)",50.04669189453125,34.69807052612305,79.81591033935547,0.720635651515092,55,55,100.0
131,2023-01-27,21,plant21,True,1569.0,1720.5,0.911944202266783,180.36753106117249,64,38,434,"(1718.557042702358, 304.4091778202677)",17,True,"(1718.2493896484375, 304.7697448730469)",62.05582046508789,34.14113998413086,84.1847915649414,0.8350538515886992,55,55,100.0
132,2023-01-27,22,plant22,True,1225.0,1471.5,0.8324838600067958,185.5391039848328,51,41,346,"(132.50040816326532, 443.03183673469385)",17,True,"(131.4844970703125, 443.0018615722656)",46.4289436340332,36.95536422729492,111.36174011230467,0.6053553868120622,55,55,100.0
133,2023-01-27,23,plant23,True,1104.0,1258.5,0.8772348033373063,170.22539567947388,50,35,345,"(289.9619565217391, 445.1657608695652)",19,True,"(289.5820617675781, 444.9158020019531)",48.004825592041016,31.430322647094727,101.56932067871094,0.7558606133624144,55,55,100.0
134,2023-01-27,24,plant24,True,816.0,810.5,1.0067859346082666,109.9827550649643,34,34,228,"(456.9387254901961, 447.7671568627451)",16,True,"(456.8177490234375, 447.72344970703125)",32.02314376831055,31.448955535888672,69.92800903320312,0.1885187754249051,55,55,100.0
135,2023-01-27,25,plant25,True,868.0,876.0,0.9908675799086758,123.63960921764374,45,31,300,"(612.9297235023041, 452.05069124423966)",19,True,"(613.1742553710938, 451.63836669921875)",43.05362701416016,25.99923515319824,64.41719818115234,0.7970750533148011,55,55,100.0
136,2023-01-27,26,plant26,True,721.0,724.0,0.9958563535911602,111.49747383594512,32,30,229,"(765.0194174757281, 451.8474341192788)",16,True,"(764.8098754882812, 451.8254089355469)",31.10519218444824,28.79393196105957,102.5113525390625,0.378269886956887,55,55,100.0
137,2023-01-27,27,plant27,True,724.0,722.5,1.002076124567474,107.5979790687561,33,29,264,"(914.7486187845304, 456.0151933701657)",17,True,"(914.7477416992188, 456.03631591796875)",34.69974136352539,25.376501083374023,109.778564453125,0.6820380144614457,55,55,100.0
138,2023-01-27,28,plant28,True,1040.0,1045.0,0.9952153110047848,128.6690467596054,40,34,271,"(1066.0201923076922, 456.4182692307692)",20,True,"(1065.802001953125, 456.3722229003906)",39.88410949707031,33.111534118652344,100.60979461669922,0.5574751267034086,55,55,100.0
139,2023-01-27,29,plant29,True,924.0,958.0,0.964509394572025,127.9827550649643,41,35,323,"(1225.4751082251082, 462.5335497835498)",19,True,"(1225.2969970703125, 462.3687744140625)",44.13302612304688,26.739622116088867,125.9549789428711,0.7955507977499159,55,55,100.0
140,2023-01-27,30,plant30,True,1262.0,1364.5,0.9248809087577868,158.36753106117249,49,44,341,"(1379.4572107765453, 458.44374009508715)",19,True,"(1379.54345703125, 458.4710693359375)",48.50157165527344,34.77208709716797,56.2908935546875,0.6971482281293245,55,55,100.0
141,2023-01-27,31,plant31,True,1172.0,1328.0,0.8825301204819277,154.22539567947388,48,40,360,"(1544.9453924914676, 464.438566552901)",15,True,"(1545.7994384765625, 464.02032470703125)",46.4685173034668,35.59397888183594,116.50443267822266,0.6428637868553171,55,55,100.0
142,2023-01-27,32,plant32,True,1581.0,1848.0,0.8555194805194806,199.68123936653137,55,44,422,"(1712.5034788108792, 466.202403542062)",17,True,"(1713.60986328125, 466.2099609375)",54.11757659912109,42.57443237304688,82.74295043945312,0.6173323165337067,55,55,100.0
143,2023-01-27,33,plant33,True,1227.0,1384.5,0.886240520043337,166.36753106117249,51,40,353,"(131.9437652811736, 595.681336593317)",19,True,"(131.44454956054688, 596.17919921875)",46.30353927612305,36.5700569152832,101.20443725585938,0.61337776305662,55,55,100.0
144,2023-01-27,34,plant34,True,1135.0,1171.0,0.9692570452604612,135.39696860313416,44,36,311,"(295.120704845815, 599.8916299559471)",22,True,"(295.2013854980469, 599.9535522460938)",43.70010757446289,32.93701934814453,78.82485961914062,0.6572121013183119,55,55,100.0
145,2023-01-27,35,plant35,True,946.0,988.5,0.9570055639858372,132.46803629398346,47,33,332,"(449.3255813953488, 605.953488372093)",20,True,"(449.76458740234375, 605.66943359375)",48.46383285522461,24.966636657714844,69.19293212890625,0.857093923198076,55,55,100.0
146,2023-01-27,36,plant36,True,987.0,1038.5,0.9504092441020704,131.88224983215332,45,36,314,"(608.4620060790273, 604.2563323201621)",19,True,"(608.4816284179688, 604.4367065429688)",42.53874588012695,30.64042854309082,67.50955963134766,0.693668294598318,55,55,100.0
147,2023-01-27,37,plant37,True,721.0,726.5,0.992429456297316,107.49747383594512,32,33,239,"(760.4230235783634, 603.495145631068)",15,True,"(760.3946533203125, 603.5851440429688)",34.063175201416016,26.59454917907715,129.629638671875,0.6248536127338322,55,55,100.0
148,2023-01-27,38,plant38,True,844.0,904.0,0.9336283185840708,139.39696860313416,32,41,290,"(913.8767772511849, 605.7263033175356)",18,True,"(913.6929321289062, 605.90869140625)",40.16918182373047,28.262531280517575,20.551164627075195,0.7106087057526059,55,55,100.0
149,2023-01-27,39,plant39,True,833.0,827.0,1.0072551390568318,117.25483322143556,32,33,271,"(1063.5078031212486, 607.7490996398559)",16,True,"(1063.539306640625, 607.8409423828125)",36.330963134765625,28.30695533752441,34.47997283935547,0.6268482836435867,55,55,100.0
150,2023-01-27,40,plant40,True,1148.0,1218.0,0.942528735632184,144.46803629398346,45,40,342,"(1219.065331010453, 614.9947735191638)",18,True,"(1219.021728515625, 614.69140625)",47.07453536987305,31.75006103515625,132.16311645507812,0.7383080926216036,55,55,100.0
151,2023-01-27,41,plant41,True,914.0,947.5,0.9646437994722956,125.74011445045473,43,32,298,"(1375.3238512035011, 616.5415754923414)",20,True,"(1375.14306640625, 616.8085327148438)",41.36614990234375,28.51996421813965,83.79295349121094,0.7243316173194164,55,55,100.0
152,2023-01-27,42,plant42,True,1020.0,1008.5,1.0114030738720872,124.08326029777528,39,35,271,"(1539.4941176470588, 618.6205882352941)",19,True,"(1539.35498046875, 618.6444091796875)",40.13072967529297,31.716693878173828,112.1025390625,0.6126757919429281,55,55,100.0
153,2023-01-27,43,plant43,True,1381.0,1647.0,0.8384942319368549,196.2670258283615,60,40,412,"(1707.189717595945, 625.1346850108617)",17,True,"(1707.9324951171875, 625.6743774414062)",56.53319549560547,35.13600158691406,88.79459381103516,0.7834054537693698,55,55,100.0
154,2023-01-27,44,plant44,True,1550.0,1718.0,0.9022118742724098,190.2670258283615,65,40,458,"(123.12709677419355, 758.6367741935484)",21,True,"(123.19522857666016, 758.8005981445312)",66.35469055175781,30.197507858276367,71.08230590820312,0.890444277067011,55,55,100.0
155,2023-01-27,45,plant45,True,786.0,799.5,0.9831144465290806,120.32590091228484,40,31,300,"(295.35114503816794, 756.1386768447837)",17,True,"(295.466064453125, 755.799560546875)",41.04536819458008,24.27232551574707,61.157371520996094,0.8064123887848462,55,55,100.0
156,2023-01-27,46,plant46,True,945.0,1000.0,0.945,133.25483322143555,34,37,289,"(453.05079365079365, 752.7619047619048)",16,True,"(452.4462890625, 752.941162109375)",37.895973205566406,33.11211395263672,31.841039657592773,0.4863512528944789,55,55,100.0
157,2023-01-27,47,plant47,True,677.0,674.0,1.0044510385756678,102.32590091228484,31,29,222,"(609.4549483013294, 753.384047267356)",18,True,"(609.4766235351562, 753.3762817382812)",29.89261054992676,27.47268867492676,71.47457122802734,0.3941499359167222,55,55,100.0
158,2023-01-27,48,plant48,True,805.0,818.0,0.9841075794621028,113.9827550649643,38,32,248,"(761.3900621118013, 751.8807453416149)",14,True,"(761.6881713867188, 751.5821533203125)",37.1233024597168,28.031688690185547,73.44510650634766,0.6556132621521668,55,55,100.0
159,2023-01-27,49,plant49,True,462.0,477.0,0.9685534591194968,91.5979790687561,27,23,181,"(911.3831168831168, 755.2489177489177)",15,True,"(911.4627075195312, 755.2069702148438)",26.779033660888672,21.03636932373047,111.88668060302734,0.6187934743846484,55,55,100.0
160,2023-01-27,50,plant50,True,609.0,609.5,0.9991796554552912,98.08326029777528,28,31,214,"(1060.750410509031, 757.1165845648604)",17,True,"(1060.8489990234375, 757.1592407226562)",29.36959648132324,25.901758193969727,166.48045349121094,0.4713912246374426,55,55,100.0
161,2023-01-27,51,plant51,True,947.0,983.5,0.9628876461616676,128.32590091228485,36,39,317,"(1217.0580781414994, 766.4973600844774)",18,True,"(1217.135009765625, 766.6619873046875)",43.0892219543457,28.842256546020508,139.13821411132812,0.7429370656613042,55,55,100.0
162,2023-01-27,52,plant52,True,740.0,727.5,1.0171821305841924,105.25483322143556,32,30,232,"(1373.6283783783783, 771.2135135135135)",19,True,"(1373.6463623046875, 771.2057495117188)",31.938156127929688,28.066823959350582,122.84170532226562,0.4772149345447128,55,55,100.0
163,2023-01-27,53,plant53,True,1156.0,1219.0,0.948318293683347,154.46803629398346,51,40,389,"(1538.6107266435986, 778.7837370242214)",19,True,"(1538.4866943359375, 778.5319213867188)",55.99759292602539,28.423450469970703,120.40245819091795,0.8616026104365754,55,55,100.0
164,2023-01-27,54,plant54,True,1252.0,1443.5,0.8673363352961552,174.5096664428711,49,46,341,"(1704.5063897763578, 784.123801916933)",19,True,"(1704.72705078125, 784.6064453125)",44.56916427612305,39.25521087646485,95.97821807861328,0.473543132336119,55,55,100.0
165,2023-01-30,0,plant0,True,1317.0,1569.5,0.8391207390888819,214.75230705738068,51,42,355,"(121.54821564160972, 121.37889141989369)",19,True,"(120.71688079833984, 121.03512573242188)",51.70420837402344,35.863319396972656,116.5985107421875,0.7203365081698089,55,55,100.0
166,2023-01-30,1,plant1,True,1272.0,1336.5,0.9517396184062852,144.95331752300262,44,45,322,"(292.72798742138366, 126.12421383647799)",20,True,"(292.35675048828125, 126.09844207763672)",41.76616668701172,39.53430938720703,38.28182601928711,0.3225188767573287,55,55,100.0
167,2023-01-30,2,plant2,True,1645.0,1765.5,0.9317473803455112,173.1959581375122,56,48,385,"(444.84802431610944, 127.59270516717325)",21,True,"(444.7080993652344, 127.17003631591797)",53.06814956665039,42.66054153442383,102.91175079345705,0.5947885229112221,55,55,100.0
168,2023-01-30,3,plant3,True,1515.0,1555.0,0.9742765273311896,158.61017167568207,49,49,352,"(604.4983498349835, 131.12739273927392)",22,True,"(604.4185180664062, 130.96287536621094)",51.46085357666016,37.43168258666992,131.02589416503906,0.6862331081035181,55,55,100.0
169,2023-01-30,4,plant4,True,1625.0,1841.0,0.8826724606192287,196.5096664428711,52,50,362,"(764.9347692307692, 135.09230769230768)",21,True,"(765.1051025390625, 134.7537078857422)",49.26567077636719,43.28549957275391,101.8725357055664,0.4775329746264762,55,55,100.0
170,2023-01-30,5,plant5,True,1908.0,2017.5,0.945724907063197,190.4091612100601,55,55,373,"(917.1666666666666, 135.67348008385744)",22,True,"(917.6397705078125, 135.6128387451172)",54.14485168457031,50.76310729980469,152.57730102539062,0.3478703701172772,55,55,100.0
171,2023-01-30,6,plant6,True,1536.0,1566.5,0.980529843600383,164.2670258283615,40,55,389,"(1075.5989583333333, 140.57682291666666)",23,True,"(1075.40283203125, 140.919921875)",54.73758316040039,36.87843704223633,16.185508728027344,0.7389761777215882,55,55,100.0
172,2023-01-30,7,plant7,True,2030.0,2243.0,0.9050378956754348,219.23758828639984,57,56,422,"(1235.7940886699507, 141.6206896551724)",23,True,"(1235.5511474609375, 141.09124755859375)",59.63755798339844,48.17958450317383,31.62383270263672,0.5893563446563328,55,55,100.0
173,2023-01-30,8,plant8,True,1794.0,1972.0,0.90973630831643,206.6518018245697,58,54,392,"(1392.7948717948718, 139.61984392419174)",21,True,"(1393.1497802734375, 139.36082458496094)",53.05146789550781,47.83971405029297,66.27853393554688,0.4322362111486872,55,55,100.0
174,2023-01-30,9,plant9,True,1897.0,2259.5,0.8395662757247179,227.37972366809845,70,48,481,"(1564.033737480232, 139.73537163943067)",18,True,"(1563.9373779296875, 139.78330993652344)",71.29032897949219,36.556739807128906,72.72405242919922,0.8585159845624167,55,55,100.0
175,2023-01-30,10,plant10,True,1871.0,2133.5,0.8769627372861495,213.23758828639984,68,44,457,"(1718.260823089257, 145.26670229823623)",21,True,"(1717.0423583984375, 145.17098999023438)",66.85091400146484,38.83174514770508,106.17765045166016,0.8139957567262573,55,55,100.0
176,2023-01-30,11,plant11,True,2080.0,2313.5,0.8990706721417765,238.6518018245697,61,49,446,"(122.58701923076923, 275.50865384615383)",23,True,"(122.90383911132812, 275.37286376953125)",61.64534759521485,44.46217346191406,118.62215423583984,0.6926669626478957,55,55,100.0
177,2023-01-30,12,plant12,True,1864.0,2019.0,0.9232293214462606,196.75230705738068,57,53,437,"(290.83583690987126, 281.3964592274678)",21,True,"(290.88275146484375, 281.6055908203125)",57.83081817626953,42.45627212524414,129.60321044921875,0.6789914876841224,55,55,100.0
178,2023-01-30,13,plant13,True,2277.0,2577.0,0.8835855646100116,235.37972366809845,64,59,464,"(444.57048748353094, 285.7039964866052)",24,True,"(444.903564453125, 285.5926208496094)",70.06855773925781,46.43402099609375,129.1352081298828,0.7488901837897044,55,55,100.0
179,2023-01-30,14,plant14,True,1089.0,1121.5,0.971020954079358,132.71067690849304,45,37,310,"(608.5426997245179, 287.7823691460055)",17,True,"(608.2448120117188, 287.5389404296875)",42.16583251953125,33.718345642089844,91.27532196044922,0.6004525602994017,55,55,100.0
180,2023-01-30,15,plant15,True,1464.0,1556.5,0.9405717956954706,164.61017167568207,49,45,347,"(763.4453551912568, 292.09289617486337)",18,True,"(763.8707275390625, 292.1189880371094)",52.0968017578125,38.93453598022461,128.63253784179688,0.664430756637475,55,55,100.0
181,2023-01-30,16,plant16,True,1062.0,1079.5,0.983788791106994,133.29646337032318,38,41,292,"(917.1525423728814, 293.8549905838041)",22,True,"(917.2385864257812, 293.7339782714844)",40.03208923339844,34.11027908325195,152.60655212402344,0.5234222876122265,55,55,100.0
182,2023-01-30,17,plant17,True,2398.0,2700.5,0.8879837067209776,232.89444243907928,65,65,451,"(1075.6342785654713, 290.78106755629693)",22,True,"(1076.349853515625, 290.8077392578125)",60.91460418701172,57.8013801574707,141.78848266601562,0.3156009917684331,55,55,100.0
183,2023-01-30,18,plant18,True,1165.0,1161.0,1.0034453057708872,140.36753106117249,49,34,345,"(1223.266094420601, 299.45064377682405)",22,True,"(1223.1942138671875, 299.4756164550781)",45.214935302734375,31.8293571472168,94.84530639648438,0.710242880239837,55,55,100.0
184,2023-01-30,19,plant19,True,2001.0,2136.5,0.9365785162649192,195.5807341337204,56,56,371,"(1388.695652173913, 295.4452773613193)",24,True,"(1388.54296875, 295.31842041015625)",51.99728012084961,51.01162338256836,168.54898071289062,0.1937847525151569,55,55,100.0
185,2023-01-30,20,plant20,True,1985.0,2301.5,0.8624809906582663,217.37972366809845,69,52,473,"(1554.1486146095717, 300.6251889168766)",23,True,"(1553.7623291015625, 300.191650390625)",65.91573333740234,44.98852157592773,95.45362091064452,0.7308709504795338,55,55,100.0
186,2023-01-30,21,plant21,True,2242.0,2421.0,0.92606361007848,220.1665205955505,79,41,547,"(1726.0263157894738, 304.68777876895626)",21,True,"(1724.99951171875, 304.6641540527344)",80.16242980957031,36.44169616699219,86.97342681884766,0.8906966251505781,55,55,100.0
187,2023-01-30,22,plant22,True,1880.0,2408.5,0.7805688187668673,258.8944424390793,76,49,532,"(126.01914893617021, 438.8)",20,True,"(124.24568939208984, 438.46807861328125)",71.09120178222656,41.959110260009766,94.95774841308594,0.8072459217235303,55,55,100.0
188,2023-01-30,23,plant23,True,1636.0,1963.0,0.8334182373917474,215.3380935192108,58,48,438,"(285.79462102689484, 441.72616136919316)",20,True,"(285.3929443359375, 441.5577697753906)",55.0899772644043,45.44646072387695,112.65132904052734,0.5652061369957543,55,55,100.0
189,2023-01-30,24,plant24,True,1297.0,1350.0,0.9607407407407408,148.71067690849304,50,40,341,"(453.46337702390133, 443.0346954510409)",22,True,"(453.3381652832031, 443.1910705566406)",47.518333435058594,36.21540069580078,91.52054595947266,0.6474177476541744,55,55,100.0
