sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1595.0,pixels
plant0,convex_hull_area,1859.0,pixels
plant0,solidity,0.8579881656804734,none
plant0,perimeter,199.92387998104095,pixels
plant0,width,57,pixels
plant0,height,50,pixels
plant0,longest_path,456,pixels
plant0,center_of_mass,126.682131661442,x
plant0,center_of_mass,119.86583072100314,y
plant0,convex_hull_vertices,20,none
plant0,object_in_frame,1,none
plant0,ellipse_center,125.20914459228516,x
plant0,ellipse_center,119.26637268066406,y
plant0,ellipse_major_axis,64.38764953613281,pixels
plant0,ellipse_minor_axis,36.85530090332031,pixels
plant0,ellipse_angle,125.25164031982422,degrees
plant0,ellipse_eccentricity,0.8199765927534919,none
plant1,in_bounds,1,none
plant1,area,1880.0,pixels
plant1,convex_hull_area,2143.5,pixels
plant1,solidity,0.8770702122696524,none
plant1,perimeter,226.55129659175873,pixels
plant1,width,61,pixels
plant1,height,48,pixels
plant1,longest_path,459,pixels
plant1,center_of_mass,280.6909574468085,x
plant1,center_of_mass,121.71117021276596,y
plant1,convex_hull_vertices,19,none
plant1,object_in_frame,1,none
plant1,ellipse_center,280.373046875,x
plant1,ellipse_center,121.35045623779297,y
plant1,ellipse_major_axis,64.10806274414062,pixels
plant1,ellipse_minor_axis,40.486793518066406,pixels
plant1,ellipse_angle,116.4522705078125,degrees
plant1,ellipse_eccentricity,0.7753434550239129,none
plant2,in_bounds,1,none
plant2,area,1287.0,pixels
plant2,convex_hull_area,1388.0,pixels
plant2,solidity,0.9272334293948127,none
plant2,perimeter,163.33809351921082,pixels
plant2,width,50,pixels
plant2,height,43,pixels
plant2,longest_path,364,pixels
plant2,center_of_mass,448.5959595959596,x
plant2,center_of_mass,131.17715617715618,y
plant2,convex_hull_vertices,20,none
plant2,object_in_frame,1,none
plant2,ellipse_center,448.32861328125,x
plant2,ellipse_center,131.4290008544922,y
plant2,ellipse_major_axis,47.785438537597656,pixels
plant2,ellipse_minor_axis,35.9407958984375,pixels
plant2,ellipse_angle,124.36527252197266,degrees
plant2,ellipse_eccentricity,0.6590163430383198,none
plant3,in_bounds,1,none
plant3,area,1444.0,pixels
plant3,convex_hull_area,1511.0,pixels
plant3,solidity,0.9556585043017869,none
plant3,perimeter,163.68123936653137,pixels
plant3,width,48,pixels
plant3,height,48,pixels
plant3,longest_path,378,pixels
plant3,center_of_mass,605.1606648199446,x
plant3,center_of_mass,132.60249307479225,y
plant3,convex_hull_vertices,23,none
plant3,object_in_frame,1,none
plant3,ellipse_center,605.1646118164062,x
plant3,ellipse_center,132.59036254882812,y
plant3,ellipse_major_axis,51.14289855957031,pixels
plant3,ellipse_minor_axis,36.0380973815918,pixels
plant3,ellipse_angle,136.43966674804688,degrees
plant3,ellipse_eccentricity,0.7095501255417735,none
plant4,in_bounds,1,none
plant4,area,1682.0,pixels
plant4,convex_hull_area,1835.0,pixels
plant4,solidity,0.9166212534059945,none
plant4,perimeter,179.78174459934235,pixels
plant4,width,53,pixels
plant4,height,51,pixels
plant4,longest_path,377,pixels
plant4,center_of_mass,762.936385255648,x
plant4,center_of_mass,133.50713436385254,y
plant4,convex_hull_vertices,20,none
plant4,object_in_frame,1,none
plant4,ellipse_center,763.1338500976562,x
plant4,ellipse_center,133.22169494628906,y
plant4,ellipse_major_axis,49.45555114746094,pixels
plant4,ellipse_minor_axis,47.762142181396484,pixels
