sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1906.0,pixels
plant0,convex_hull_area,2424.0,pixels
plant0,solidity,0.7863036303630363,none
plant0,perimeter,243.62236428260803,pixels
plant0,width,65,pixels
plant0,height,55,pixels
plant0,longest_path,476,pixels
plant0,center_of_mass,99.63378803777545,x
plant0,center_of_mass,115.85676810073453,y
plant0,convex_hull_vertices,22,none
plant0,object_in_frame,1,none
plant0,ellipse_center,97.43032836914062,x
plant0,ellipse_center,115.2065200805664,y
plant0,ellipse_major_axis,70.99650573730469,pixels
plant0,ellipse_minor_axis,43.75538635253906,pixels
plant0,ellipse_angle,121.74210357666016,degrees
plant0,ellipse_eccentricity,0.78750882253068,none
plant1,in_bounds,1,none
plant1,area,2281.0,pixels
plant1,convex_hull_area,2720.5,pixels
plant1,solidity,0.8384488145561477,none
plant1,perimeter,274.9360725879669,pixels
plant1,width,73,pixels
plant1,height,58,pixels
plant1,longest_path,596,pixels
plant1,center_of_mass,259.3143358176238,x
plant1,center_of_mass,115.65234546251644,y
plant1,convex_hull_vertices,26,none
plant1,object_in_frame,1,none
plant1,ellipse_center,258.8339538574219,x
plant1,ellipse_center,115.95386505126953,y
plant1,ellipse_major_axis,77.53519439697266,pixels
plant1,ellipse_minor_axis,42.79167556762695,pixels
plant1,ellipse_angle,124.70089721679688,degrees
plant1,ellipse_eccentricity,0.8339102857385797,none
plant2,in_bounds,1,none
plant2,area,1262.0,pixels
plant2,convex_hull_area,1420.5,pixels
plant2,solidity,0.8884195705737417,none
plant2,perimeter,174.2670258283615,pixels
plant2,width,48,pixels
plant2,height,46,pixels
plant2,longest_path,374,pixels
plant2,center_of_mass,435.29397781299525,x
plant2,center_of_mass,126.83755942947703,y
plant2,convex_hull_vertices,20,none
plant2,object_in_frame,1,none
plant2,ellipse_center,435.04486083984375,x
plant2,ellipse_center,126.55021667480469,y
plant2,ellipse_major_axis,51.77434158325195,pixels
plant2,ellipse_minor_axis,32.26371765136719,pixels
plant2,ellipse_angle,129.2281494140625,degrees
plant2,ellipse_eccentricity,0.7820940852762825,none
plant3,in_bounds,1,none
plant3,area,1732.0,pixels
plant3,convex_hull_area,1914.5,pixels
plant3,solidity,0.9046748498302429,none
plant3,perimeter,207.48022890090942,pixels
plant3,width,55,pixels
plant3,height,52,pixels
plant3,longest_path,382,pixels
plant3,center_of_mass,592.0883371824481,x
plant3,center_of_mass,130.0848729792148,y
plant3,convex_hull_vertices,21,none
plant3,object_in_frame,1,none
plant3,ellipse_center,591.8900146484375,x
plant3,ellipse_center,130.02951049804688,y
plant3,ellipse_major_axis,53.145870208740234,pixels
plant3,ellipse_minor_axis,43.23012924194336,pixels
plant3,ellipse_angle,124.89973449707031,degrees
plant3,ellipse_eccentricity,0.5816711330691348,none
plant4,in_bounds,1,none
plant4,area,1986.0,pixels
plant4,convex_hull_area,2281.5,pixels
plant4,solidity,0.8704799474030244,none
plant4,perimeter,222.06601536273956,pixels
plant4,width,61,pixels
plant4,height,56,pixels
plant4,longest_path,400,pixels
plant4,center_of_mass,752.4103726082578,x
plant4,center_of_mass,127.52719033232628,y
plant4,convex_hull_vertices,20,none
plant4,object_in_frame,1,none
plant4,ellipse_center,753.238525390625,x
plant4,ellipse_center,127.46720123291016,y
plant4,ellipse_major_axis,56.57638168334961,pixels
plant4,ellipse_minor_axis,53.53478240966797,pixels
plant4,ellipse_angle,85.40198516845703,degrees
plant4,ellipse_eccentricity,0.3234681360834845,none
plant5,in_bounds,1,none
plant5,area,831.0,pixels
plant5,convex_hull_area,922.5,pixels
plant5,solidity,0.9008130081300812,none
plant5,perimeter,148.71067690849304,pixels
plant5,width,40,pixels
plant5,height,35,pixels
plant5,longest_path,272,pixels
plant5,center_of_mass,913.0469314079422,x
plant5,center_of_mass,134.90012033694344,y
plant5,convex_hull_vertices,15,none
plant5,object_in_frame,1,none
plant5,ellipse_center,913.3413696289062,x
plant5,ellipse_center,134.70445251464844,y
plant5,ellipse_major_axis,35.359954833984375,pixels
plant5,ellipse_minor_axis,30.282878875732422,pixels
plant5,ellipse_angle,83.82561492919922,degrees
plant5,ellipse_eccentricity,0.5162841462596617,none
plant6,in_bounds,1,none
plant6,area,1380.0,pixels
plant6,convex_hull_area,1543.5,pixels
plant6,solidity,0.8940719144800777,none
plant6,perimeter,180.99494767189026,pixels
plant6,width,48,pixels
plant6,height,44,pixels
plant6,longest_path,334,pixels
plant6,center_of_mass,1066.8304347826088,x
plant6,center_of_mass,135.281884057971,y
plant6,convex_hull_vertices,20,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1067.3291015625,x
plant6,ellipse_center,135.0866241455078,y
plant6,ellipse_major_axis,47.74992370605469,pixels
plant6,ellipse_minor_axis,39.25844192504883,pixels
plant6,ellipse_angle,113.94673919677734,degrees
plant6,ellipse_eccentricity,0.5692454454770058,none
plant7,in_bounds,1,none
plant7,area,1529.0,pixels
plant7,convex_hull_area,1812.5,pixels
plant7,solidity,0.8435862068965517,none
