sample,trait,value,label
plant1,in_bounds,1,none
plant1,area,34116.0,pixels
plant1,convex_hull_area,39583.5,pixels
plant1,solidity,0.8618742657925651,none
plant1,perimeter,891.6782749891281,pixels
plant1,width,242,pixels
plant1,height,210,pixels
plant1,longest_path,1767,pixels
plant1,center_of_mass,285.6382928831047,x
plant1,center_of_mass,128.7180501817329,y
plant1,convex_hull_vertices,38,none
plant1,object_in_frame,1,none
plant1,ellipse_center,286.3254699707031,x
plant1,ellipse_center,128.6085662841797,y
plant1,ellipse_major_axis,241.16893005371094,pixels
plant1,ellipse_minor_axis,197.436767578125,pixels
plant1,ellipse_angle,114.85833740234375,degrees
plant1,ellipse_eccentricity,0.5742701654329803,none
plant3,in_bounds,1,none
plant3,area,23073.0,pixels
plant3,convex_hull_area,25938.5,pixels
plant3,solidity,0.8895271507604526,none
plant3,perimeter,673.269113779068,pixels
plant3,width,188,pixels
plant3,height,200,pixels
plant3,longest_path,1417,pixels
plant3,center_of_mass,631.5087331513024,x
plant3,center_of_mass,140.31261647813463,y
plant3,convex_hull_vertices,37,none
plant3,object_in_frame,1,none
plant3,ellipse_center,630.7149047851562,x
plant3,ellipse_center,140.57003784179688,y
plant3,ellipse_major_axis,197.78269958496094,pixels
plant3,ellipse_minor_axis,159.08926391601562,pixels
plant3,ellipse_angle,137.42572021484375,degrees
plant3,ellipse_eccentricity,0.5941369486327474,none
plant5,in_bounds,1,none
plant5,area,16521.0,pixels
plant5,convex_hull_area,19176.0,pixels
plant5,solidity,0.8615456821026283,none
plant5,perimeter,656.7838325500488,pixels
plant5,width,161,pixels
plant5,height,166,pixels
plant5,longest_path,1137,pixels
plant5,center_of_mass,959.7349434053629,x
plant5,center_of_mass,150.61975667332487,y
plant5,convex_hull_vertices,31,none
plant5,object_in_frame,1,none
plant5,ellipse_center,959.9511108398438,x
plant5,ellipse_center,151.0540771484375,y
plant5,ellipse_major_axis,158.01304626464844,pixels
plant5,ellipse_minor_axis,142.16871643066406,pixels
plant5,ellipse_angle,139.67575073242188,degrees
plant5,ellipse_eccentricity,0.43645165365807187,none
plant7,in_bounds,1,none
plant7,area,21044.0,pixels
plant7,convex_hull_area,24823.0,pixels
plant7,solidity,0.8477621560649398,none
plant7,perimeter,725.5117543935776,pixels
plant7,width,187,pixels
plant7,height,196,pixels
plant7,longest_path,1361,pixels
plant7,center_of_mass,1293.4494867895837,x
plant7,center_of_mass,133.86209846036874,y
plant7,convex_hull_vertices,35,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1293.1080322265625,x
plant7,ellipse_center,134.08856201171875,y
plant7,ellipse_major_axis,187.37838745117188,pixels
plant7,ellipse_minor_axis,156.92727661132812,pixels
plant7,ellipse_angle,44.140254974365234,degrees
plant7,ellipse_eccentricity,0.5464546884837943,none
plant8,in_bounds,1,none
plant8,area,21044.0,pixels
plant8,convex_hull_area,24823.0,pixels
plant8,solidity,0.8477621560649398,none
plant8,perimeter,725.5117543935776,pixels
plant8,width,187,pixels
plant8,height,196,pixels
plant8,longest_path,1361,pixels
plant8,center_of_mass,1293.4494867895837,x
plant8,center_of_mass,133.86209846036874,y
plant8,convex_hull_vertices,35,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1293.1080322265625,x
plant8,ellipse_center,134.08856201171875,y
plant8,ellipse_major_axis,187.37838745117188,pixels
plant8,ellipse_minor_axis,156.92727661132812,pixels
plant8,ellipse_angle,44.140254974365234,degrees
plant8,ellipse_eccentricity,0.5464546884837943,none
plant9,in_bounds,1,none
plant9,area,27940.0,pixels
plant9,convex_hull_area,32352.5,pixels
plant9,solidity,0.8636117765242254,none
plant9,perimeter,790.8254626989365,pixels
plant9,width,222,pixels
plant9,height,203,pixels
plant9,longest_path,1637,pixels
plant9,center_of_mass,1633.041231209735,x
plant9,center_of_mass,133.7668933428776,y
plant9,convex_hull_vertices,36,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1633.804443359375,x
plant9,ellipse_center,132.9285430908203,y
plant9,ellipse_major_axis,226.27926635742188,pixels
plant9,ellipse_minor_axis,170.70274353027344,pixels
plant9,ellipse_angle,63.44392395019531,degrees
plant9,ellipse_eccentricity,0.6564268500202667,none
plant10,in_bounds,1,none
plant10,area,27981.0,pixels
plant10,convex_hull_area,32352.5,pixels
plant10,solidity,0.8648790665327254,none
plant10,perimeter,790.8254626989365,pixels
plant10,width,222,pixels
plant10,height,203,pixels
plant10,longest_path,1637,pixels
plant10,center_of_mass,1633.1354133161788,x
plant10,center_of_mass,133.73785783210036,y
plant10,convex_hull_vertices,36,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1633.804443359375,x
plant10,ellipse_center,132.9285430908203,y
plant10,ellipse_major_axis,226.27926635742188,pixels
plant10,ellipse_minor_axis,170.70274353027344,pixels
plant10,ellipse_angle,63.44392395019531,degrees
plant10,ellipse_eccentricity,0.6564268500202667,none
plant11,in_bounds,0,none
plant11,area,32420.0,pixels
plant11,convex_hull_area,35316.0,pixels
plant11,solidity,0.9179975082115754,none
plant11,perimeter,834.0975408554077,pixels
plant11,width,230,pixels
plant11,height,187,pixels
plant11,longest_path,1679,pixels
plant11,center_of_mass,121.08642813078346,x
plant11,center_of_mass,296.40228254164094,y
plant11,convex_hull_vertices,32,none
plant11,object_in_frame,0,none
plant11,ellipse_center,120.89724731445312,x
plant11,ellipse_center,296.2763366699219,y
plant11,ellipse_major_axis,232.96798706054688,pixels
plant11,ellipse_minor_axis,183.70616149902344,pixels
plant11,ellipse_angle,99.61530303955078,degrees
plant11,ellipse_eccentricity,0.6149747464686537,none
plant13,in_bounds,1,none
plant13,area,32978.0,pixels
plant13,convex_hull_area,36573.5,pixels
plant13,solidity,0.9016911151516809,none
plant13,perimeter,818.6660823822021,pixels
plant13,width,239,pixels
plant13,height,216,pixels
plant13,longest_path,1673,pixels
plant13,center_of_mass,460.2698465643762,x
plant13,center_of_mass,298.1244162775183,y
plant13,convex_hull_vertices,34,none
plant13,object_in_frame,1,none
plant13,ellipse_center,460.7292175292969,x
plant13,ellipse_center,298.70819091796875,y
plant13,ellipse_major_axis,223.24124145507812,pixels
plant13,ellipse_minor_axis,196.89561462402344,pixels
plant13,ellipse_angle,115.06109619140625,degrees
plant13,ellipse_eccentricity,0.47127589802675934,none
plant15,in_bounds,1,none
plant15,area,17983.0,pixels
plant15,convex_hull_area,20476.0,pixels
plant15,solidity,0.8782477046298105,none
plant15,perimeter,602.8427076339722,pixels
plant15,width,166,pixels
plant15,height,176,pixels
plant15,longest_path,1109,pixels
plant15,center_of_mass,791.0955346716344,x
plant15,center_of_mass,300.4230662292165,y
plant15,convex_hull_vertices,35,none
plant15,object_in_frame,1,none
plant15,ellipse_center,790.067626953125,x
plant15,ellipse_center,299.6360168457031,y
plant15,ellipse_major_axis,174.3500518798828,pixels
plant15,ellipse_minor_axis,143.71670532226562,pixels
plant15,ellipse_angle,139.19680786132812,degrees
plant15,ellipse_eccentricity,0.5661536110644956,none
plant17,in_bounds,1,none
plant17,area,25810.0,pixels
plant17,convex_hull_area,32026.0,pixels
plant17,solidity,0.8059076999937551,none
plant17,perimeter,1397.8496767282486,pixels
plant17,width,203,pixels
plant17,height,208,pixels
plant17,longest_path,1446,pixels
plant17,center_of_mass,1125.57206509105,x
plant17,center_of_mass,304.4381247578458,y
plant17,convex_hull_vertices,40,none
plant17,object_in_frame,1,none
plant17,ellipse_center,1126.4061279296875,x
plant17,ellipse_center,304.4471740722656,y
plant17,ellipse_major_axis,197.35406494140625,pixels
plant17,ellipse_minor_axis,180.8841552734375,pixels
plant17,ellipse_angle,30.212987899780273,degrees
plant17,ellipse_eccentricity,0.3999283931232833,none
plant19,in_bounds,1,none
plant19,area,27862.0,pixels
plant19,convex_hull_area,31620.0,pixels
plant19,solidity,0.8811511701454775,none
plant19,perimeter,779.9381605386734,pixels
plant19,width,217,pixels
plant19,height,203,pixels
plant19,longest_path,1573,pixels
plant19,center_of_mass,1451.1600028712942,x
plant19,center_of_mass,302.7566937046874,y
plant19,convex_hull_vertices,31,none
plant19,object_in_frame,1,none
plant19,ellipse_center,1451.458251953125,x
plant19,ellipse_center,303.1261291503906,y
plant19,ellipse_major_axis,200.98280334472656,pixels
plant19,ellipse_minor_axis,189.46749877929688,pixels
plant19,ellipse_angle,73.15743255615234,degrees
plant19,ellipse_eccentricity,0.3336273889272267,none
plant20,in_bounds,1,none
plant20,area,27862.0,pixels
plant20,convex_hull_area,31620.0,pixels
plant20,solidity,0.8811511701454775,none
plant20,perimeter,779.9381605386734,pixels
plant20,width,217,pixels
plant20,height,203,pixels
plant20,longest_path,1573,pixels
plant20,center_of_mass,1451.1600028712942,x
plant20,center_of_mass,302.7566937046874,y
plant20,convex_hull_vertices,31,none
plant20,object_in_frame,1,none
plant20,ellipse_center,1451.458251953125,x
plant20,ellipse_center,303.1261291503906,y
plant20,ellipse_major_axis,200.98280334472656,pixels
plant20,ellipse_minor_axis,189.46749877929688,pixels
plant20,ellipse_angle,73.15743255615234,degrees
plant20,ellipse_eccentricity,0.3336273889272267,none
plant21,in_bounds,0,none
plant21,area,30741.0,pixels
plant21,convex_hull_area,37058.5,pixels
plant21,solidity,0.8295262895152259,none
plant21,perimeter,922.3229365348816,pixels
plant21,width,243,pixels
plant21,height,198,pixels
plant21,longest_path,1806,pixels
plant21,center_of_mass,1801.3377899222537,x
plant21,center_of_mass,303.85725903516476,y
plant21,convex_hull_vertices,33,none
plant21,object_in_frame,0,none
plant21,ellipse_center,1801.90234375,x
plant21,ellipse_center,304.4327697753906,y
plant21,ellipse_major_axis,239.70620727539062,pixels
plant21,ellipse_minor_axis,178.6611328125,pixels
plant21,ellipse_angle,81.99419403076172,degrees
plant21,ellipse_eccentricity,0.6666915036410482,none
plant23,in_bounds,1,none
plant23,area,27689.0,pixels
plant23,convex_hull_area,30161.0,pixels
plant23,solidity,0.9180398527900269,none
plant23,perimeter,729.369619011879,pixels
plant23,width,233,pixels
plant23,height,182,pixels
plant23,longest_path,1625,pixels
plant23,center_of_mass,297.54126187294594,x
plant23,center_of_mass,464.9846148289935,y
plant23,convex_hull_vertices,33,none
plant23,object_in_frame,1,none
plant23,ellipse_center,297.00848388671875,x
plant23,ellipse_center,465.0650634765625,y
plant23,ellipse_major_axis,214.91029357910156,pixels
plant23,ellipse_minor_axis,172.6658172607422,pixels
plant23,ellipse_angle,97.29307556152344,degrees
plant23,ellipse_eccentricity,0.5953964600070636,none
plant25,in_bounds,1,none
plant25,area,16754.0,pixels
plant25,convex_hull_area,19304.0,pixels
plant25,solidity,0.8679030252797347,none
plant25,perimeter,576.0142805576324,pixels
plant25,width,172,pixels
plant25,height,164,pixels
plant25,longest_path,1164,pixels
plant25,center_of_mass,640.5823087023995,x
plant25,center_of_mass,466.59729019935537,y
plant25,convex_hull_vertices,34,none
plant25,object_in_frame,1,none
plant25,ellipse_center,640.1445922851562,x
plant25,ellipse_center,466.4559020996094,y
plant25,ellipse_major_axis,171.89620971679688,pixels
plant25,ellipse_minor_axis,136.8350372314453,pixels
plant25,ellipse_angle,134.37741088867188,degrees
plant25,ellipse_eccentricity,0.6052533619884699,none
plant27,in_bounds,1,none
plant27,area,24262.0,pixels
plant27,convex_hull_area,27314.0,pixels
plant27,solidity,0.8882624295233214,none
plant27,perimeter,689.9970356225967,pixels
plant27,width,191,pixels
plant27,height,200,pixels
plant27,longest_path,1359,pixels
plant27,center_of_mass,957.2171296677933,x
plant27,center_of_mass,474.07064545379603,y
plant27,convex_hull_vertices,35,none
plant27,object_in_frame,1,none
plant27,ellipse_center,957.1956176757812,x
plant27,ellipse_center,474.8520812988281,y
plant27,ellipse_major_axis,186.96185302734375,pixels
plant27,ellipse_minor_axis,176.04977416992188,pixels
plant27,ellipse_angle,4.763664722442627,degrees
plant27,ellipse_eccentricity,0.33663635202234604,none
plant29,in_bounds,1,none
plant29,area,16138.0,pixels
plant29,convex_hull_area,19457.0,pixels
plant29,solidity,0.8294187181991057,none
plant29,perimeter,950.1901588439941,pixels
plant29,width,164,pixels
plant29,height,149,pixels
plant29,longest_path,1203,pixels
plant29,center_of_mass,1282.948754492502,x
plant29,center_of_mass,478.41851530549013,y
plant29,convex_hull_vertices,35,none
plant29,object_in_frame,1,none
plant29,ellipse_center,1280.6646728515625,x
plant29,ellipse_center,479.0829772949219,y
plant29,ellipse_major_axis,160.7488555908203,pixels
plant29,ellipse_minor_axis,139.1221160888672,pixels
plant29,ellipse_angle,123.23069763183594,degrees
plant29,ellipse_eccentricity,0.5009736091923899,none
plant31,in_bounds,1,none
plant31,area,63407.0,pixels
plant31,convex_hull_area,87767.0,pixels
plant31,solidity,0.7224469333576401,none
plant31,perimeter,2136.439894795418,pixels
plant31,width,409,pixels
plant31,height,362,pixels
plant31,longest_path,3407,pixels
plant31,center_of_mass,1696.4144968221174,x
plant31,center_of_mass,559.1770624694434,y
plant31,convex_hull_vertices,34,none
plant31,object_in_frame,1,none
plant31,ellipse_center,1693.3773193359375,x
plant31,ellipse_center,558.0709228515625,y
plant31,ellipse_major_axis,480.6216735839844,pixels
plant31,ellipse_minor_axis,209.4245147705078,pixels
plant31,ellipse_angle,133.28131103515625,degrees
plant31,ellipse_eccentricity,0.9000741664496504,none
plant32,in_bounds,1,none
plant32,area,63328.0,pixels
plant32,convex_hull_area,87767.0,pixels
plant32,solidity,0.7215468228377409,none
plant32,perimeter,2136.439894795418,pixels
plant32,width,409,pixels
plant32,height,362,pixels
plant32,longest_path,3407,pixels
plant32,center_of_mass,1696.5685005053058,x
plant32,center_of_mass,559.2701806467913,y
plant32,convex_hull_vertices,34,none
plant32,object_in_frame,1,none
plant32,ellipse_center,1693.3773193359375,x
plant32,ellipse_center,558.0709228515625,y
plant32,ellipse_major_axis,480.6216735839844,pixels
plant32,ellipse_minor_axis,209.4245147705078,pixels
plant32,ellipse_angle,133.28131103515625,degrees
plant32,ellipse_eccentricity,0.9000741664496504,none
plant33,in_bounds,1,none
plant33,area,28198.0,pixels
plant33,convex_hull_area,31165.5,pixels
plant33,solidity,0.9047825319664372,none
plant33,perimeter,774.9675980806351,pixels
plant33,width,259,pixels
plant33,height,171,pixels
plant33,longest_path,1771,pixels
plant33,center_of_mass,130.816369955316,x
plant33,center_of_mass,643.5195403929357,y
plant33,convex_hull_vertices,31,none
plant33,object_in_frame,1,none
plant33,ellipse_center,128.97232055664062,x
plant33,ellipse_center,643.8206787109375,y
plant33,ellipse_major_axis,242.8525390625,pixels
plant33,ellipse_minor_axis,155.9476318359375,pixels
plant33,ellipse_angle,82.65889739990234,degrees
plant33,ellipse_eccentricity,0.7665794443422946,none
plant35,in_bounds,1,none
plant35,area,22621.0,pixels
plant35,convex_hull_area,25911.5,pixels
plant35,solidity,0.8730100534511703,none
plant35,perimeter,1047.6091089248657,pixels
plant35,width,202,pixels
plant35,height,173,pixels
plant35,longest_path,1386,pixels
plant35,center_of_mass,470.74152336324653,x
plant35,center_of_mass,638.925821139649,y
plant35,convex_hull_vertices,33,none
plant35,object_in_frame,1,none
plant35,ellipse_center,473.6825866699219,x
plant35,ellipse_center,637.8059692382812,y
plant35,ellipse_major_axis,197.6464385986328,pixels
plant35,ellipse_minor_axis,152.68304443359375,pixels
plant35,ellipse_angle,62.110107421875,degrees
plant35,ellipse_eccentricity,0.6350075584365664,none
plant37,in_bounds,1,none
plant37,area,17727.0,pixels
plant37,convex_hull_area,20616.0,pixels
plant37,solidity,0.8598661233993015,none
plant37,perimeter,959.7004309892654,pixels
plant37,width,164,pixels
plant37,height,154,pixels
plant37,longest_path,1142,pixels
plant37,center_of_mass,787.8725672702657,x
plant37,center_of_mass,635.0423647543296,y
plant37,convex_hull_vertices,35,none
plant37,object_in_frame,1,none
plant37,ellipse_center,788.5592041015625,x
plant37,ellipse_center,633.1647338867188,y
plant37,ellipse_major_axis,161.0283660888672,pixels
plant37,ellipse_minor_axis,152.21112060546875,pixels
plant37,ellipse_angle,122.67471313476562,degrees
plant37,ellipse_eccentricity,0.32636406338573803,none
plant39,in_bounds,1,none
plant39,area,24537.0,pixels
plant39,convex_hull_area,28195.5,pixels
plant39,solidity,0.8702452519018993,none
plant39,perimeter,761.5950146913528,pixels
plant39,width,194,pixels
plant39,height,201,pixels
plant39,longest_path,1406,pixels
plant39,center_of_mass,1110.6766923421771,x
plant39,center_of_mass,638.3568080857481,y
plant39,convex_hull_vertices,41,none
plant39,object_in_frame,1,none
plant39,ellipse_center,1109.2490234375,x
plant39,ellipse_center,638.0850830078125,y
plant39,ellipse_major_axis,184.94845581054688,pixels
plant39,ellipse_minor_axis,180.519775390625,pixels
plant39,ellipse_angle,21.501270294189453,degrees
plant39,ellipse_eccentricity,0.2175260517116678,none
plant41,in_bounds,1,none
plant41,area,21692.0,pixels
plant41,convex_hull_area,26518.5,pixels
plant41,solidity,0.8179949846333692,none
plant41,perimeter,1044.5236937999725,pixels
plant41,width,209,pixels
plant41,height,166,pixels
plant41,longest_path,1556,pixels
plant41,center_of_mass,1445.186474276231,x
plant41,center_of_mass,644.1531440162272,y
plant41,convex_hull_vertices,31,none
plant41,object_in_frame,1,none
plant41,ellipse_center,1442.32568359375,x
plant41,ellipse_center,642.5968627929688,y
plant41,ellipse_major_axis,199.8103790283203,pixels
plant41,ellipse_minor_axis,149.9960479736328,pixels
plant41,ellipse_angle,122.17356872558594,degrees
plant41,ellipse_eccentricity,0.6606523740262761,none
plant42,in_bounds,1,none
plant42,area,21680.0,pixels
plant42,convex_hull_area,26518.5,pixels
plant42,solidity,0.8175424703508871,none
plant42,perimeter,1044.5236937999725,pixels
plant42,width,209,pixels
plant42,height,166,pixels
plant42,longest_path,1556,pixels
plant42,center_of_mass,1445.2028136531364,x
plant42,center_of_mass,644.1668819188192,y
plant42,convex_hull_vertices,31,none
plant42,object_in_frame,1,none
plant42,ellipse_center,1442.32568359375,x
plant42,ellipse_center,642.5968627929688,y
plant42,ellipse_major_axis,199.8103790283203,pixels
plant42,ellipse_minor_axis,149.9960479736328,pixels
plant42,ellipse_angle,122.17356872558594,degrees
plant42,ellipse_eccentricity,0.6606523740262761,none
plant43,in_bounds,1,none
plant43,area,63434.0,pixels
plant43,convex_hull_area,87767.0,pixels
plant43,solidity,0.7227545660669727,none
plant43,perimeter,2136.439894795418,pixels
plant43,width,409,pixels
plant43,height,362,pixels
plant43,longest_path,3407,pixels
plant43,center_of_mass,1696.6440237096824,x
plant43,center_of_mass,559.3915408140745,y
plant43,convex_hull_vertices,34,none
plant43,object_in_frame,1,none
plant43,ellipse_center,1693.3773193359375,x
plant43,ellipse_center,558.0709228515625,y
plant43,ellipse_major_axis,480.6216735839844,pixels
plant43,ellipse_minor_axis,209.4245147705078,pixels
plant43,ellipse_angle,133.28131103515625,degrees
plant43,ellipse_eccentricity,0.9000741664496504,none
plant45,in_bounds,1,none
plant45,area,19567.0,pixels
plant45,convex_hull_area,22303.5,pixels
plant45,solidity,0.8773062523819132,none
plant45,perimeter,676.7838325500488,pixels
plant45,width,185,pixels
plant45,height,158,pixels
plant45,longest_path,1356,pixels
plant45,center_of_mass,298.3749680584658,x
plant45,center_of_mass,796.6038738692697,y
plant45,convex_hull_vertices,33,none
plant45,object_in_frame,1,none
plant45,ellipse_center,298.5909118652344,x
plant45,ellipse_center,796.438720703125,y
plant45,ellipse_major_axis,182.70419311523438,pixels
plant45,ellipse_minor_axis,143.5082550048828,pixels
plant45,ellipse_angle,58.790313720703125,degrees
plant45,ellipse_eccentricity,0.618902563750958,none
plant47,in_bounds,1,none
plant47,area,19620.0,pixels
plant47,convex_hull_area,23297.5,pixels
plant47,solidity,0.8421504453267518,none
plant47,perimeter,672.156415939331,pixels
plant47,width,178,pixels
plant47,height,193,pixels
plant47,longest_path,1341,pixels
plant47,center_of_mass,638.972375127421,x
plant47,center_of_mass,798.7831294597349,y
plant47,convex_hull_vertices,30,none
plant47,object_in_frame,1,none
plant47,ellipse_center,638.5621948242188,x
