,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,915.0,1052.5,0.8693586698337292,154.36753106117249,46,35,319,"(123.8, 124.98688524590163)",19,True,"(123.47608947753906, 124.48995208740234)",42.30231857299805,28.775022506713867,108.08943939208984,0.7330049587521403,55,55,100.0
1,plant1,True,966.0,981.5,0.9842078451349975,122.56854152679443,36,38,275,"(292.0600414078675, 130.6614906832298)",20,True,"(291.8336486816406, 130.7198486328125)",37.99098587036133,31.97895050048828,36.9842529296875,0.5398659530045472,55,55,100.0
2,plant2,True,1012.0,999.5,1.0125062531265632,125.9827550649643,41,33,303,"(446.6847826086956, 132.48814229249012)",16,True,"(446.71490478515625, 132.49826049804688)",43.003360748291016,28.956275939941406,116.98397064208984,0.7393246491365613,55,55,100.0
3,plant3,True,1042.0,1078.0,0.9666048237476809,133.15432798862457,45,34,319,"(604.9836852207294, 137.3176583493282)",16,True,"(605.0291748046875, 137.20333862304688)",44.1783447265625,30.121747970581055,99.91133880615234,0.7315185293265618,55,55,100.0
4,plant4,True,836.0,862.0,0.9698375870069605,120.91168737411499,41,29,291,"(761.1662679425838, 141.39473684210526)",21,True,"(761.4196166992188, 141.29066467285156)",41.03935623168945,26.7025089263916,97.68045043945312,0.7593724997803681,55,55,100.0
5,plant5,True,1236.0,1388.0,0.8904899135446686,164.46803629398346,42,48,348,"(917.7580906148868, 140.15291262135923)",17,True,"(917.9454956054688, 139.96055603027344)",42.51911544799805,38.671504974365234,17.99416160583496,0.41568490895030685,55,55,100.0
6,plant6,True,1060.0,1054.5,1.0052157420578474,128.08326029777527,32,42,281,"(1071.3179245283018, 143.5188679245283)",18,True,"(1071.275146484375, 143.47523498535156)",42.00360870361328,31.58536720275879,5.893465518951416,0.6591996767825704,55,55,100.0
7,plant7,True,1208.0,1269.0,0.9519306540583137,151.88224983215332,45,38,305,"(1232.5629139072848, 144.67135761589404)",16,True,"(1232.9517822265625, 144.71717834472656)",43.813323974609375,35.9532470703125,103.72047424316406,0.5715018707265727,55,55,100.0
8,plant8,True,1313.0,1408.0,0.9325284090909091,155.53910398483276,50,41,329,"(1390.5407463823306, 142.3038842345773)",20,True,"(1390.9244384765625, 142.0849609375)",49.434146881103516,34.392581939697266,68.862548828125,0.7183080398137287,55,55,100.0
9,plant9,True,1262.0,1473.5,0.8564642008822532,175.1959581375122,59,37,422,"(1558.7115689381933, 142.216323296355)",20,True,"(1558.366943359375, 141.95022583007812)",59.61977767944336,29.57724380493164,74.80599975585938,0.8682666172059451,55,55,100.0
10,plant10,True,1405.0,2237.5,0.6279329608938548,309.30457508563995,66,49,440,"(1726.0462633451957, 140.61067615658362)",18,True,"(1731.2100830078125, 137.62118530273438)",68.7758560180664,41.45242691040039,76.83346557617188,0.7979544810648262,55,55,100.0
11,plant11,True,1187.0,1307.5,0.9078393881453155,159.0538227558136,44,37,315,"(127.06908171861836, 283.547598989048)",18,True,"(126.21019744873047, 283.3409423828125)",43.67426300048828,37.22488021850586,99.37309265136719,0.5230045329245163,55,55,100.0
12,plant12,True,1136.0,1205.5,0.9423475736209042,147.39696860313416,51,34,368,"(292.3257042253521, 285.79665492957747)",20,True,"(292.7950744628906, 286.0286865234375)",53.38640213012695,28.017900466918945,112.74900817871094,0.8512172875241023,55,55,100.0
13,plant13,True,1380.0,1530.0,0.9019607843137255,170.95331752300262,48,43,349,"(447.43840579710144, 289.5355072463768)",21,True,"(447.5320129394531, 289.1001281738281)",47.61176681518555,38.08808517456055,115.24498748779297,0.6000371956583193,55,55,100.0
14,plant14,True,732.0,760.0,0.9631578947368421,119.15432798862457,35,31,254,"(608.853825136612, 291.5669398907104)",16,True,"(608.786376953125, 291.6282043457031)",34.300846099853516,26.887338638305664,61.24018096923828,0.6209273879508102,55,55,100.0
15,plant15,True,940.0,931.5,1.0091250670960816,121.49747383594513,37,33,238,"(764.6787234042553, 294.6127659574468)",18,True,"(764.5735473632812, 294.55328369140625)",36.22920608520508,32.97243881225586,105.2666244506836,0.4143742447983463,55,55,100.0
16,plant16,True,705.0,704.0,1.0014204545454546,104.91168737411499,31,32,217,"(915.8014184397163, 297.31205673758865)",17,True,"(915.7587280273438, 297.2724609375)",31.356576919555664,27.67316246032715,130.1975555419922,0.4702535479639574,55,55,100.0
17,plant17,True,1449.0,1595.5,0.9081792541523034,172.95331752300262,46,50,367,"(1073.9337474120082, 294.26293995859214)",17,True,"(1073.8551025390625, 294.4616394042969)",47.52751541137695,42.867408752441406,24.801467895507812,0.431841961072743,55,55,100.0
18,plant18,True,823.0,826.0,0.9963680387409201,115.74011445045471,36,31,291,"(1221.5637910085054, 302.7654921020656)",21,True,"(1221.5106201171875, 302.6529235839844)",37.7820930480957,26.74405860900879,118.81723022460938,0.7063626730911815,55,55,100.0
19,plant19,True,1215.0,1412.0,0.8604815864022662,162.36753106117249,49,45,332,"(1385.2164609053498, 298.917695473251)",17,True,"(1386.4388427734375, 298.1842346191406)",45.83091354370117,41.85243225097656,121.16864013671875,0.40752917248000864,55,55,100.0
20,plant20,True,1271.0,1390.5,0.9140596907587198,157.63960921764374,52,39,356,"(1547.4225019669552, 303.5302911093627)",18,True,"(1547.829345703125, 303.3993835449219)",50.04669189453125,34.69807052612305,79.81591033935547,0.720635651515092,55,55,100.0
21,plant21,True,1569.0,1720.5,0.911944202266783,180.36753106117249,64,38,434,"(1718.557042702358, 304.4091778202677)",17,True,"(1718.2493896484375, 304.7697448730469)",62.05582046508789,34.14113998413086,84.1847915649414,0.8350538515886992,55,55,100.0
22,plant22,True,1225.0,1471.5,0.8324838600067958,185.53910398483276,51,41,346,"(132.50040816326532, 443.03183673469385)",17,True,"(131.4844970703125, 443.0018615722656)",46.4289436340332,36.95536422729492,111.36174011230469,0.6053553868120622,55,55,100.0
23,plant23,True,1104.0,1258.5,0.8772348033373063,170.22539567947388,50,35,345,"(289.9619565217391, 445.1657608695652)",19,True,"(289.5820617675781, 444.9158020019531)",48.004825592041016,31.430322647094727,101.56932067871094,0.7558606133624144,55,55,100.0
24,plant24,True,816.0,810.5,1.0067859346082666,109.9827550649643,34,34,228,"(456.9387254901961, 447.7671568627451)",16,True,"(456.8177490234375, 447.72344970703125)",32.02314376831055,31.448955535888672,69.92800903320312,0.18851877542490514,55,55,100.0
25,plant25,True,868.0,876.0,0.9908675799086758,123.63960921764374,45,31,300,"(612.9297235023041, 452.05069124423966)",19,True,"(613.1742553710938, 451.63836669921875)",43.053627014160156,25.999235153198242,64.41719818115234,0.7970750533148011,55,55,100.0
26,plant26,True,721.0,724.0,0.9958563535911602,111.49747383594513,32,30,229,"(765.0194174757281, 451.8474341192788)",16,True,"(764.8098754882812, 451.8254089355469)",31.105192184448242,28.79393196105957,102.5113525390625,0.378269886956887,55,55,100.0
27,plant27,True,724.0,722.5,1.002076124567474,107.5979790687561,33,29,264,"(914.7486187845304, 456.0151933701657)",17,True,"(914.7477416992188, 456.03631591796875)",34.69974136352539,25.376501083374023,109.778564453125,0.6820380144614457,55,55,100.0
28,plant28,True,1040.0,1045.0,0.9952153110047847,128.6690467596054,40,34,271,"(1066.0201923076922, 456.4182692307692)",20,True,"(1065.802001953125, 456.3722229003906)",39.88410949707031,33.111534118652344,100.60979461669922,0.5574751267034086,55,55,100.0
29,plant29,True,924.0,958.0,0.964509394572025,127.9827550649643,41,35,323,"(1225.4751082251082, 462.5335497835498)",19,True,"(1225.2969970703125, 462.3687744140625)",44.133026123046875,26.739622116088867,125.9549789428711,0.7955507977499159,55,55,100.0
30,plant30,True,1262.0,1364.5,0.9248809087577867,158.36753106117249,49,44,341,"(1379.4572107765453, 458.44374009508715)",19,True,"(1379.54345703125, 458.4710693359375)",48.50157165527344,34.77208709716797,56.2908935546875,0.6971482281293245,55,55,100.0
31,plant31,True,1172.0,1328.0,0.8825301204819277,154.22539567947388,48,40,360,"(1544.9453924914676, 464.438566552901)",15,True,"(1545.7994384765625, 464.02032470703125)",46.4685173034668,35.59397888183594,116.50443267822266,0.6428637868553171,55,55,100.0
32,plant32,True,1581.0,1848.0,0.8555194805194806,199.68123936653137,55,44,422,"(1712.5034788108792, 466.202403542062)",17,True,"(1713.60986328125, 466.2099609375)",54.117576599121094,42.574432373046875,82.74295043945312,0.6173323165337067,55,55,100.0
33,plant33,True,1227.0,1384.5,0.886240520043337,166.36753106117249,51,40,353,"(131.9437652811736, 595.681336593317)",19,True,"(131.44454956054688, 596.17919921875)",46.30353927612305,36.5700569152832,101.20443725585938,0.61337776305662,55,55,100.0
34,plant34,True,1135.0,1171.0,0.9692570452604612,135.39696860313416,44,36,311,"(295.120704845815, 599.8916299559471)",22,True,"(295.2013854980469, 599.9535522460938)",43.70010757446289,32.93701934814453,78.82485961914062,0.6572121013183119,55,55,100.0
35,plant35,True,946.0,988.5,0.9570055639858371,132.46803629398346,47,33,332,"(449.3255813953488, 605.953488372093)",20,True,"(449.76458740234375, 605.66943359375)",48.46383285522461,24.966636657714844,69.19293212890625,0.857093923198076,55,55,100.0
36,plant36,True,987.0,1038.5,0.9504092441020703,131.88224983215332,45,36,314,"(608.4620060790273, 604.2563323201621)",19,True,"(608.4816284179688, 604.4367065429688)",42.53874588012695,30.64042854309082,67.50955963134766,0.693668294598318,55,55,100.0
37,plant37,True,721.0,726.5,0.9924294562973159,107.49747383594513,32,33,239,"(760.4230235783634, 603.495145631068)",15,True,"(760.3946533203125, 603.5851440429688)",34.063175201416016,26.59454917907715,129.629638671875,0.6248536127338322,55,55,100.0
38,plant38,True,844.0,904.0,0.9336283185840708,139.39696860313416,32,41,290,"(913.8767772511849, 605.7263033175356)",18,True,"(913.6929321289062, 605.90869140625)",40.16918182373047,28.262531280517578,20.551164627075195,0.7106087057526059,55,55,100.0
39,plant39,True,833.0,827.0,1.0072551390568318,117.25483322143555,32,33,271,"(1063.5078031212486, 607.7490996398559)",16,True,"(1063.539306640625, 607.8409423828125)",36.330963134765625,28.306955337524414,34.47997283935547,0.6268482836435867,55,55,100.0
40,plant40,True,1148.0,1218.0,0.9425287356321839,144.46803629398346,45,40,342,"(1219.065331010453, 614.9947735191638)",18,True,"(1219.021728515625, 614.69140625)",47.07453536987305,31.75006103515625,132.16311645507812,0.7383080926216036,55,55,100.0
