sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,31875.0,pixels
plant0,convex_hull_area,36749.0,pixels
plant0,solidity,0.8673705406949849,none
plant0,perimeter,1286.6310724020004,pixels
plant0,width,228,pixels
plant0,height,212,pixels
plant0,longest_path,1617,pixels
plant0,center_of_mass,283.72762352941174,x
plant0,center_of_mass,131.28040784313725,y
plant0,convex_hull_vertices,44,none
plant0,object_in_frame,1,none
plant0,ellipse_center,285.4945373535156,x
plant0,ellipse_center,134.13003540039062,y
plant0,ellipse_major_axis,222.5752410888672,pixels
plant0,ellipse_minor_axis,190.5830841064453,pixels
plant0,ellipse_angle,118.35689544677734,degrees
plant0,ellipse_eccentricity,0.5165390539146746,none
plant1,in_bounds,1,none
plant1,area,32000.0,pixels
plant1,convex_hull_area,36749.0,pixels
plant1,solidity,0.8707719937957495,none
plant1,perimeter,984.2884466648102,pixels
plant1,width,228,pixels
plant1,height,212,pixels
plant1,longest_path,1617,pixels
plant1,center_of_mass,283.62046875,x
plant1,center_of_mass,131.26615625,y
plant1,convex_hull_vertices,44,none
plant1,object_in_frame,1,none
plant1,ellipse_center,282.2829284667969,x
plant1,ellipse_center,132.98568725585938,y
plant1,ellipse_major_axis,225.96145629882812,pixels
plant1,ellipse_minor_axis,190.7183074951172,pixels
plant1,ellipse_angle,118.82527160644531,degrees
plant1,ellipse_eccentricity,0.5362955475651028,none
plant3,in_bounds,1,none
plant3,area,22513.0,pixels
plant3,convex_hull_area,24761.0,pixels
plant3,solidity,0.9092120673639998,none
plant3,perimeter,670.0975408554077,pixels
plant3,width,190,pixels
plant3,height,192,pixels
plant3,longest_path,1411,pixels
plant3,center_of_mass,627.1097143872429,x
plant3,center_of_mass,141.798294318838,y
plant3,convex_hull_vertices,36,none
plant3,object_in_frame,1,none
plant3,ellipse_center,627.345947265625,x
plant3,ellipse_center,142.48956298828125,y
plant3,ellipse_major_axis,196.17259216308594,pixels
plant3,ellipse_minor_axis,152.73025512695312,pixels
plant3,ellipse_angle,129.4390869140625,degrees
plant3,ellipse_eccentricity,0.6275820541888516,none
plant4,in_bounds,1,none
plant4,area,22368.0,pixels
plant4,convex_hull_area,24761.0,pixels
plant4,solidity,0.9033560841646137,none
plant4,perimeter,670.0975408554077,pixels
plant4,width,190,pixels
plant4,height,192,pixels
plant4,longest_path,1411,pixels
plant4,center_of_mass,627.2470046494993,x
plant4,center_of_mass,141.90996065808298,y
plant4,convex_hull_vertices,36,none
plant4,object_in_frame,1,none
plant4,ellipse_center,627.345947265625,x
plant4,ellipse_center,142.48956298828125,y
plant4,ellipse_major_axis,196.17259216308594,pixels
