,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,1317.0,1569.5,0.8391207390888819,214.75230705738068,51,42,355,"(121.54821564160972, 121.37889141989369)",19,True,"(120.71688079833984, 121.03512573242188)",51.70420837402344,35.863319396972656,116.5985107421875,0.7203365081698089,55,55,100.0
1,plant1,True,1272.0,1336.5,0.9517396184062851,144.95331752300262,44,45,322,"(292.72798742138366, 126.12421383647799)",20,True,"(292.35675048828125, 126.09844207763672)",41.76616668701172,39.53430938720703,38.28182601928711,0.32251887675732877,55,55,100.0
2,plant2,True,1645.0,1765.5,0.9317473803455112,173.1959581375122,56,48,385,"(444.84802431610944, 127.59270516717325)",21,True,"(444.7080993652344, 127.17003631591797)",53.06814956665039,42.66054153442383,102.91175079345703,0.5947885229112221,55,55,100.0
3,plant3,True,1515.0,1555.0,0.9742765273311897,158.61017167568207,49,49,352,"(604.4983498349835, 131.12739273927392)",22,True,"(604.4185180664062, 130.96287536621094)",51.460853576660156,37.43168258666992,131.02589416503906,0.6862331081035181,55,55,100.0
4,plant4,True,1625.0,1841.0,0.8826724606192287,196.5096664428711,52,50,362,"(764.9347692307692, 135.09230769230768)",21,True,"(765.1051025390625, 134.7537078857422)",49.26567077636719,43.285499572753906,101.8725357055664,0.4775329746264762,55,55,100.0
5,plant5,True,1908.0,2017.5,0.945724907063197,190.40916121006012,55,55,373,"(917.1666666666666, 135.67348008385744)",22,True,"(917.6397705078125, 135.6128387451172)",54.14485168457031,50.76310729980469,152.57730102539062,0.3478703701172772,55,55,100.0
6,plant6,True,1536.0,1566.5,0.980529843600383,164.2670258283615,40,55,389,"(1075.5989583333333, 140.57682291666666)",23,True,"(1075.40283203125, 140.919921875)",54.73758316040039,36.87843704223633,16.185508728027344,0.7389761777215882,55,55,100.0
7,plant7,True,2030.0,2243.0,0.9050378956754347,219.23758828639984,57,56,422,"(1235.7940886699507, 141.6206896551724)",23,True,"(1235.5511474609375, 141.09124755859375)",59.63755798339844,48.17958450317383,31.62383270263672,0.5893563446563328,55,55,100.0
8,plant8,True,1794.0,1972.0,0.90973630831643,206.6518018245697,58,54,392,"(1392.7948717948718, 139.61984392419174)",21,True,"(1393.1497802734375, 139.36082458496094)",53.05146789550781,47.83971405029297,66.27853393554688,0.43223621114868727,55,55,100.0
9,plant9,True,1897.0,2259.5,0.8395662757247179,227.37972366809845,70,48,481,"(1564.033737480232, 139.73537163943067)",18,True,"(1563.9373779296875, 139.78330993652344)",71.29032897949219,36.556739807128906,72.72405242919922,0.8585159845624167,55,55,100.0
10,plant10,True,1871.0,2133.5,0.8769627372861495,213.23758828639984,68,44,457,"(1718.260823089257, 145.26670229823623)",21,True,"(1717.0423583984375, 145.17098999023438)",66.85091400146484,38.83174514770508,106.17765045166016,0.8139957567262573,55,55,100.0
11,plant11,True,2080.0,2313.5,0.8990706721417765,238.6518018245697,61,49,446,"(122.58701923076923, 275.50865384615383)",23,True,"(122.90383911132812, 275.37286376953125)",61.645347595214844,44.46217346191406,118.62215423583984,0.6926669626478957,55,55,100.0
12,plant12,True,1864.0,2019.0,0.9232293214462606,196.75230705738068,57,53,437,"(290.83583690987126, 281.3964592274678)",21,True,"(290.88275146484375, 281.6055908203125)",57.83081817626953,42.45627212524414,129.60321044921875,0.6789914876841224,55,55,100.0
13,plant13,True,2277.0,2577.0,0.8835855646100116,235.37972366809845,64,59,464,"(444.57048748353094, 285.7039964866052)",24,True,"(444.903564453125, 285.5926208496094)",70.06855773925781,46.43402099609375,129.1352081298828,0.7488901837897044,55,55,100.0
14,plant14,True,1089.0,1121.5,0.971020954079358,132.71067690849304,45,37,310,"(608.5426997245179, 287.7823691460055)",17,True,"(608.2448120117188, 287.5389404296875)",42.16583251953125,33.718345642089844,91.27532196044922,0.6004525602994017,55,55,100.0
15,plant15,True,1464.0,1556.5,0.9405717956954706,164.61017167568207,49,45,347,"(763.4453551912568, 292.09289617486337)",18,True,"(763.8707275390625, 292.1189880371094)",52.0968017578125,38.93453598022461,128.63253784179688,0.664430756637475,55,55,100.0
16,plant16,True,1062.0,1079.5,0.983788791106994,133.29646337032318,38,41,292,"(917.1525423728814, 293.8549905838041)",22,True,"(917.2385864257812, 293.7339782714844)",40.03208923339844,34.11027908325195,152.60655212402344,0.5234222876122265,55,55,100.0
17,plant17,True,2398.0,2700.5,0.8879837067209776,232.89444243907928,65,65,451,"(1075.6342785654713, 290.78106755629693)",22,True,"(1076.349853515625, 290.8077392578125)",60.91460418701172,57.8013801574707,141.78848266601562,0.3156009917684331,55,55,100.0
18,plant18,True,1165.0,1161.0,1.0034453057708872,140.36753106117249,49,34,345,"(1223.266094420601, 299.45064377682405)",22,True,"(1223.1942138671875, 299.4756164550781)",45.214935302734375,31.829357147216797,94.84530639648438,0.710242880239837,55,55,100.0
19,plant19,True,2001.0,2136.5,0.9365785162649193,195.5807341337204,56,56,371,"(1388.695652173913, 295.4452773613193)",24,True,"(1388.54296875, 295.31842041015625)",51.99728012084961,51.01162338256836,168.54898071289062,0.1937847525151569,55,55,100.0
20,plant20,True,1985.0,2301.5,0.8624809906582663,217.37972366809845,69,52,473,"(1554.1486146095717, 300.6251889168766)",23,True,"(1553.7623291015625, 300.191650390625)",65.91573333740234,44.988521575927734,95.45362091064453,0.7308709504795338,55,55,100.0
21,plant21,True,2242.0,2421.0,0.9260636100784799,220.16652059555054,79,41,547,"(1726.0263157894738, 304.68777876895626)",21,True,"(1724.99951171875, 304.6641540527344)",80.16242980957031,36.44169616699219,86.97342681884766,0.8906966251505781,55,55,100.0
22,plant22,True,1880.0,2408.5,0.7805688187668673,258.8944424390793,76,49,532,"(126.01914893617021, 438.8)",20,True,"(124.24568939208984, 438.46807861328125)",71.09120178222656,41.959110260009766,94.95774841308594,0.8072459217235303,55,55,100.0
23,plant23,True,1636.0,1963.0,0.8334182373917474,215.33809351921082,58,48,438,"(285.79462102689484, 441.72616136919316)",20,True,"(285.3929443359375, 441.5577697753906)",55.0899772644043,45.44646072387695,112.65132904052734,0.5652061369957543,55,55,100.0
