,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
31,plant31,True,2216.0,3137.5,0.7062948207171315,318.4924215078354,77,59,523,"(1541.4819494584838, 463.3253610108303)",20,True,"(1544.0196533203125, 462.90899658203125)",73.14913177490234,49.433536529541016,102.16162109375,0.7370931485556859,55,55,100.0
32,plant32,True,3254.0,3943.5,0.8251553188791683,342.534051656723,94,63,648,"(1712.5746773202213, 457.4858635525507)",22,True,"(1712.044677734375, 457.1518859863281)",83.81031799316406,53.99250030517578,82.13239288330078,0.7648380559199843,55,55,100.0
33,plant33,True,2759.0,3275.5,0.8423141505113723,283.90663504600525,81,53,582,"(101.71366437114897, 629.3149691917362)",22,True,"(100.97061157226562, 629.4434204101562)",77.8534927368164,49.115379333496094,85.35675048828125,0.7758891107942794,55,55,100.0
34,plant34,True,2244.0,2535.5,0.8850325379609545,241.722869515419,72,48,483,"(274.14126559714794, 629.3293226381462)",23,True,"(274.1316833496094, 629.6940307617188)",69.84211730957031,43.93622589111328,79.32989501953125,0.7773411819473887,55,55,100.0
35,plant35,True,1895.0,2096.5,0.9038874314333413,195.09545290470123,63,51,446,"(436.2042216358839, 633.823746701847)",20,True,"(436.22607421875, 633.4326782226562)",64.9906234741211,41.32491683959961,56.4321403503418,0.7718046847321609,55,55,100.0
36,plant36,True,2165.0,2201.5,0.983420395185101,184.61017167568207,55,55,381,"(595.5852193995381, 625.3842956120093)",23,True,"(595.4888916015625, 625.5127563476562)",56.464599609375,49.47978591918945,36.73152160644531,0.4817704223189886,55,55,100.0
37,plant37,True,1500.0,1668.5,0.8990110878034162,180.02438521385193,51,47,350,"(749.4006666666667, 620.8733333333333)",22,True,"(749.3191528320312, 620.9324340820312)",48.41539001464844,41.50044250488281,115.71231079101562,0.5150259288698021,55,55,100.0
38,plant38,True,1690.0,1856.0,0.9105603448275862,199.5807341337204,51,52,402,"(908.0994082840236, 622.7579881656804)",21,True,"(907.8880615234375, 622.4427490234375)",50.93508529663086,44.345855712890625,142.79965209960938,0.4919299913466836,55,55,100.0
39,plant39,True,1514.0,1715.5,0.8825415330807345,177.68123936653137,47,51,356,"(1059.9801849405549, 617.4266842800529)",22,True,"(1059.948486328125, 618.0331420898438)",51.230438232421875,43.31239700317383,150.62890625,0.5340662324419948,55,55,100.0
40,plant40,True,1943.0,2231.0,0.8709099058718064,220.16652059555054,56,59,451,"(1214.2830674215131, 620.5908389089037)",21,True,"(1213.7288818359375, 620.1983642578125)",64.19473266601562,41.601707458496094,137.93869018554688,0.7615936707123389,55,55,100.0
41,plant41,True,1673.0,1887.5,0.8863576158940397,195.92387998104095,60,44,426,"(1376.0675433353258, 622.0836820083682)",21,True,"(1376.9483642578125, 622.0989990234375)",61.74654006958008,38.25825881958008,108.75498962402344,0.784916416604061,55,55,100.0
42,plant42,True,1340.0,1688.0,0.7938388625592417,225.13708305358887,76,33,543,"(1545.7574626865671, 617.6723880597015)",19,True,"(1545.1246337890625, 617.9339599609375)",71.21284484863281,27.59096908569336,103.14424896240234,0.9218933607298042,55,55,100.0
43,plant43,True,3054.0,3811.5,0.8012593467138922,312.83556735515594,92,60,706,"(1711.9603798297314, 628.3156516044531)",21,True,"(1714.2025146484375, 627.3792724609375)",91.57328796386719,51.42612838745117,112.57867431640625,0.8274194711121375,55,55,100.0
44,plant44,True,2966.0,3325.5,0.8918959554954142,284.9360725879669,81,62,569,"(106.87424140256238, 794.8503034389751)",23,True,"(106.39677429199219, 794.78515625)",77.51890563964844,51.25408172607422,62.5346565246582,0.7502258067190831,55,55,100.0
45,plant45,True,1175.0,1242.5,0.9456740442655935,150.81118214130402,45,42,311,"(282.72, 786.9778723404255)",19,True,"(282.1902160644531, 787.32275390625)",48.55258560180664,33.02998352050781,58.596229553222656,0.7329402778270092,55,55,100.0
46,plant46,True,1563.0,1855.0,0.8425876010781671,200.16652059555054,55,52,394,"(436.96737044145874, 782.9289827255278)",19,True,"(436.8092956542969, 782.6456909179688)",56.2884635925293,38.64762496948242,45.128257751464844,0.7270359500766214,55,55,100.0
47,plant47,True,1351.0,1584.5,0.8526349005995583,184.5096664428711,48,49,386,"(597.9067357512953, 782.080680977054)",19,True,"(597.614013671875, 782.788818359375)",53.90753173828125,36.99386215209961,42.391693115234375,0.7273689288184704,55,55,100.0
48,plant48,True,1571.0,1796.5,0.8744781519621486,184.99494767189026,51,55,373,"(755.7797581158497, 773.3653723742839)",21,True,"(755.9095458984375, 773.7860717773438)",54.06899642944336,42.697303771972656,32.72319030761719,0.61351659748673,55,55,100.0
49,plant49,True,991.0,1082.5,0.915473441108545,140.56854152679443,34,45,320,"(908.7648839556005, 773.460141271443)",19,True,"(909.1329345703125, 773.293701171875)",45.82067108154297,29.874645233154297,20.816570281982422,0.7582270787697201,55,55,100.0
50,plant50,True,828.0,895.5,0.9246231155778895,129.39696860313416,34,37,283,"(1059.8152173913043, 768.864734299517)",16,True,"(1059.89111328125, 769.3141479492188)",39.4578857421875,27.694122314453125,151.00953674316406,0.7123096568696594,55,55,100.0
51,plant51,True,1271.0,1361.5,0.9335291957399926,163.4385987520218,42,53,386,"(1217.2486231313926, 778.3422501966955)",18,True,"(1217.2041015625, 778.353515625)",57.81222152709961,29.07352638244629,146.049072265625,0.8643470150130425,55,55,100.0
52,plant52,True,756.0,815.0,0.9276073619631902,130.71067690849304,36,34,240,"(1372.5925925925926, 770.8386243386243)",17,True,"(1372.800048828125, 770.7721557617188)",34.158050537109375,28.79773712158203,124.61312866210938,0.5377988211794485,55,55,100.0
53,plant53,True,1511.0,1619.5,0.9330040135844396,178.02438521385193,64,40,483,"(1542.4725347452018, 776.0138980807412)",18,True,"(1541.5338134765625, 775.63037109375)",68.48636627197266,28.666353225708008,111.73283386230469,0.9081844377815321,55,55,100.0
54,plant54,True,2488.0,2934.0,0.8479890933878664,278.0071402788162,78,53,576,"(1711.4381028938906, 780.7282958199357)",18,True,"(1711.791015625, 780.8958740234375)",74.38369750976562,45.29970169067383,110.11698150634766,0.7931699126179019,55,55,100.0
