,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,1156.0,1480.5,0.7808172914555893,199.82337474822998,53,39,343,"(97.63062283737024, 156.91695501730104)",15,True,"(96.69651794433594, 155.87222290039062)",48.9852409362793,36.10641860961914,102.87688446044922,0.6757971008275883,55,55,100.0
1,plant1,True,1244.0,1474.5,0.8436758223126484,208.99494767189026,55,42,378,"(269.86575562700966, 156.2636655948553)",20,True,"(270.00408935546875, 156.42880249023438)",49.82716369628906,34.55316925048828,75.41693878173828,0.7204946576057075,55,55,100.0
2,plant2,True,1308.0,1605.0,0.8149532710280374,206.7939372062683,55,43,371,"(427.2561162079511, 156.0137614678899)",18,True,"(427.7008972167969, 155.6174774169922)",50.23243713378906,39.06521987915039,93.88867950439453,0.6286490524233168,55,55,100.0
3,plant3,True,1335.0,1525.0,0.8754098360655738,208.30865597724915,43,54,391,"(585.5940074906367, 151.94681647940075)",16,True,"(585.6491088867188, 152.14537048339844)",50.99414825439453,34.465152740478516,155.5295867919922,0.7370255724674936,55,55,100.0
4,plant4,True,1171.0,1525.0,0.7678688524590164,262.45079135894775,43,51,338,"(747.8172502134927, 151.16481639624251)",18,True,"(747.1608276367188, 151.43975830078125)",43.82843017578125,38.105072021484375,154.82200622558594,0.4940834488110608,55,55,100.0
5,plant5,True,1675.0,1938.5,0.8640701573381481,226.89444243907928,50,54,368,"(901.4859701492537, 149.67701492537313)",23,True,"(901.48388671875, 149.8440704345703)",50.39287567138672,47.485225677490234,29.024656295776367,0.3347685797164879,55,55,100.0
6,plant6,True,1212.0,1343.5,0.9021213248976554,179.92387998104095,33,58,367,"(1059.733498349835, 149.97029702970298)",21,True,"(1059.78564453125, 150.01702880859375)",58.76114273071289,27.720590591430664,13.06397819519043,0.8817321544281775,55,55,100.0
7,plant7,True,1705.0,2226.5,0.7657758814282506,319.90663504600525,61,52,470,"(1218.0463343108504, 147.22052785923754)",19,True,"(1218.3790283203125, 147.04544067382812)",58.573970794677734,44.71441650390625,51.342350006103516,0.6459452574457853,55,55,100.0
8,plant8,True,1492.0,2202.0,0.6775658492279746,283.3208485841751,63,59,411,"(1373.3123324396784, 144.5040214477212)",21,True,"(1374.3375244140625, 143.01412963867188)",62.841705322265625,43.32766342163086,56.337276458740234,0.7243113193244851,55,55,100.0
9,plant9,True,1474.0,2243.0,0.6571555951850201,340.19090580940247,71,52,526,"(1549.1044776119404, 137.51628222523746)",13,True,"(1547.8990478515625, 137.52503967285156)",73.6986083984375,34.6798095703125,67.35302734375,0.8823666071676617,55,55,100.0
10,plant10,True,1542.0,2343.5,0.6579901856197995,316.2497808933258,75,49,503,"(1705.854085603113, 137.72827496757458)",15,True,"(1707.880615234375, 135.9734649658203)",67.7314224243164,43.25712203979492,82.09774017333984,0.7694918505284407,55,55,100.0
11,plant11,True,1904.0,2402.5,0.7925078043704474,271.37972366809845,71,50,490,"(98.86607142857143, 308.3424369747899)",21,True,"(98.82939910888672, 308.5298156738281)",67.83453369140625,40.58762741088867,110.46941375732422,0.8012476795768104,55,55,100.0
12,plant12,True,1409.0,1754.5,0.8030777999430037,216.06601536273956,54,50,374,"(269.1937544357701, 312.52590489709013)",19,True,"(269.39013671875, 312.840087890625)",55.79298782348633,37.54786682128906,125.38316345214844,0.7396557557837834,55,55,100.0
13,plant13,True,1897.0,2613.0,0.7259854573287409,297.3208485841751,68,56,479,"(425.24196099103847, 310.33948339483396)",18,True,"(424.20147705078125, 310.16168212890625)",66.60792541503906,48.30537414550781,123.4145278930664,0.688517615900098,55,55,100.0
14,plant14,True,805.0,916.0,0.87882096069869,138.95331752300262,41,35,283,"(594.216149068323, 306.7093167701863)",16,True,"(594.20458984375, 306.6304016113281)",36.71710205078125,29.473886489868164,66.91753387451172,0.5963438462868826,55,55,100.0
15,plant15,True,1145.0,1384.5,0.8270133622246298,205.09545290470123,49,43,351,"(748.5353711790393, 307.6934497816594)",16,True,"(749.1566772460938, 307.2022705078125)",51.442134857177734,32.070735931396484,121.8494873046875,0.7818765992627776,55,55,100.0
16,plant16,True,740.0,940.0,0.7872340425531915,222.7939372062683,33,42,288,"(903.795945945946, 306.9418918918919)",20,True,"(903.5345458984375, 307.9662170410156)",37.486480712890625,27.471176147460938,175.9370880126953,0.6804129732768331,55,55,100.0
17,plant17,True,1929.0,2428.5,0.7943174799258802,265.0365778207779,58,63,421,"(1062.4012441679627, 301.29082426127525)",18,True,"(1063.43359375, 299.75408935546875)",57.8568229675293,52.96573257446289,8.904077529907227,0.4024040498946528,55,55,100.0
18,plant18,True,974.0,1119.5,0.8700312639571237,203.5807341337204,45,34,301,"(1210.569815195072, 306.48357289527723)",19,True,"(1210.5771484375, 306.3309631347656)",42.1027717590332,29.77850914001465,83.96869659423828,0.7069320767900243,55,55,100.0
19,plant19,True,1651.0,1925.0,0.8576623376623377,243.0365778207779,53,51,356,"(1376.2095699576014, 297.15748031496065)",20,True,"(1375.7386474609375, 296.75286865234375)",47.77730941772461,46.3372917175293,88.62364196777344,0.24366364095323376,55,55,100.0
20,plant20,True,2065.0,2675.0,0.77196261682243,283.3208485841751,73,55,501,"(1541.3113801452785, 300.3278450363196)",20,True,"(1540.84423828125, 299.4077453613281)",66.70789337158203,48.50981521606445,91.58489227294922,0.6864282584528455,55,55,100.0
21,plant21,True,1645.0,2214.5,0.7428313389026868,279.62236428260803,81,39,557,"(1710.6164133738603, 301.66869300911856)",21,True,"(1707.8399658203125, 300.63214111328125)",80.4126205444336,34.615234375,85.48963928222656,0.9026048046583193,55,55,100.0
22,plant22,True,1673.0,2434.5,0.6872047648387759,270.3502861261368,83,46,557,"(98.92468619246861, 473.64375373580395)",18,True,"(98.80937957763672, 474.1775817871094)",73.73694610595703,38.91756057739258,84.99551391601562,0.8493754213744367,55,55,100.0
23,plant23,True,1261.0,1747.0,0.7218088151116199,237.62236428260803,53,48,410,"(268.781919111816, 474.51387787470264)",17,True,"(266.5113525390625, 473.4788818359375)",52.227291107177734,41.08170700073242,117.79426574707031,0.6174697399306799,55,55,100.0
24,plant24,True,1080.0,1325.5,0.8147868728781592,210.6518018245697,55,36,373,"(435.9240740740741, 468.4259259259259)",19,True,"(435.3843078613281, 468.3759460449219)",49.28176498413086,31.751413345336914,90.37408447265625,0.7647870001448563,55,55,100.0
25,plant25,True,962.0,1165.0,0.8257510729613734,181.82337474822998,45,42,331,"(601.6995841995843, 467.4137214137214)",15,True,"(602.1517333984375, 467.6483154296875)",47.16434097290039,31.208356857299805,47.689449310302734,0.7497740851952096,55,55,100.0
26,plant26,True,844.0,1159.5,0.7278999568779646,171.1959581375122,37,47,362,"(754.8637440758293, 464.8045023696682)",17,True,"(754.7593383789062, 464.9981384277344)",48.63309860229492,27.943653106689453,147.32632446289062,0.8184477415575506,55,55,100.0
27,plant27,True,818.0,959.5,0.8525273579989577,155.53910398483276,43,33,295,"(909.7616136919315, 467.68581907090464)",15,True,"(909.6627197265625, 467.83746337890625)",39.64768600463867,29.49004364013672,95.51038360595703,0.6683995836569214,55,55,100.0
28,plant28,True,1248.0,1400.0,0.8914285714285715,199.23758828639984,47,44,368,"(1057.8076923076924, 465.29487179487177)",20,True,"(1057.77783203125, 465.20343017578125)",51.065731048583984,31.296619415283203,50.08427429199219,0.7901842869549599,55,55,100.0
29,plant29,True,828.0,1422.5,0.5820738137082601,320.634556889534,57,33,400,"(1219.6920289855072, 464.78985507246375)",16,True,"(1218.9256591796875, 465.6903381347656)",51.18832015991211,30.001510620117188,102.94283294677734,0.8102382128823373,55,55,100.0
30,plant30,True,1411.0,1857.5,0.7596231493943473,274.2497808933258,61,44,431,"(1378.1800141743445, 459.96881644223953)",17,True,"(1377.9427490234375, 459.6414489746094)",56.997711181640625,37.63665771484375,70.19393920898438,0.7509854466705495,55,55,100.0
31,plant31,True,1401.0,2148.5,0.6520828484989527,365.26197350025177,66,45,483,"(1542.7780157030693, 467.10278372591006)",18,True,"(1540.42236328125, 465.9241638183594)",67.02041625976562,34.70402526855469,109.55220794677734,0.8554939906315348,55,55,100.0
32,plant32,True,1995.0,2728.5,0.7311709730621221,353.36247873306274,78,53,521,"(1709.2852130325814, 458.2781954887218)",16,True,"(1707.8759765625, 457.32281494140625)",68.00049591064453,45.327781677246094,78.59508514404297,0.745433354315063,55,55,100.0
33,plant33,True,1666.0,2134.0,0.7806935332708529,267.8650048971176,73,43,492,"(106.73769507803121, 628.7761104441777)",23,True,"(106.61652374267578, 628.8623657226562)",66.99420928955078,36.82099533081055,87.09584045410156,0.8354183352760893,55,55,100.0
34,plant34,True,1402.0,1762.5,0.7954609929078014,198.6518018245697,61,41,437,"(276.339514978602, 629.3288159771755)",18,True,"(276.067138671875, 629.4336547851562)",61.05695724487305,35.62599563598633,71.07949829101562,0.8121218338310006,55,55,100.0
35,plant35,True,1188.0,1432.0,0.8296089385474861,183.82337474822998,50,46,386,"(433.20791245791247, 633.5311447811448)",16,True,"(433.0375671386719, 633.4086303710938)",54.03269577026367,32.530364990234375,51.89661407470703,0.79845866017704,55,55,100.0
36,plant36,True,1314.0,1337.5,0.9824299065420561,154.36753106117249,44,44,314,"(598.6324200913242, 626.9497716894978)",18,True,"(598.3345947265625, 627.1401977539062)",47.950016021728516,34.23076248168945,37.68994903564453,0.7002636933236465,55,55,100.0
37,plant37,True,936.0,1133.0,0.8261253309796999,183.5807341337204,50,32,348,"(750.0160256410256, 620.3418803418804)",18,True,"(750.1397094726562, 620.4832763671875)",46.832427978515625,27.94135856628418,106.4365234375,0.8025207769046165,55,55,100.0
38,plant38,True,1067.0,1355.5,0.7871634083364072,218.40916121006012,42,46,323,"(909.5979381443299, 624.9775070290534)",16,True,"(909.832275390625, 625.73388671875)",44.08541488647461,35.18682098388672,159.3872528076172,0.6024573614154863,55,55,100.0
39,plant39,True,831.0,954.0,0.8710691823899371,149.53910398483276,35,41,306,"(1064.0685920577616, 621.7256317689531)",17,True,"(1063.8524169921875, 621.9435424804688)",40.26655578613281,29.087984085083008,151.86203002929688,0.6914903473988044,55,55,100.0
40,plant40,True,1315.0,1544.5,0.8514082227258012,211.9655101299286,52,47,401,"(1215.9072243346009, 623.1794676806084)",20,True,"(1215.3851318359375, 622.6102905273438)",54.744266510009766,34.29227828979492,127.95899963378906,0.7794948941067632,55,55,100.0
41,plant41,True,1018.0,1197.0,0.8504594820384294,185.5807341337204,44,34,324,"(1373.7033398821218, 621.9607072691553)",16,True,"(1374.0050048828125, 622.1856689453125)",44.5313835144043,30.994009017944336,91.85332489013672,0.7180381662161854,55,55,100.0
42,plant42,True,809.0,1395.0,0.5799283154121864,287.37972366809845,64,36,454,"(1542.5438813349815, 618.168108776267)",14,True,"(1543.05810546875, 619.4456787109375)",67.04835510253906,28.353588104248047,117.18681335449219,0.906184439749336,55,55,100.0
43,plant43,True,1722.0,2613.5,0.6588865506026401,404.59850096702576,80,49,576,"(1709.1701509872241, 627.0238095238095)",18,True,"(1709.88720703125, 626.6975708007812)",74.39289093017578,37.5826530456543,113.79126739501953,0.8630072946409655,55,55,100.0
44,plant44,True,2105.0,2629.0,0.800684670977558,276.1076455116272,74,56,529,"(109.07790973871734, 795.2361045130641)",19,True,"(107.64759826660156, 795.640380859375)",68.82571411132812,47.34697723388672,68.66358184814453,0.725781122487599,55,55,100.0
45,plant45,True,819.0,1166.5,0.7021003000428633,237.86500489711761,38,46,342,"(283.4639804639805, 788.7863247863248)",14,True,"(284.8228759765625, 787.8556518554688)",44.917388916015625,29.06110382080078,33.598819732666016,0.7624984404833066,55,55,100.0
46,plant46,True,883.0,1361.0,0.6487876561351947,267.52185904979706,49,49,403,"(440.2163080407701, 783.5651189127973)",17,True,"(440.62908935546875, 782.542724609375)",54.4802360534668,26.314125061035156,41.09796905517578,0.8756186196728115,55,55,100.0
47,plant47,True,756.0,1200.0,0.63,248.1076455116272,43,43,364,"(598.0224867724868, 782.4814814814815)",19,True,"(598.121337890625, 784.6859130859375)",48.146175384521484,29.219820022583008,30.989444732666016,0.7947796897399695,55,55,100.0
