sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,945.0,pixels
plant0,convex_hull_area,1053.0,pixels
plant0,solidity,0.8974358974358975,none
plant0,perimeter,159.4385987520218,pixels
plant0,width,38,pixels
plant0,height,37,pixels
plant0,longest_path,266,pixels
plant0,center_of_mass,113.39576719576719,x
plant0,center_of_mass,145.10476190476192,y
plant0,convex_hull_vertices,22,none
plant0,object_in_frame,1,none
plant0,ellipse_center,113.29198455810547,x
plant0,ellipse_center,144.71701049804688,y
plant0,ellipse_major_axis,38.33843231201172,pixels
plant0,ellipse_minor_axis,32.221046447753906,pixels
plant0,ellipse_angle,117.3539810180664,degrees
plant0,ellipse_eccentricity,0.5419088820412383,none
plant1,in_bounds,1,none
plant1,area,5232.0,pixels
plant1,convex_hull_area,5998.0,pixels
plant1,solidity,0.8722907635878626,none
plant1,perimeter,393.3036036491394,pixels
plant1,width,91,pixels
plant1,height,95,pixels
plant1,longest_path,740,pixels
plant1,center_of_mass,260.3539755351682,x
plant1,center_of_mass,132.45298165137615,y
plant1,convex_hull_vertices,25,none
plant1,object_in_frame,1,none
plant1,ellipse_center,260.87042236328125,x
plant1,ellipse_center,133.38682556152344,y
plant1,ellipse_major_axis,101.7708740234375,pixels
plant1,ellipse_minor_axis,77.0679702758789,pixels
plant1,ellipse_angle,144.92855834960938,degrees
plant1,ellipse_eccentricity,0.6531026201973328,none
plant2,in_bounds,1,none
plant2,area,835.0,pixels
plant2,convex_hull_area,869.5,pixels
plant2,solidity,0.9603220241518113,none
plant2,perimeter,149.1959581375122,pixels
plant2,width,34,pixels
plant2,height,35,pixels
plant2,longest_path,243,pixels
plant2,center_of_mass,437.0491017964072,x
plant2,center_of_mass,148.1748502994012,y
plant2,convex_hull_vertices,20,none
plant2,object_in_frame,1,none
plant2,ellipse_center,437.1350402832031,x
plant2,ellipse_center,148.15545654296875,y
plant2,ellipse_major_axis,32.67800521850586,pixels
plant2,ellipse_minor_axis,31.400842666625977,pixels
plant2,ellipse_angle,115.80530548095703,degrees
plant2,ellipse_eccentricity,0.27683748653041745,none
plant3,in_bounds,1,none
plant3,area,8806.0,pixels
plant3,convex_hull_area,9586.5,pixels
plant3,solidity,0.918583424607521,none
plant3,perimeter,467.445739030838,pixels
plant3,width,112,pixels
plant3,height,115,pixels
plant3,longest_path,936,pixels
plant3,center_of_mass,578.6009538950716,x
plant3,center_of_mass,137.6550079491256,y
plant3,convex_hull_vertices,34,none
plant3,object_in_frame,1,none
plant3,ellipse_center,579.0858764648438,x
plant3,ellipse_center,138.282470703125,y
plant3,ellipse_major_axis,121.07493591308594,pixels
