sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,934.0,pixels
plant0,convex_hull_area,997.5,pixels
plant0,solidity,0.9363408521303258,none
plant0,perimeter,139.53910398483276,pixels
plant0,width,38,pixels
plant0,height,37,pixels
plant0,longest_path,261,pixels
plant0,center_of_mass,116.35438972162741,x
plant0,center_of_mass,152.39293361884367,y
plant0,convex_hull_vertices,23,none
plant0,object_in_frame,1,none
plant0,ellipse_center,116.29388427734375,x
plant0,ellipse_center,152.2060546875,y
plant0,ellipse_major_axis,37.983585357666016,pixels
plant0,ellipse_minor_axis,31.769338607788086,pixels
plant0,ellipse_angle,117.29176330566406,degrees
plant0,ellipse_eccentricity,0.5481248593536008,none
plant1,in_bounds,1,none
plant1,area,3301.0,pixels
plant1,convex_hull_area,3908.0,pixels
plant1,solidity,0.8446775844421699,none
plant1,perimeter,342.534051656723,pixels
plant1,width,81,pixels
plant1,height,72,pixels
plant1,longest_path,578,pixels
plant1,center_of_mass,269.9097243259618,x
plant1,center_of_mass,144.3196001211754,y
plant1,convex_hull_vertices,20,none
plant1,object_in_frame,1,none
plant1,ellipse_center,271.2873840332031,x
plant1,ellipse_center,144.2968292236328,y
plant1,ellipse_major_axis,85.72266387939453,pixels
plant1,ellipse_minor_axis,55.13877868652344,pixels
plant1,ellipse_angle,127.7466812133789,degrees
plant1,ellipse_eccentricity,0.7656789976704901,none
plant2,in_bounds,1,none
plant2,area,917.0,pixels
plant2,convex_hull_area,929.0,pixels
plant2,solidity,0.9870828848223897,none
plant2,perimeter,132.71067690849304,pixels
plant2,width,35,pixels
plant2,height,34,pixels
plant2,longest_path,266,pixels
plant2,center_of_mass,439.8800436205016,x
plant2,center_of_mass,153.93020719738277,y
plant2,convex_hull_vertices,21,none
plant2,object_in_frame,1,none
plant2,ellipse_center,439.9639587402344,x
plant2,ellipse_center,153.89236450195312,y
plant2,ellipse_major_axis,34.9362907409668,pixels
plant2,ellipse_minor_axis,32.277408599853516,pixels
plant2,ellipse_angle,123.74244689941406,degrees
plant2,ellipse_eccentricity,0.3826499402500785,none
plant3,in_bounds,1,none
plant3,area,4503.0,pixels
plant3,convex_hull_area,5752.0,pixels
plant3,solidity,0.7828581363004172,none
plant3,perimeter,466.2152910232544,pixels
plant3,width,86,pixels
plant3,height,89,pixels
plant3,longest_path,722,pixels
plant3,center_of_mass,584.4634687985787,x
plant3,center_of_mass,148.17499444814567,y
plant3,convex_hull_vertices,22,none
plant3,object_in_frame,1,none
plant3,ellipse_center,583.1829833984375,x
plant3,ellipse_center,147.3232879638672,y
plant3,ellipse_major_axis,84.44548034667969,pixels
plant3,ellipse_minor_axis,75.58926391601562,pixels
plant3,ellipse_angle,129.5731658935547,degrees
plant3,ellipse_eccentricity,0.44581516795198606,none
plant4,in_bounds,1,none
plant4,area,780.0,pixels
plant4,convex_hull_area,840.5,pixels
