sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1069.0,pixels
plant0,convex_hull_area,1085.5,pixels
plant0,solidity,0.9847996315062183,none
plant0,perimeter,148.95331752300262,pixels
plant0,width,38,pixels
plant0,height,37,pixels
plant0,longest_path,265,pixels
plant0,center_of_mass,116.29092609915809,x
plant0,center_of_mass,146.92235734331152,y
plant0,convex_hull_vertices,20,none
plant0,object_in_frame,1,none
plant0,ellipse_center,116.34442901611328,x
plant0,ellipse_center,146.99154663085938,y
plant0,ellipse_major_axis,37.98603057861328,pixels
plant0,ellipse_minor_axis,34.636409759521484,pixels
plant0,ellipse_angle,129.08287048339844,degrees
plant0,ellipse_eccentricity,0.4105909089974915,none
plant1,in_bounds,1,none
plant1,area,3186.0,pixels
plant1,convex_hull_area,3591.0,pixels
plant1,solidity,0.8872180451127819,none
plant1,perimeter,298.59292674064636,pixels
plant1,width,73,pixels
plant1,height,71,pixels
plant1,longest_path,580,pixels
plant1,center_of_mass,269.12994350282486,x
plant1,center_of_mass,140.51475204017578,y
plant1,convex_hull_vertices,20,none
plant1,object_in_frame,1,none
plant1,ellipse_center,270.1000061035156,x
plant1,ellipse_center,140.88995361328125,y
plant1,ellipse_major_axis,78.0466537475586,pixels
plant1,ellipse_minor_axis,55.45186996459961,pixels
plant1,ellipse_angle,128.3365936279297,degrees
plant1,ellipse_eccentricity,0.7037007907240321,none
plant2,in_bounds,1,none
plant2,area,964.0,pixels
plant2,convex_hull_area,995.0,pixels
plant2,solidity,0.9688442211055276,none
plant2,perimeter,145.29646337032318,pixels
plant2,width,37,pixels
plant2,height,36,pixels
plant2,longest_path,258,pixels
plant2,center_of_mass,440.2375518672199,x
plant2,center_of_mass,149.78838174273858,y
plant2,convex_hull_vertices,25,none
plant2,object_in_frame,1,none
plant2,ellipse_center,440.59344482421875,x
plant2,ellipse_center,149.8528289794922,y
plant2,ellipse_major_axis,36.72421646118164,pixels
plant2,ellipse_minor_axis,32.71024703979492,pixels
plant2,ellipse_angle,120.67312622070312,degrees
plant2,ellipse_eccentricity,0.4545922561591126,none
plant3,in_bounds,1,none
plant3,area,4928.0,pixels
plant3,convex_hull_area,5219.5,pixels
plant3,solidity,0.9441517386722866,none
plant3,perimeter,508.93878281116486,pixels
plant3,width,77,pixels
plant3,height,90,pixels
plant3,longest_path,730,pixels
plant3,center_of_mass,585.132711038961,x
plant3,center_of_mass,142.73681006493507,y
plant3,convex_hull_vertices,23,none
plant3,object_in_frame,1,none
plant3,ellipse_center,585.3390502929688,x
plant3,ellipse_center,143.12252807617188,y
plant3,ellipse_major_axis,92.06239318847656,pixels
plant3,ellipse_minor_axis,69.02629089355469,pixels
plant3,ellipse_angle,152.32266235351562,degrees
plant3,ellipse_eccentricity,0.661690281129582,none
plant4,in_bounds,1,none
plant4,area,825.0,pixels
plant4,convex_hull_area,879.0,pixels
plant4,solidity,0.9385665529010239,none
plant4,perimeter,146.61017167568207,pixels
plant4,width,35,pixels
plant4,height,36,pixels
