sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1682.0,pixels
plant0,convex_hull_area,1880.5,pixels
plant0,solidity,0.894442967295932,none
plant0,perimeter,214.40916121006012,pixels
plant0,width,60,pixels
plant0,height,41,pixels
plant0,longest_path,404,pixels
plant0,center_of_mass,100.39239001189061,x
plant0,center_of_mass,155.88228299643282,y
plant0,convex_hull_vertices,21,none
plant0,object_in_frame,1,none
plant0,ellipse_center,100.48904418945312,x
plant0,ellipse_center,155.59326171875,y
plant0,ellipse_major_axis,55.5914306640625,pixels
plant0,ellipse_minor_axis,40.66230773925781,pixels
plant0,ellipse_angle,92.403564453125,degrees
plant0,ellipse_eccentricity,0.6818959313246015,none
plant1,in_bounds,1,none
plant1,area,1720.0,pixels
plant1,convex_hull_area,1848.5,pixels
plant1,solidity,0.9304841763592102,none
plant1,perimeter,205.82337474822998,pixels
plant1,width,57,pixels
plant1,height,47,pixels
plant1,longest_path,395,pixels
plant1,center_of_mass,270.6127906976744,x
plant1,center_of_mass,156.53197674418604,y
plant1,convex_hull_vertices,21,none
plant1,object_in_frame,1,none
plant1,ellipse_center,270.8105773925781,x
plant1,ellipse_center,156.61126708984375,y
plant1,ellipse_major_axis,55.19903564453125,pixels
plant1,ellipse_minor_axis,41.087379455566406,pixels
plant1,ellipse_angle,76.86687469482422,degrees
plant1,ellipse_eccentricity,0.6677901544830693,none
plant2,in_bounds,1,none
plant2,area,1907.0,pixels
plant2,convex_hull_area,2046.0,pixels
plant2,solidity,0.9320625610948191,none
plant2,perimeter,199.33809351921082,pixels
plant2,width,62,pixels
plant2,height,48,pixels
plant2,longest_path,401,pixels
plant2,center_of_mass,428.4829575249082,x
plant2,center_of_mass,157.92501310959622,y
plant2,convex_hull_vertices,23,none
plant2,object_in_frame,1,none
plant2,ellipse_center,428.36273193359375,x
plant2,ellipse_center,157.25177001953125,y
plant2,ellipse_major_axis,61.66484069824219,pixels
plant2,ellipse_minor_axis,43.26136779785156,pixels
plant2,ellipse_angle,104.20936584472656,degrees
