sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,704.0,pixels
plant0,convex_hull_area,1011.5,pixels
plant0,solidity,0.6959960454770143,none
plant0,perimeter,267.8650048971176,pixels
plant0,width,38,pixels
plant0,height,37,pixels
plant0,longest_path,257,pixels
plant0,center_of_mass,115.53551136363636,x
plant0,center_of_mass,147.19460227272728,y
plant0,convex_hull_vertices,22,none
plant0,object_in_frame,1,none
plant0,ellipse_center,116.42211151123047,x
plant0,ellipse_center,148.22494506835938,y
plant0,ellipse_major_axis,36.337318420410156,pixels
plant0,ellipse_minor_axis,30.000049591064453,pixels
plant0,ellipse_angle,140.0393829345703,degrees
plant0,ellipse_eccentricity,0.5642574591536048,none
plant1,in_bounds,1,none
plant1,area,4669.0,pixels
plant1,convex_hull_area,5245.5,pixels
plant1,solidity,0.8900962729959012,none
plant1,perimeter,330.634556889534,pixels
plant1,width,87,pixels
plant1,height,85,pixels
plant1,longest_path,720,pixels
plant1,center_of_mass,258.2375240950953,x
plant1,center_of_mass,133.2495180980938,y
plant1,convex_hull_vertices,20,none
plant1,object_in_frame,1,none
plant1,ellipse_center,258.0948791503906,x
plant1,ellipse_center,132.9166259765625,y
plant1,ellipse_major_axis,97.24993896484375,pixels
plant1,ellipse_minor_axis,71.22679138183594,pixels
plant1,ellipse_angle,131.00088500976562,degrees
plant1,ellipse_eccentricity,0.6808642598963492,none
plant2,in_bounds,1,none
plant2,area,767.0,pixels
plant2,convex_hull_area,932.0,pixels
plant2,solidity,0.822961373390558,none
plant2,perimeter,163.29646337032318,pixels
plant2,width,35,pixels
plant2,height,35,pixels
plant2,longest_path,262,pixels
plant2,center_of_mass,439.9947848761408,x
plant2,center_of_mass,149.27900912646675,y
plant2,convex_hull_vertices,21,none
plant2,object_in_frame,1,none
plant2,ellipse_center,440.12579345703125,x
plant2,ellipse_center,149.60763549804688,y
plant2,ellipse_major_axis,36.62336730957031,pixels
plant2,ellipse_minor_axis,29.64175033569336,pixels
plant2,ellipse_angle,129.30905151367188,degrees
plant2,ellipse_eccentricity,0.587303005567604,none
plant3,in_bounds,1,none
plant3,area,7061.0,pixels
plant3,convex_hull_area,8081.0,pixels
plant3,solidity,0.8737779977725529,none
plant3,perimeter,420.81832242012024,pixels
plant3,width,103,pixels
plant3,height,111,pixels
plant3,longest_path,913,pixels
plant3,center_of_mass,576.3958362838125,x
plant3,center_of_mass,137.1293017986121,y
plant3,convex_hull_vertices,28,none
plant3,object_in_frame,1,none
plant3,ellipse_center,575.5550537109375,x
plant3,ellipse_center,137.1492462158203,y
plant3,ellipse_major_axis,113.16321563720703,pixels
plant3,ellipse_minor_axis,85.39090728759766,pixels
plant3,ellipse_angle,132.87265014648438,degrees
plant3,ellipse_eccentricity,0.6562059503331649,none
plant4,in_bounds,1,none
plant4,area,501.0,pixels
plant4,convex_hull_area,893.0,pixels
plant4,solidity,0.561030235162374,none
plant4,perimeter,249.86500489711761,pixels
plant4,width,34,pixels
plant4,height,35,pixels
plant4,longest_path,238,pixels
plant4,center_of_mass,751.0818363273453,x
plant4,center_of_mass,151.17165668662673,y
plant4,convex_hull_vertices,22,none
plant4,object_in_frame,1,none
plant4,ellipse_center,752.3531494140625,x
plant4,ellipse_center,150.8575897216797,y
plant4,ellipse_major_axis,32.33832931518555,pixels
plant4,ellipse_minor_axis,30.077926635742188,pixels
plant4,ellipse_angle,117.76667022705078,degrees
plant4,ellipse_eccentricity,0.3673027537225447,none
plant5,in_bounds,1,none
plant5,area,6866.0,pixels
plant5,convex_hull_area,7829.5,pixels
plant5,solidity,0.8769397790408072,none
plant5,perimeter,398.8771975040436,pixels
plant5,width,88,pixels
plant5,height,123,pixels
plant5,longest_path,851,pixels
plant5,center_of_mass,907.8539178561025,x
plant5,center_of_mass,131.85712205068452,y
plant5,convex_hull_vertices,22,none
plant5,object_in_frame,1,none
plant5,ellipse_center,907.3567504882812,x
plant5,ellipse_center,132.15794372558594,y
plant5,ellipse_major_axis,115.96649932861328,pixels
plant5,ellipse_minor_axis,81.11141967773438,pixels
plant5,ellipse_angle,179.2505645751953,degrees
plant5,ellipse_eccentricity,0.7146929141898373,none
plant6,in_bounds,1,none
plant6,area,606.0,pixels
plant6,convex_hull_area,911.5,pixels
plant6,solidity,0.6648381788261108,none
plant6,perimeter,193.82337474822998,pixels
plant6,width,34,pixels
plant6,height,35,pixels
plant6,longest_path,247,pixels
plant6,center_of_mass,1058.5363036303631,x
plant6,center_of_mass,148.9042904290429,y
plant6,convex_hull_vertices,19,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1058.6209716796875,x
plant6,ellipse_center,149.45167541503906,y
plant6,ellipse_major_axis,33.27663040161133,pixels
plant6,ellipse_minor_axis,31.516647338867188,pixels
plant6,ellipse_angle,8.706180572509766,degrees
plant6,ellipse_eccentricity,0.32090750673288654,none
plant7,in_bounds,1,none
plant7,area,7392.0,pixels
plant7,convex_hull_area,8841.0,pixels
plant7,solidity,0.836104513064133,none
plant7,perimeter,464.55843687057495,pixels
plant7,width,91,pixels
plant7,height,120,pixels
plant7,longest_path,896,pixels
plant7,center_of_mass,1233.9862012987012,x
plant7,center_of_mass,133.4840367965368,y
plant7,convex_hull_vertices,29,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1234.9207763671875,x
plant7,ellipse_center,135.3015899658203,y
plant7,ellipse_major_axis,119.0324935913086,pixels
plant7,ellipse_minor_axis,90.20208740234375,pixels
plant7,ellipse_angle,20.50431251525879,degrees
plant7,ellipse_eccentricity,0.6524940875351392,none
plant8,in_bounds,1,none
plant8,area,730.0,pixels
plant8,convex_hull_area,984.0,pixels
plant8,solidity,0.741869918699187,none
plant8,perimeter,124.22539567947388,pixels
plant8,width,37,pixels
plant8,height,36,pixels
plant8,longest_path,263,pixels
plant8,center_of_mass,1368.5068493150684,x
plant8,center_of_mass,142.12465753424658,y
plant8,convex_hull_vertices,22,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1368.152099609375,x
plant8,ellipse_center,142.21705627441406,y
plant8,ellipse_major_axis,37.528804779052734,pixels
plant8,ellipse_minor_axis,32.27625274658203,pixels
plant8,ellipse_angle,52.12240982055664,degrees
plant8,ellipse_eccentricity,0.5102275362062777,none
plant9,in_bounds,1,none
plant9,area,7502.0,pixels
plant9,convex_hull_area,9866.0,pixels
plant9,solidity,0.7603892154875329,none
plant9,perimeter,542.8427076339722,pixels
plant9,width,126,pixels
plant9,height,113,pixels
plant9,longest_path,914,pixels
plant9,center_of_mass,1574.2187416688882,x
plant9,center_of_mass,120.22194081578246,y
plant9,convex_hull_vertices,20,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1573.4993896484375,x
plant9,ellipse_center,119.58936309814453,y
plant9,ellipse_major_axis,121.43184661865234,pixels
plant9,ellipse_minor_axis,100.63801574707031,pixels
plant9,ellipse_angle,65.88727569580078,degrees
plant9,ellipse_eccentricity,0.5596022679664523,none
plant10,in_bounds,1,none
plant10,area,1022.0,pixels
plant10,convex_hull_area,1110.5,pixels
plant10,solidity,0.9203061683926159,none
plant10,perimeter,151.78174459934235,pixels
plant10,width,41,pixels
plant10,height,37,pixels
plant10,longest_path,281,pixels
plant10,center_of_mass,1697.623287671233,x
plant10,center_of_mass,132.9412915851272,y
plant10,convex_hull_vertices,24,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1697.4786376953125,x
plant10,ellipse_center,132.92437744140625,y
plant10,ellipse_major_axis,40.90285873413086,pixels
plant10,ellipse_minor_axis,32.93827438354492,pixels
plant10,ellipse_angle,65.24413299560547,degrees
plant10,ellipse_eccentricity,0.5928940227382022,none
plant11,in_bounds,1,none
plant11,area,7530.0,pixels
plant11,convex_hull_area,8635.0,pixels
plant11,solidity,0.8720324261725536,none
plant11,perimeter,506.3746713399887,pixels
plant11,width,145,pixels
plant11,height,89,pixels
plant11,longest_path,1009,pixels
plant11,center_of_mass,80.03041168658699,x
plant11,center_of_mass,294.3636122177955,y
plant11,convex_hull_vertices,25,none
plant11,object_in_frame,1,none
plant11,ellipse_center,80.15303039550781,x
plant11,ellipse_center,294.3664245605469,y
plant11,ellipse_major_axis,132.25794982910156,pixels
plant11,ellipse_minor_axis,75.81620025634766,pixels
plant11,ellipse_angle,103.37667083740234,degrees
plant11,ellipse_eccentricity,0.8193840619639452,none
plant12,in_bounds,1,none
plant12,area,565.0,pixels
plant12,convex_hull_area,949.0,pixels
plant12,solidity,0.59536354056902,none
plant12,perimeter,326.3919162750244,pixels
plant12,width,36,pixels
plant12,height,35,pixels
plant12,longest_path,261,pixels
plant12,center_of_mass,291.4353982300885,x
plant12,center_of_mass,304.85840707964604,y
plant12,convex_hull_vertices,24,none
plant12,object_in_frame,1,none
plant12,ellipse_center,290.5339660644531,x
plant12,ellipse_center,305.5879211425781,y
plant12,ellipse_major_axis,32.90692901611328,pixels
plant12,ellipse_minor_axis,29.763477325439453,pixels
plant12,ellipse_angle,114.01278686523438,degrees
plant12,ellipse_eccentricity,0.4265277542995921,none
plant13,in_bounds,1,none
plant13,area,9606.0,pixels
plant13,convex_hull_area,10856.0,pixels
plant13,solidity,0.8848563006632277,none
plant13,perimeter,486.41630148887634,pixels
plant13,width,119,pixels
plant13,height,126,pixels
plant13,longest_path,899,pixels
plant13,center_of_mass,418.8941286695815,x
plant13,center_of_mass,298.9942744118259,y
plant13,convex_hull_vertices,30,none
plant13,object_in_frame,1,none
plant13,ellipse_center,418.6746826171875,x
plant13,ellipse_center,297.7258605957031,y
plant13,ellipse_major_axis,123.3928451538086,pixels
plant13,ellipse_minor_axis,110.79705810546875,pixels
plant13,ellipse_angle,134.36514282226562,degrees
plant13,ellipse_eccentricity,0.4401561356987981,none
plant14,in_bounds,1,none
plant14,area,447.0,pixels
plant14,convex_hull_area,803.0,pixels
plant14,solidity,0.5566625155666252,none
plant14,perimeter,275.0365778207779,pixels
plant14,width,34,pixels
plant14,height,32,pixels
plant14,longest_path,229,pixels
plant14,center_of_mass,604.1834451901566,x
plant14,center_of_mass,305.87472035794184,y
plant14,convex_hull_vertices,18,none
plant14,object_in_frame,1,none
plant14,ellipse_center,603.4970703125,x
plant14,ellipse_center,303.05914306640625,y
plant14,ellipse_major_axis,31.217267990112305,pixels
plant14,ellipse_minor_axis,27.681108474731445,pixels
plant14,ellipse_angle,61.766170501708984,degrees
plant14,ellipse_eccentricity,0.4622987221341953,none
plant15,in_bounds,1,none
plant15,area,6773.0,pixels
plant15,convex_hull_area,7752.0,pixels
plant15,solidity,0.8737100103199175,none
plant15,perimeter,397.1614682674408,pixels
plant15,width,102,pixels
plant15,height,103,pixels
plant15,longest_path,748,pixels
plant15,center_of_mass,751.5065702052266,x
plant15,center_of_mass,296.2910084157685,y
plant15,convex_hull_vertices,23,none
plant15,object_in_frame,1,none
plant15,ellipse_center,750.6166381835938,x
plant15,ellipse_center,297.2095642089844,y
