sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,877.0,pixels
plant0,convex_hull_area,1156.5,pixels
plant0,solidity,0.7583225248594898,none
plant0,perimeter,250.30865597724915,pixels
plant0,width,39,pixels
plant0,height,40,pixels
plant0,longest_path,278,pixels
plant0,center_of_mass,116.71835803876853,x
plant0,center_of_mass,125.88141391106043,y
plant0,convex_hull_vertices,21,none
plant0,object_in_frame,1,none
plant0,ellipse_center,117.85769653320312,x
plant0,ellipse_center,126.59737396240234,y
plant0,ellipse_major_axis,35.832340240478516,pixels
plant0,ellipse_minor_axis,34.285499572753906,pixels
plant0,ellipse_angle,134.167724609375,degrees
plant0,ellipse_eccentricity,0.2906443477237669,none
plant1,in_bounds,1,none
plant1,area,780.0,pixels
plant1,convex_hull_area,865.5,pixels
plant1,solidity,0.901213171577123,none
plant1,perimeter,124.71067690849304,pixels
plant1,width,34,pixels
plant1,height,34,pixels
plant1,longest_path,239,pixels
plant1,center_of_mass,284.62692307692305,x
plant1,center_of_mass,128.5794871794872,y
plant1,convex_hull_vertices,20,none
plant1,object_in_frame,1,none
plant1,ellipse_center,285.13714599609375,x
plant1,ellipse_center,129.0997314453125,y
plant1,ellipse_major_axis,34.147674560546875,pixels
plant1,ellipse_minor_axis,30.601465225219727,pixels
plant1,ellipse_angle,127.42620086669922,degrees
plant1,ellipse_eccentricity,0.44374967920478464,none
plant2,in_bounds,1,none
plant2,area,767.0,pixels
plant2,convex_hull_area,848.0,pixels
plant2,solidity,0.9044811320754716,none
plant2,perimeter,127.53910398483276,pixels
plant2,width,34,pixels
plant2,height,34,pixels
plant2,longest_path,232,pixels
plant2,center_of_mass,442.7444589308996,x
plant2,center_of_mass,133.33116036505868,y
plant2,convex_hull_vertices,22,none
plant2,object_in_frame,1,none
plant2,ellipse_center,443.4780578613281,x
plant2,ellipse_center,133.3807373046875,y
plant2,ellipse_major_axis,34.30888748168945,pixels
plant2,ellipse_minor_axis,29.7565860748291,pixels
plant2,ellipse_angle,129.76246643066406,degrees
plant2,ellipse_eccentricity,0.4977610262532713,none
plant3,in_bounds,1,none
plant3,area,718.0,pixels
plant3,convex_hull_area,811.5,pixels
plant3,solidity,0.884781269254467,none
plant3,perimeter,157.1959581375122,pixels
plant3,width,33,pixels
plant3,height,33,pixels
plant3,longest_path,229,pixels
plant3,center_of_mass,602.0891364902507,x
plant3,center_of_mass,133.6908077994429,y
plant3,convex_hull_vertices,22,none
plant3,object_in_frame,1,none
plant3,ellipse_center,602.3759155273438,x
plant3,ellipse_center,133.8167724609375,y
plant3,ellipse_major_axis,32.88933563232422,pixels
plant3,ellipse_minor_axis,28.264490127563477,pixels
plant3,ellipse_angle,131.7311248779297,degrees
plant3,ellipse_eccentricity,0.5113347754389007,none
plant4,in_bounds,1,none
plant4,area,560.0,pixels
plant4,convex_hull_area,691.5,pixels
plant4,solidity,0.8098336948662328,none
plant4,perimeter,107.39696860313416,pixels
plant4,width,31,pixels
plant4,height,31,pixels
plant4,longest_path,215,pixels
plant4,center_of_mass,757.5410714285714,x
plant4,center_of_mass,138.07857142857142,y
plant4,convex_hull_vertices,18,none
plant4,object_in_frame,1,none
plant4,ellipse_center,757.8018188476562,x
plant4,ellipse_center,138.78065490722656,y
plant4,ellipse_major_axis,29.317611694335938,pixels
plant4,ellipse_minor_axis,28.4306697845459,pixels
plant4,ellipse_angle,150.7230224609375,degrees
plant4,ellipse_eccentricity,0.24411166464427064,none
plant5,in_bounds,1,none
plant5,area,480.0,pixels
plant5,convex_hull_area,592.0,pixels
plant5,solidity,0.8108108108108109,none
plant5,perimeter,127.15432798862457,pixels
plant5,width,31,pixels
plant5,height,28,pixels
plant5,longest_path,199,pixels
plant5,center_of_mass,910.4145833333333,x
plant5,center_of_mass,136.80416666666667,y
plant5,convex_hull_vertices,13,none
plant5,object_in_frame,1,none
plant5,ellipse_center,910.3848876953125,x
plant5,ellipse_center,137.45494079589844,y
plant5,ellipse_major_axis,29.59927749633789,pixels
plant5,ellipse_minor_axis,23.583749771118164,pixels
plant5,ellipse_angle,115.73316192626953,degrees
plant5,ellipse_eccentricity,0.6042856530437749,none
plant6,in_bounds,1,none
plant6,area,671.0,pixels
plant6,convex_hull_area,777.5,pixels
plant6,solidity,0.8630225080385852,none
plant6,perimeter,111.9827550649643,pixels
plant6,width,32,pixels
plant6,height,32,pixels
plant6,longest_path,226,pixels
plant6,center_of_mass,1067.1028315946348,x
plant6,center_of_mass,137.5827123695976,y
plant6,convex_hull_vertices,15,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1066.4686279296875,x
plant6,ellipse_center,138.04367065429688,y
plant6,ellipse_major_axis,31.57946014404297,pixels
plant6,ellipse_minor_axis,29.912731170654297,pixels
plant6,ellipse_angle,73.97501373291016,degrees
plant6,ellipse_eccentricity,0.3205809975346949,none
plant7,in_bounds,1,none
plant7,area,759.0,pixels
plant7,convex_hull_area,794.0,pixels
plant7,solidity,0.9559193954659949,none
plant7,perimeter,118.56854152679443,pixels
plant7,width,31,pixels
plant7,height,34,pixels
plant7,longest_path,250,pixels
plant7,center_of_mass,1224.9947299077735,x
plant7,center_of_mass,133.9262187088274,y
plant7,convex_hull_vertices,20,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1224.8272705078125,x
plant7,ellipse_center,134.1949920654297,y
plant7,ellipse_major_axis,32.705936431884766,pixels
plant7,ellipse_minor_axis,29.54045867919922,pixels
plant7,ellipse_angle,0.5829159617424011,degrees
plant7,ellipse_eccentricity,0.4291905460740125,none
plant8,in_bounds,1,none
plant8,area,877.0,pixels
plant8,convex_hull_area,932.0,pixels
plant8,solidity,0.9409871244635193,none
plant8,perimeter,126.46803629398346,pixels
plant8,width,36,pixels
plant8,height,34,pixels
plant8,longest_path,259,pixels
plant8,center_of_mass,1383.6180159635119,x
plant8,center_of_mass,134.70581527936145,y
plant8,convex_hull_vertices,25,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1383.51513671875,x
plant8,ellipse_center,134.94171142578125,y
plant8,ellipse_major_axis,35.61152267456055,pixels
plant8,ellipse_minor_axis,31.82683753967285,pixels
plant8,ellipse_angle,55.265380859375,degrees
plant8,ellipse_eccentricity,0.44861917716898014,none
plant9,in_bounds,1,none
plant9,area,881.0,pixels
plant9,convex_hull_area,926.0,pixels
plant9,solidity,0.9514038876889849,none
plant9,perimeter,126.46803629398346,pixels
plant9,width,36,pixels
plant9,height,35,pixels
plant9,longest_path,241,pixels
plant9,center_of_mass,1549.7922814982974,x
plant9,center_of_mass,132.95573212258796,y
plant9,convex_hull_vertices,21,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1549.4832763671875,x
plant9,ellipse_center,133.30560302734375,y
plant9,ellipse_major_axis,34.638427734375,pixels
plant9,ellipse_minor_axis,32.54155731201172,pixels
plant9,ellipse_angle,44.49755859375,degrees
plant9,ellipse_eccentricity,0.34264750786886283,none
plant10,in_bounds,1,none
plant10,area,961.0,pixels
plant10,convex_hull_area,1140.5,pixels
plant10,solidity,0.8426128890837352,none
plant10,perimeter,168.2670258283615,pixels
plant10,width,41,pixels
plant10,height,38,pixels
plant10,longest_path,282,pixels
plant10,center_of_mass,1719.0010405827263,x
plant10,center_of_mass,129.0083246618106,y
plant10,convex_hull_vertices,20,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1718.89892578125,x
plant10,ellipse_center,128.5799102783203,y
plant10,ellipse_major_axis,39.83638381958008,pixels
plant10,ellipse_minor_axis,34.13382339477539,pixels
plant10,ellipse_angle,65.99340057373047,degrees
plant10,ellipse_eccentricity,0.5155650362983595,none
plant11,in_bounds,1,none
plant11,area,801.0,pixels
plant11,convex_hull_area,874.5,pixels
plant11,solidity,0.9159519725557461,none
plant11,perimeter,169.68123936653137,pixels
plant11,width,35,pixels
plant11,height,33,pixels
plant11,longest_path,233,pixels
plant11,center_of_mass,125.02122347066167,x
plant11,center_of_mass,285.47315855181023,y
plant11,convex_hull_vertices,23,none
plant11,object_in_frame,1,none
plant11,ellipse_center,124.88093566894531,x
plant11,ellipse_center,285.3340148925781,y
plant11,ellipse_major_axis,33.037784576416016,pixels
plant11,ellipse_minor_axis,30.375877380371094,pixels
plant11,ellipse_angle,101.0145263671875,degrees
plant11,ellipse_eccentricity,0.39325744629878023,none
plant12,in_bounds,1,none
plant12,area,735.0,pixels
plant12,convex_hull_area,806.0,pixels
plant12,solidity,0.9119106699751861,none
plant12,perimeter,131.53910398483276,pixels
plant12,width,33,pixels
plant12,height,33,pixels
plant12,longest_path,240,pixels
plant12,center_of_mass,291.19591836734696,x
plant12,center_of_mass,287.93197278911566,y
plant12,convex_hull_vertices,21,none
plant12,object_in_frame,1,none
plant12,ellipse_center,291.2689514160156,x
plant12,ellipse_center,288.4347839355469,y
plant12,ellipse_major_axis,33.15336608886719,pixels
plant12,ellipse_minor_axis,28.916637420654297,pixels
plant12,ellipse_angle,121.17962646484375,degrees
plant12,ellipse_eccentricity,0.48913482162321803,none
plant13,in_bounds,1,none
plant13,area,555.0,pixels
plant13,convex_hull_area,746.5,pixels
plant13,solidity,0.7434695244474213,none
plant13,perimeter,142.61017167568207,pixels
plant13,width,33,pixels
plant13,height,31,pixels
plant13,longest_path,215,pixels
plant13,center_of_mass,447.43243243243245,x
plant13,center_of_mass,289.4144144144144,y
plant13,convex_hull_vertices,19,none
plant13,object_in_frame,1,none
plant13,ellipse_center,448.0790100097656,x
plant13,ellipse_center,289.96624755859375,y
plant13,ellipse_major_axis,31.172760009765625,pixels
plant13,ellipse_minor_axis,27.90108871459961,pixels
plant13,ellipse_angle,90.55642700195312,degrees
plant13,ellipse_eccentricity,0.44597160598198443,none
plant14,in_bounds,1,none
plant14,area,366.0,pixels
plant14,convex_hull_area,528.5,pixels
plant14,solidity,0.6925260170293283,none
plant14,perimeter,133.29646337032318,pixels
plant14,width,31,pixels
plant14,height,25,pixels
plant14,longest_path,197,pixels
plant14,center_of_mass,604.0027322404371,x
plant14,center_of_mass,286.1338797814208,y
plant14,convex_hull_vertices,11,none
plant14,object_in_frame,1,none
plant14,ellipse_center,604.6102905273438,x
plant14,ellipse_center,286.99566650390625,y
plant14,ellipse_major_axis,27.940645217895508,pixels
plant14,ellipse_minor_axis,21.220670700073242,pixels
plant14,ellipse_angle,76.64869689941406,degrees
plant14,ellipse_eccentricity,0.6505177211337186,none
plant15,in_bounds,1,none
plant15,area,474.0,pixels
plant15,convex_hull_area,577.0,pixels
plant15,solidity,0.8214904679376083,none
plant15,perimeter,140.95331752300262,pixels
plant15,width,29,pixels
plant15,height,27,pixels
plant15,longest_path,194,pixels
plant15,center_of_mass,761.1540084388186,x
plant15,center_of_mass,294.55274261603375,y
plant15,convex_hull_vertices,15,none
plant15,object_in_frame,1,none
plant15,ellipse_center,760.5818481445312,x
plant15,ellipse_center,294.8329772949219,y
plant15,ellipse_major_axis,27.110139846801758,pixels
plant15,ellipse_minor_axis,24.39400291442871,pixels
plant15,ellipse_angle,29.659597396850586,degrees
plant15,ellipse_eccentricity,0.43627984896225425,none
plant16,in_bounds,1,none
plant16,area,456.0,pixels
plant16,convex_hull_area,573.0,pixels
plant16,solidity,0.7958115183246073,none
plant16,perimeter,119.9827550649643,pixels
plant16,width,29,pixels
plant16,height,28,pixels
plant16,longest_path,207,pixels
plant16,center_of_mass,911.8574561403509,x
plant16,center_of_mass,292.719298245614,y
plant16,convex_hull_vertices,17,none
plant16,object_in_frame,1,none
plant16,ellipse_center,912.0519409179688,x
plant16,ellipse_center,293.0629577636719,y
plant16,ellipse_major_axis,27.641395568847656,pixels
plant16,ellipse_minor_axis,24.461790084838867,pixels
plant16,ellipse_angle,112.56684112548828,degrees
plant16,ellipse_eccentricity,0.4656491251120223,none
plant17,in_bounds,1,none
plant17,area,387.0,pixels
plant17,convex_hull_area,485.5,pixels
plant17,solidity,0.7971163748712667,none
plant17,perimeter,113.5979790687561,pixels
plant17,width,31,pixels
plant17,height,23,pixels
plant17,longest_path,204,pixels
plant17,center_of_mass,1065.5813953488373,x
plant17,center_of_mass,289.62532299741605,y
plant17,convex_hull_vertices,14,none
plant17,object_in_frame,1,none
plant17,ellipse_center,1065.1231689453125,x
plant17,ellipse_center,290.08270263671875,y
plant17,ellipse_major_axis,28.684011459350586,pixels
plant17,ellipse_minor_axis,19.221261978149414,pixels
plant17,ellipse_angle,85.81365966796875,degrees
plant17,ellipse_eccentricity,0.7422675003444309,none
plant18,in_bounds,1,none
plant18,area,588.0,pixels
plant18,convex_hull_area,733.5,pixels
plant18,solidity,0.8016359918200409,none
plant18,perimeter,134.95331752300262,pixels
plant18,width,33,pixels
plant18,height,31,pixels
plant18,longest_path,221,pixels
plant18,center_of_mass,1221.3333333333333,x
plant18,center_of_mass,290.78401360544217,y
plant18,convex_hull_vertices,19,none
plant18,object_in_frame,1,none
plant18,ellipse_center,1220.9500732421875,x
plant18,ellipse_center,291.8265075683594,y
plant18,ellipse_major_axis,30.12870979309082,pixels
plant18,ellipse_minor_axis,27.708351135253906,pixels
plant18,ellipse_angle,80.02831268310547,degrees
plant18,ellipse_eccentricity,0.39270138832662743,none
plant19,in_bounds,1,none
plant19,area,713.0,pixels
plant19,convex_hull_area,816.5,pixels
plant19,solidity,0.8732394366197183,none
plant19,perimeter,124.71067690849304,pixels
plant19,width,34,pixels
plant19,height,32,pixels
plant19,longest_path,245,pixels
plant19,center_of_mass,1381.374474053296,x
plant19,center_of_mass,292.9382889200561,y
plant19,convex_hull_vertices,21,none
plant19,object_in_frame,1,none
plant19,ellipse_center,1380.661376953125,x
plant19,ellipse_center,293.155029296875,y
plant19,ellipse_major_axis,33.08365249633789,pixels
plant19,ellipse_minor_axis,29.80560302734375,pixels
plant19,ellipse_angle,55.969398498535156,degrees
plant19,ellipse_eccentricity,0.4339928034111636,none
plant20,in_bounds,1,none
plant20,area,791.0,pixels
plant20,convex_hull_area,878.5,pixels
plant20,solidity,0.900398406374502,none
plant20,perimeter,123.0538227558136,pixels
plant20,width,35,pixels
plant20,height,33,pixels
plant20,longest_path,236,pixels
plant20,center_of_mass,1544.0644753476613,x
plant20,center_of_mass,293.9127686472819,y
plant20,convex_hull_vertices,22,none
plant20,object_in_frame,1,none
plant20,ellipse_center,1543.45703125,x
plant20,ellipse_center,294.2466125488281,y
plant20,ellipse_major_axis,34.07973861694336,pixels
plant20,ellipse_minor_axis,31.470211029052734,pixels
