sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,1995.0,pixels
plant0,convex_hull_area,2198.5,pixels
plant0,solidity,0.9074368887878099,none
plant0,perimeter,202.85281229019165,pixels
plant0,width,63,pixels
plant0,height,47,pixels
plant0,longest_path,429,pixels
plant0,center_of_mass,96.66817042606516,x
plant0,center_of_mass,151.34085213032583,y
plant0,convex_hull_vertices,19,none
plant0,object_in_frame,1,none
plant0,ellipse_center,96.70753479003906,x
plant0,ellipse_center,151.03768920898438,y
plant0,ellipse_major_axis,59.51312255859375,pixels
plant0,ellipse_minor_axis,45.995967864990234,pixels
plant0,ellipse_angle,88.79627227783203,degrees
plant0,ellipse_eccentricity,0.6345631434887147,none
plant1,in_bounds,1,none
plant1,area,1720.0,pixels
plant1,convex_hull_area,1862.5,pixels
plant1,solidity,0.9234899328859061,none
plant1,perimeter,179.78174459934235,pixels
plant1,width,56,pixels
plant1,height,45,pixels
plant1,longest_path,383,pixels
plant1,center_of_mass,268.5813953488372,x
plant1,center_of_mass,151.18197674418604,y
plant1,convex_hull_vertices,21,none
plant1,object_in_frame,1,none
plant1,ellipse_center,268.5171813964844,x
plant1,ellipse_center,151.1949462890625,y
plant1,ellipse_major_axis,54.61507034301758,pixels
plant1,ellipse_minor_axis,41.448238372802734,pixels
plant1,ellipse_angle,102.55403137207031,degrees
plant1,ellipse_eccentricity,0.6511887961366516,none
plant2,in_bounds,1,none
plant2,area,1972.0,pixels
plant2,convex_hull_area,2104.0,pixels
plant2,solidity,0.9372623574144486,none
plant2,perimeter,196.75230705738068,pixels
plant2,width,60,pixels
plant2,height,49,pixels
plant2,longest_path,420,pixels
plant2,center_of_mass,426.65111561866127,x
plant2,center_of_mass,154.18914807302232,y
plant2,convex_hull_vertices,21,none
plant2,object_in_frame,1,none
plant2,ellipse_center,426.7362365722656,x
plant2,ellipse_center,154.33840942382812,y
plant2,ellipse_major_axis,58.4965705871582,pixels
plant2,ellipse_minor_axis,45.240089416503906,pixels
plant2,ellipse_angle,107.28826141357422,degrees
plant2,ellipse_eccentricity,0.6339424795660547,none
plant3,in_bounds,1,none
plant3,area,2272.0,pixels
plant3,convex_hull_area,2520.5,pixels
plant3,solidity,0.9014084507042254,none
plant3,perimeter,239.37972366809845,pixels
plant3,width,56,pixels
plant3,height,67,pixels
plant3,longest_path,482,pixels
plant3,center_of_mass,585.4889964788732,x
plant3,center_of_mass,151.67957746478874,y
plant3,convex_hull_vertices,24,none
plant3,object_in_frame,1,none
plant3,ellipse_center,585.3053588867188,x
plant3,ellipse_center,151.6429443359375,y
plant3,ellipse_major_axis,63.80651092529297,pixels
plant3,ellipse_minor_axis,47.14116668701172,pixels
plant3,ellipse_angle,150.18580627441406,degrees
plant3,ellipse_eccentricity,0.6739089982286821,none
plant4,in_bounds,1,none
plant4,area,2095.0,pixels
plant4,convex_hull_area,2431.0,pixels
plant4,solidity,0.8617852735499795,none
plant4,perimeter,245.13708305358887,pixels
plant4,width,55,pixels
plant4,height,66,pixels
plant4,longest_path,417,pixels
plant4,center_of_mass,745.8825775656325,x
plant4,center_of_mass,147.40906921241051,y
plant4,convex_hull_vertices,24,none
plant4,object_in_frame,1,none
plant4,ellipse_center,745.82177734375,x
plant4,ellipse_center,148.16738891601562,y
plant4,ellipse_major_axis,60.49858856201172,pixels
plant4,ellipse_minor_axis,48.7503776550293,pixels
plant4,ellipse_angle,176.49642944335938,degrees
plant4,ellipse_eccentricity,0.5921739418057776,none
plant5,in_bounds,1,none
plant5,area,2759.0,pixels
plant5,convex_hull_area,2942.0,pixels
plant5,solidity,0.9377974167233175,none
plant5,perimeter,240.20815074443817,pixels
plant5,width,62,pixels
plant5,height,72,pixels
plant5,longest_path,498,pixels
plant5,center_of_mass,901.713664371149,x
plant5,center_of_mass,146.95179412830737,y
plant5,convex_hull_vertices,26,none
plant5,object_in_frame,1,none
plant5,ellipse_center,901.3570556640625,x
plant5,ellipse_center,147.08326721191406,y
plant5,ellipse_major_axis,67.90019989013672,pixels
plant5,ellipse_minor_axis,55.70322799682617,pixels
plant5,ellipse_angle,11.597748756408691,degrees
plant5,ellipse_eccentricity,0.5718343190661381,none
plant6,in_bounds,1,none
plant6,area,2143.0,pixels
plant6,convex_hull_area,2243.5,pixels
plant6,solidity,0.955203922442612,none
plant6,perimeter,200.30865597724915,pixels
plant6,width,50,pixels
plant6,height,67,pixels
plant6,longest_path,429,pixels
plant6,center_of_mass,1060.142323845077,x
plant6,center_of_mass,148.82874475034998,y
plant6,convex_hull_vertices,24,none
plant6,object_in_frame,1,none
plant6,ellipse_center,1060.0091552734375,x
plant6,ellipse_center,149.2113800048828,y
plant6,ellipse_major_axis,63.701446533203125,pixels
plant6,ellipse_minor_axis,43.86539840698242,pixels
plant6,ellipse_angle,16.6478328704834,degrees
plant6,ellipse_eccentricity,0.7251327121967854,none
plant7,in_bounds,1,none
plant7,area,2606.0,pixels
plant7,convex_hull_area,2816.0,pixels
plant7,solidity,0.9254261363636364,none
plant7,perimeter,234.6518018245697,pixels
plant7,width,64,pixels
plant7,height,63,pixels
plant7,longest_path,499,pixels
plant7,center_of_mass,1216.4938603223331,x
plant7,center_of_mass,146.69378357636225,y
plant7,convex_hull_vertices,19,none
plant7,object_in_frame,1,none
plant7,ellipse_center,1216.9332275390625,x
plant7,ellipse_center,146.2901153564453,y
plant7,ellipse_major_axis,69.63697052001953,pixels
plant7,ellipse_minor_axis,54.54286193847656,pixels
plant7,ellipse_angle,41.074806213378906,degrees
plant7,ellipse_eccentricity,0.6217122152210973,none
plant8,in_bounds,1,none
plant8,area,2566.0,pixels
plant8,convex_hull_area,2924.0,pixels
plant8,solidity,0.8775649794801642,none
plant8,perimeter,269.1787132024765,pixels
plant8,width,68,pixels
plant8,height,65,pixels
plant8,longest_path,515,pixels
plant8,center_of_mass,1375.314886983632,x
plant8,center_of_mass,141.60639127045985,y
plant8,convex_hull_vertices,21,none
plant8,object_in_frame,1,none
plant8,ellipse_center,1375.263427734375,x
plant8,ellipse_center,141.2032470703125,y
plant8,ellipse_major_axis,66.62054443359375,pixels
plant8,ellipse_minor_axis,54.27327346801758,pixels
plant8,ellipse_angle,56.9277458190918,degrees
plant8,ellipse_eccentricity,0.5799350516146446,none
plant9,in_bounds,1,none
plant9,area,2550.0,pixels
plant9,convex_hull_area,3444.5,pixels
plant9,solidity,0.7403106401509653,none
plant9,perimeter,363.4041088819504,pixels
plant9,width,81,pixels
plant9,height,64,pixels
plant9,longest_path,601,pixels
plant9,center_of_mass,1545.035294117647,x
plant9,center_of_mass,135.25254901960784,y
plant9,convex_hull_vertices,22,none
plant9,object_in_frame,1,none
plant9,ellipse_center,1545.6669921875,x
plant9,ellipse_center,133.66033935546875,y
plant9,ellipse_major_axis,91.54330444335938,pixels
plant9,ellipse_minor_axis,44.27089309692383,pixels
plant9,ellipse_angle,66.14342498779297,degrees
plant9,ellipse_eccentricity,0.8752857919892822,none
plant10,in_bounds,1,none
plant10,area,2385.0,pixels
plant10,convex_hull_area,3234.5,pixels
plant10,solidity,0.737362807234503,none
plant10,perimeter,351.5634891986847,pixels
plant10,width,81,pixels
plant10,height,55,pixels
plant10,longest_path,578,pixels
plant10,center_of_mass,1704.7446540880503,x
plant10,center_of_mass,135.97148846960167,y
plant10,convex_hull_vertices,19,none
plant10,object_in_frame,1,none
plant10,ellipse_center,1704.8218994140625,x
plant10,ellipse_center,136.1386260986328,y
plant10,ellipse_major_axis,76.01387786865234,pixels
plant10,ellipse_minor_axis,47.74934387207031,pixels
plant10,ellipse_angle,84.36457061767578,degrees
plant10,ellipse_eccentricity,0.7780792419524089,none
plant11,in_bounds,1,none
plant11,area,2948.0,pixels
plant11,convex_hull_area,3373.5,pixels
plant11,solidity,0.8738698680895213,none
plant11,perimeter,287.62236428260803,pixels
plant11,width,86,pixels
plant11,height,58,pixels
plant11,longest_path,596,pixels
plant11,center_of_mass,93.39823609226595,x
plant11,center_of_mass,305.1947082767978,y
plant11,convex_hull_vertices,22,none
plant11,object_in_frame,1,none
plant11,ellipse_center,93.63309478759766,x
plant11,ellipse_center,304.9263916015625,y
plant11,ellipse_major_axis,82.82124328613281,pixels
plant11,ellipse_minor_axis,47.747642517089844,pixels
plant11,ellipse_angle,105.8888931274414,degrees
plant11,ellipse_eccentricity,0.8170869616652771,none
plant12,in_bounds,1,none
plant12,area,2437.0,pixels
plant12,convex_hull_area,2724.0,pixels
plant12,solidity,0.894640234948605,none
plant12,perimeter,241.48022890090942,pixels
plant12,width,73,pixels
plant12,height,58,pixels
plant12,longest_path,488,pixels
plant12,center_of_mass,267.9002872384079,x
plant12,center_of_mass,307.94050061551087,y
plant12,convex_hull_vertices,22,none
plant12,object_in_frame,1,none
plant12,ellipse_center,267.6768798828125,x
plant12,ellipse_center,308.02606201171875,y
plant12,ellipse_major_axis,69.09962463378906,pixels
plant12,ellipse_minor_axis,47.78496170043945,pixels
plant12,ellipse_angle,111.40859985351562,degrees
plant12,ellipse_eccentricity,0.7223408376947128,none
plant13,in_bounds,1,none
plant13,area,3239.0,pixels
plant13,convex_hull_area,3788.5,pixels
plant13,solidity,0.8549557872508908,none
plant13,perimeter,283.0782079696655,pixels
plant13,width,81,pixels
plant13,height,67,pixels
plant13,longest_path,560,pixels
plant13,center_of_mass,424.69867242976227,x
plant13,center_of_mass,308.5137388082742,y
plant13,convex_hull_vertices,27,none
plant13,object_in_frame,1,none
plant13,ellipse_center,425.176025390625,x
plant13,ellipse_center,308.5796813964844,y
plant13,ellipse_major_axis,82.79673767089844,pixels
plant13,ellipse_minor_axis,58.89004898071289,pixels
plant13,ellipse_angle,115.33529663085938,degrees
plant13,ellipse_eccentricity,0.7029285184556291,none
plant14,in_bounds,1,none
plant14,area,1297.0,pixels
plant14,convex_hull_area,1438.5,pixels
plant14,solidity,0.9016336461591936,none
plant14,perimeter,163.1959581375122,pixels
plant14,width,46,pixels
plant14,height,45,pixels
plant14,longest_path,355,pixels
plant14,center_of_mass,593.7154973014649,x
plant14,center_of_mass,307.4433307632999,y
plant14,convex_hull_vertices,17,none
plant14,object_in_frame,1,none
plant14,ellipse_center,593.0222778320312,x
plant14,ellipse_center,307.82318115234375,y
plant14,ellipse_major_axis,46.07792282104492,pixels
plant14,ellipse_minor_axis,38.016929626464844,pixels
plant14,ellipse_angle,54.17001724243164,degrees
plant14,ellipse_eccentricity,0.5650489740371697,none
plant15,in_bounds,1,none
plant15,area,1936.0,pixels
plant15,convex_hull_area,2123.5,pixels
plant15,solidity,0.9117023781492819,none
plant15,perimeter,196.5096664428711,pixels
plant15,width,58,pixels
plant15,height,51,pixels
plant15,longest_path,418,pixels
plant15,center_of_mass,748.3125,x
plant15,center_of_mass,305.0030991735537,y
plant15,convex_hull_vertices,19,none
plant15,object_in_frame,1,none
plant15,ellipse_center,749.0850219726562,x
plant15,ellipse_center,305.3890380859375,y
plant15,ellipse_major_axis,60.78996276855469,pixels
plant15,ellipse_minor_axis,43.474849700927734,pixels
plant15,ellipse_angle,127.14397430419922,degrees
plant15,ellipse_eccentricity,0.6989557335191666,none
plant16,in_bounds,1,none
plant16,area,1281.0,pixels
plant16,convex_hull_area,1327.5,pixels
plant16,solidity,0.9649717514124294,none
