sample,trait,value,label
plant0,in_bounds,1,none
plant0,area,974.0,pixels
plant0,convex_hull_area,1040.5,pixels
plant0,solidity,0.9360884190293128,none
plant0,perimeter,149.4385987520218,pixels
plant0,width,38,pixels
plant0,height,38,pixels
plant0,longest_path,265,pixels
plant0,center_of_mass,101.99794661190965,x
plant0,center_of_mass,144.26796714579055,y
plant0,convex_hull_vertices,23,none
plant0,object_in_frame,1,none
plant0,ellipse_center,101.7572021484375,x
plant0,ellipse_center,144.16429138183594,y
plant0,ellipse_major_axis,36.91645431518555,pixels
plant0,ellipse_minor_axis,33.420528411865234,pixels
plant0,ellipse_angle,121.04379272460938,degrees
plant0,ellipse_eccentricity,0.4247691766616474,none
plant1,in_bounds,1,none
plant1,area,3792.0,pixels
plant1,convex_hull_area,4240.5,pixels
plant1,solidity,0.894234170498762,none
plant1,perimeter,305.90663504600525,pixels
plant1,width,80,pixels
plant1,height,75,pixels
plant1,longest_path,587,pixels
plant1,center_of_mass,254.05748945147678,x
plant1,center_of_mass,133.73180379746836,y
plant1,convex_hull_vertices,27,none
plant1,object_in_frame,1,none
plant1,ellipse_center,254.37754821777344,x
plant1,ellipse_center,133.63792419433594,y
plant1,ellipse_major_axis,85.51982879638672,pixels
plant1,ellipse_minor_axis,61.92677688598633,pixels
plant1,ellipse_angle,130.02760314941406,degrees
plant1,ellipse_eccentricity,0.6896720540823768,none
plant2,in_bounds,1,none
plant2,area,876.0,pixels
plant2,convex_hull_area,870.5,pixels
plant2,solidity,1.006318207926479,none
plant2,perimeter,115.74011445045471,pixels
plant2,width,33,pixels
plant2,height,34,pixels
plant2,longest_path,238,pixels
plant2,center_of_mass,428.7671232876712,x
plant2,center_of_mass,147.1997716894977,y
plant2,convex_hull_vertices,17,none
plant2,object_in_frame,1,none
plant2,ellipse_center,428.7757263183594,x
plant2,ellipse_center,147.1997528076172,y
plant2,ellipse_major_axis,32.954444885253906,pixels
plant2,ellipse_minor_axis,32.26179122924805,pixels
plant2,ellipse_angle,17.5403995513916,degrees
plant2,ellipse_eccentricity,0.20394916436329316,none
plant3,in_bounds,1,none
plant3,area,6110.0,pixels
plant3,convex_hull_area,6509.5,pixels
plant3,solidity,0.9386281588447654,none
plant3,perimeter,348.534051656723,pixels
plant3,width,90,pixels
plant3,height,95,pixels
plant3,longest_path,771,pixels
plant3,center_of_mass,573.226022913257,x
plant3,center_of_mass,140.350736497545,y
plant3,convex_hull_vertices,32,none
plant3,object_in_frame,1,none
