,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
44,plant44,True,1186.0,1394.5,0.8504840444603801,172.61017167568207,59,40,399,"(148.4814502529511, 744.3887015177065)",18,True,"(146.3427276611328, 744.8544311523438)",54.782501220703125,32.78822326660156,69.55087280273438,0.8011105827815338,55,55,100.0
45,plant45,True,1053.0,1118.5,0.9414394278050962,156.85281229019165,36,48,325,"(314.40265906932575, 743.8784425451092)",20,True,"(314.5380859375, 743.968994140625)",43.11467361450195,32.25441360473633,178.8952178955078,0.6635774765089855,55,55,100.0
46,plant46,True,1070.0,1088.5,0.983004134129536,132.95331752300262,40,40,284,"(466.0224299065421, 744.0102803738317)",20,True,"(466.0686950683594, 744.0133666992188)",40.39849853515625,33.00117492675781,47.37384033203125,0.5767918944379012,55,55,100.0
47,plant47,True,988.0,999.0,0.988988988988989,135.29646337032318,36,40,317,"(619.5991902834008, 744.1366396761133)",25,True,"(619.5028076171875, 743.96875)",42.785255432128906,29.405611038208008,36.8807373046875,0.7263890412664565,55,55,100.0
48,plant48,True,1119.0,1190.5,0.9399412011759765,143.78174459934235,41,45,308,"(771.5844504021447, 745.9508489722967)",22,True,"(771.3009643554688, 746.2634887695312)",42.42176055908203,34.65519332885742,30.15021324157715,0.5767507076707113,55,55,100.0
49,plant49,True,1419.0,1591.5,0.8916116870876531,172.36753106117249,44,52,369,"(924.3699788583509, 750.3241719520789)",19,True,"(924.784912109375, 750.542236328125)",52.40274429321289,40.06290817260742,25.7688045501709,0.6446008651150762,55,55,100.0
50,plant50,True,1133.0,1254.0,0.9035087719298246,158.2670258283615,41,41,329,"(1077.1844660194174, 753.0626654898499)",19,True,"(1077.2628173828125, 754.0454711914062)",44.36577606201172,35.82185363769531,144.37786865234375,0.5899758756955769,55,55,100.0
51,plant51,True,1244.0,1372.0,0.9067055393586005,158.46803629398346,41,46,369,"(1231.799839228296, 754.7355305466237)",20,True,"(1232.409423828125, 754.6419067382812)",47.70281982421875,37.048763275146484,143.75860595703125,0.6299228414620802,55,55,100.0
52,plant52,True,951.0,980.0,0.9704081632653061,130.22539567947388,39,35,279,"(1386.6466876971608, 761.35436382755)",21,True,"(1386.7127685546875, 761.2966918945312)",37.38959884643555,31.326234817504883,110.45242309570312,0.5459268138473514,55,55,100.0
53,plant53,True,1201.0,1242.0,0.966988727858293,141.88224983215332,44,38,326,"(1548.961698584513, 766.2356369691923)",23,True,"(1549.180908203125, 766.334716796875)",45.08316421508789,33.84016418457031,113.76107025146484,0.6607381943075138,55,55,100.0
54,plant54,True,1590.0,1792.0,0.8872767857142857,193.23758828639984,61,46,486,"(1724.2213836477988, 774.9610062893082)",19,True,"(1723.68798828125, 774.799560546875)",67.93202209472656,32.02274703979492,117.58763122558594,0.88192273179821,55,55,100.0
