,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,2150.0,2384.0,0.9018456375838926,331.7150057554245,67,46,468,"(154.84744186046512, 119.34186046511628)",20,True,"(155.03273010253906, 119.47173309326172)",63.72294998168945,44.64850616455078,92.10354614257812,0.7134893967118568,55,55,100.0
1,plant1,True,1160.0,1280.5,0.9058961343225302,158.5096664428711,45,39,327,"(323.7655172413793, 121.10172413793103)",19,True,"(323.6536865234375, 121.012451171875)",43.73682403564453,34.98823928833008,121.93968963623047,0.6000371885290595,55,55,100.0
2,plant2,True,1391.0,1503.5,0.9251745926172265,171.1959581375122,56,42,387,"(473.63263838964775, 126.8785046728972)",21,True,"(473.69091796875, 126.727783203125)",53.31167984008789,35.373985290527344,105.83162689208984,0.7481482401419551,55,55,100.0
3,plant3,True,1125.0,1220.5,0.9217533797623925,157.1959581375122,40,44,324,"(634.1902222222222, 130.9351111111111)",19,True,"(634.22802734375, 130.62506103515625)",44.93073272705078,31.998340606689453,146.0972900390625,0.7020065779695802,55,55,100.0
4,plant4,True,1314.0,1394.0,0.9426111908177905,167.92387998104095,47,38,313,"(788.7321156773212, 135.14840182648402)",22,True,"(788.4939575195312, 135.3737030029297)",47.185916900634766,36.321083068847656,92.35562896728516,0.6383525338700031,55,55,100.0
5,plant5,True,1314.0,1507.0,0.8719309887193099,174.85281229019165,49,44,308,"(936.3911719939117, 137.67884322678844)",20,True,"(935.75146484375, 137.8802490234375)",47.054039001464844,42.026126861572266,93.9178695678711,0.4497668476374361,55,55,100.0
6,plant6,True,1211.0,1295.0,0.9351351351351351,188.40916121006012,41,47,365,"(1093.2485549132948, 136.411230388109)",23,True,"(1093.356201171875, 136.76039123535156)",50.56877899169922,30.20530128479004,35.249881744384766,0.8020095100569933,55,55,100.0
7,plant7,True,1345.0,1592.0,0.8448492462311558,217.0365778207779,48,49,344,"(1253.2, 137.8728624535316)",19,True,"(1252.7930908203125, 137.65692138671875)",46.10115051269531,40.82438278198242,37.56046676635742,0.4645643793604244,55,55,100.0
8,plant8,True,1438.0,1883.5,0.7634722590921157,231.86500489711761,55,50,422,"(1413.5431154381085, 134.15994436717662)",16,True,"(1413.2147216796875, 134.3103485107422)",55.72904968261719,37.635929107666016,52.41312026977539,0.7375086235623503,55,55,100.0
9,plant9,True,1851.0,2223.0,0.8326585695006747,226.89444243907928,58,54,429,"(1578.5499729875744, 138.23176661264182)",19,True,"(1579.8472900390625, 137.55609130859375)",60.46044921875,47.95634078979492,67.23123931884766,0.6089803341478439,55,55,100.0
10,plant10,True,2242.0,3242.0,0.6915484268969772,313.36247873306274,78,61,542,"(1752.6565566458519, 134.42328278322927)",21,True,"(1758.4849853515625, 132.95423889160156)",86.52847290039062,50.73253631591797,70.57209014892578,0.8100865466048967,55,55,100.0
11,plant11,True,1826.0,2066.5,0.8836196467457053,241.76449966430664,63,47,437,"(160.19824753559692, 273.57612267250823)",19,True,"(160.0491943359375, 274.0863952636719)",57.181732177734375,42.400550842285156,97.6405029296875,0.6709471380362231,55,55,100.0
12,plant12,True,1407.0,1505.5,0.9345732314845566,183.33809351921082,49,39,348,"(321.0724946695096, 276.32764747690123)",19,True,"(321.08856201171875, 276.6579895019531)",47.439029693603516,37.96012496948242,95.68933868408203,0.599749738686159,55,55,100.0
13,plant13,True,1493.0,1787.0,0.8354784555120314,199.68123936653137,53,48,364,"(475.2752846617549, 279.84862692565304)",22,True,"(474.1971435546875, 279.61865234375)",48.9918212890625,46.394596099853516,69.02587127685547,0.3212731911147956,55,55,100.0
14,plant14,True,1355.0,1580.5,0.8573236317621006,189.68123936653137,49,45,351,"(629.459040590406, 284.1409594095941)",17,True,"(628.8748168945312, 284.07470703125)",45.860694885253906,44.38422393798828,10.07056999206543,0.251699991715034,55,55,100.0
