,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
10,plant10,TRUE,3454,4226,0.817321344,332.6345569,90,68,606,"(1717.6175448755066, 131.23624782860452)",23,TRUE,"(1719.0537109375, 130.96456909179688)",87.73577881,64.10612488,73.8137207,0.682728079,55,55,100
11,plant11,TRUE,2987,3273.5,0.912478998,249.3797237,80,56,564,"(119.83762972882491, 268.6578506863073)",23,TRUE,"(119.02262878417969, 269.11663818359375)",75.34988403,53.89156342,105.7642136,0.698901839,55,55,100
12,plant12,TRUE,2574,2747,0.937022206,218.6518018,69,54,497,"(287.2723387723388, 269.0003885003885)",23,TRUE,"(286.4532470703125, 269.2593688964844)",70.16130829,50.59605026,109.506012,0.692790484,55,55,100
13,plant13,TRUE,2453,2650,0.925660377,228.308656,63,61,428,"(444.96983285772524, 277.24826742763963)",23,TRUE,"(445.703857421875, 277.02606201171875)",61.03453445,55.27064896,38.22857666,0.424210654,55,55,100
14,plant14,TRUE,2169,2291,0.946748145,199.0954529,63,53,432,"(604.9755647763947, 280.5182111572153)",21,TRUE,"(604.9970092773438, 280.59490966796875)",57.93391037,52.13206863,105.2164841,0.436190946,55,55,100
15,plant15,TRUE,1612,1646,0.979343864,160.9533175,49,45,335,"(763.7369727047146, 282.99937965260546)",23,TRUE,"(763.57958984375, 283.0235595703125)",48.47497177,42.65136337,72.71575928,0.475226302,55,55,100
16,plant16,TRUE,1622,1679.5,0.96576362,165.8822498,47,52,375,"(911.0517879161529, 285.0308261405672)",18,TRUE,"(911.277587890625, 284.5264892578125)",53.19667816,40.71487427,32.05496597,0.6435965,55,55,100
17,plant17,TRUE,1385,1446.5,0.957483581,157.2964634,55,39,385,"(1067.431046931408, 288.16895306859203)",21,TRUE,"(1067.4822998046875, 288.4086608886719)",52.85011673,35.14312363,76.46041107,0.746880488,55,55,100
18,plant18,TRUE,1814,2006.5,0.904061799,194.2670258,55,54,398,"(1224.1438809261301, 293.42116868798234)",22,TRUE,"(1224.0174560546875, 293.2991638183594)",54.16202927,43.59511948,59.0476532,0.593407916,55,55,100
19,plant19,TRUE,1841,2041,0.902008819,222.5096664,63,44,407,"(1378.6914720260727, 292.7213470939707)",16,TRUE,"(1380.255126953125, 292.0235900878906)",64.74881744,40.82133102,86.53575134,0.776224354,55,55,100
20,plant20,TRUE,3225,4056.5,0.795020338,325.6639944,92,66,598,"(1549.5662015503876, 293.70666666666665)",24,TRUE,"(1549.92333984375, 293.8851013183594)",87.34425354,57.57286835,78.56813049,0.752012455,55,55,100
21,plant21,TRUE,2263,2757.5,0.820670898,277.0365778,78,50,536,"(1702.2081307998233, 292.16747680070705)",17,TRUE,"(1702.593505859375, 292.1242980957031)",72.13196564,43.72263718,78.61692047,0.795351974,55,55,100
22,plant22,TRUE,2362,2554,0.924823806,222.5096664,78,44,543,"(117.54614733276884, 436.39246401354785)",20,TRUE,"(117.33704376220703, 436.2423400878906)",79.2337265,39.54040146,81.30041504,0.866581839,55,55,100
23,plant23,TRUE,1891,2063.5,0.916404168,194.1665206,64,48,433,"(283.44896879957696, 436.21840296139607)",22,TRUE,"(283.69842529296875, 435.9415283203125)",68.92993927,37.11642838,70.7924881,0.84264724,55,55,100
24,plant24,TRUE,1621,1654.5,0.979752191,159.8822498,48,45,358,"(452.3004318322023, 441.1813695249846)",21,TRUE,"(452.31390380859375, 441.25537109375)",47.69730377,42.58766174,120.4455185,0.450307444,55,55,100
25,plant25,TRUE,1568,1607.5,0.975427683,161.4385988,57,42,383,"(605.8073979591836, 439.1077806122449)",24,TRUE,"(606.0189819335938, 439.380126953125)",53.95220947,37.28049469,102.6849747,0.722863298,55,55,100
26,plant26,TRUE,1979,2257.5,0.876633444,216.5096664,48,66,435,"(764.0318342597271, 443.92167761495705)",21,TRUE,"(764.1749877929688, 442.5606994628906)",65.8494339,42.37862015,179.7505951,0.765388536,55,55,100
27,plant27,TRUE,962,1060.5,0.907119283,144.1248904,41,40,305,"(915.5114345114345, 445.74116424116426)",23,TRUE,"(915.4906005859375, 445.92022705078125)",46.63985443,27.7821331,41.50452042,0.803226545,55,55,100
28,plant28,TRUE,2412,2674.5,0.901850813,219.2375883,60,60,453,"(1069.3436981757877, 445.96973466003317)",22,TRUE,"(1069.5726318359375, 446.44921875)",61.35571671,56.92198563,146.0516815,0.373233898,55,55,100
29,plant29,TRUE,1599,1694,0.943919717,169.6396092,46,51,350,"(1223.3126954346467, 450.90368980612885)",24,TRUE,"(1223.1927490234375, 450.8519592285156)",51.49787521,41.17465973,148.2327728,0.600611588,55,55,100
30,plant30,TRUE,2026,2223,0.911381017,203.1959581,61,51,424,"(1382.633761105627, 450.8000987166831)",21,TRUE,"(1382.6654052734375, 450.7941589355469)",58.92895508,46.15397644,89.16928864,0.621752358,55,55,100
31,plant31,TRUE,1741,2129.5,0.817562808,245.3380935,72,40,523,"(1543.165422171166, 454.11257897759907)",19,TRUE,"(1543.7645263671875, 454.5565185546875)",70.65535736,37.63199615,94.38943481,0.846358597,55,55,100
32,plant32,TRUE,3558,4365,0.815120275,333.8061298,100,68,676,"(1711.1655424395728, 457.9421023046655)",19,TRUE,"(1710.7803955078125, 458.010498046875)",88.0953598,57.80775833,91.81290436,0.754591127,55,55,100
33,plant33,TRUE,3065,3691.5,0.830285792,323.0365778,99,53,703,"(107.75693311582381, 592.7876019575856)",21,TRUE,"(109.009765625, 592.3359985351562)",100.6287079,44.92595673,82.63149261,0.894807242,55,55,100
34,plant34,TRUE,2193,2405,0.911850312,209.1959581,68,45,447,"(285.8362973096215, 591.8394892840857)",20,TRUE,"(286.09161376953125, 592.2784423828125)",71.42786407,42.04529572,97.34915161,0.808395316,55,55,100
35,plant35,TRUE,2197,2297.5,0.956256801,196.2670258,57,57,447,"(442.2985889849795, 596.5685025034137)",19,TRUE,"(442.4483642578125, 596.27294921875)",65.00090027,44.37147522,46.81145859,0.730765461,55,55,100
36,plant36,TRUE,1349,1490,0.905369128,170.9533175,50,43,375,"(606.9659006671609, 594.1134173461824)",22,TRUE,"(606.4662475585938, 594.4859008789062)",51.36795044,37.94622803,58.7052803,0.674018927,55,55,100
37,plant37,TRUE,1291,1371,0.941648432,157.0538228,43,42,341,"(763.0131680867545, 594.3307513555384)",18,TRUE,"(763.129638671875, 594.6503295898438)",47.45084,35.82510757,35.82421875,0.655731502,55,55,100
38,plant38,TRUE,1249,1259.5,0.991663358,139.539104,47,39,312,"(912.5444355484387, 593.2778222578063)",21,TRUE,"(912.3467407226562, 593.5484008789062)",44.27523422,36.51305008,80.24736786,0.565594654,55,55,100
39,plant39,TRUE,2800,2987,0.93739538,224.8944424,57,68,462,"(1069.49, 604.3117857142857)",20,TRUE,"(1069.467529296875, 604.5270385742188)",65.43904877,55.7612648,3.057971239,0.523362806,55,55,100
40,plant40,TRUE,1061,1181,0.898391194,146.2253957,42,44,286,"(1215.8727615457117, 601.0311027332705)",20,TRUE,"(1216.844970703125, 601.4909057617188)",40.88349152,39.20337677,156.8978729,0.283727969,55,55,100
41,plant41,TRUE,1226,1343,0.912881608,166.1248904,53,34,336,"(1378.8980424143556, 605.5889070146819)",14,TRUE,"(1380.330810546875, 605.6989135742188)",57.76792145,29.2931366,101.2593155,0.86189717,55,55,100
42,plant42,TRUE,1378,1484.5,0.928258673,168.1248904,54,42,374,"(1533.8497822931786, 604.1669085631349)",18,TRUE,"(1533.86962890625, 603.9644165039062)",57.94058228,32.9728775,113.6559525,0.822281553,55,55,100
43,plant43,TRUE,2475,3204.5,0.772351381,277.0365778,90,57,623,"(1707.9163636363637, 610.5822222222222)",18,TRUE,"(1709.533935546875, 611.7921752929688)",82.84217072,44.77400208,103.2604294,0.841361006,55,55,100
44,plant44,TRUE,1510,1975,0.764556962,237.8233747,66,47,459,"(120.91258278145695, 749.594701986755)",17,TRUE,"(118.83525848388672, 749.8784790039062)",65.20001221,36.40274811,70.27329254,0.829622823,55,55,100
45,plant45,TRUE,1000,1076,0.92936803,135.3969686,39,41,276,"(291.8, 750.182)",17,TRUE,"(291.8624267578125, 749.9149780273438)",41.25785446,31.73239517,34.306633,0.639099897,55,55,100
46,plant46,TRUE,1407,1595.5,0.881855218,173.7817446,48,46,332,"(444.4271499644634, 749.499644633973)",20,TRUE,"(444.10205078125, 749.787109375)",47.9467926,41.42882919,46.50317764,0.503391568,55,55,100
47,plant47,TRUE,1076,1095.5,0.982199909,136.8111821,40,40,330,"(604.6068773234201, 745.360594795539)",19,TRUE,"(604.6273193359375, 745.2335815429688)",45.52067947,29.25936508,42.27577209,0.76605852,55,55,100
48,plant48,TRUE,1156,1353.5,0.85408201,164.1248904,40,48,328,"(757.4195501730104, 753.9749134948097)",17,TRUE,"(757.2089233398438, 753.7908325195312)",46.92193985,36.33468246,178.0162964,0.632739826,55,55,100
49,plant49,TRUE,2017,2138,0.943405051,192.0243852,51,58,415,"(914.2067426871591, 747.2211204759544)",23,TRUE,"(914.0103149414062, 746.66259765625)",57.34327698,47.94555283,25.66922569,0.54855476,55,55,100
50,plant50,TRUE,1134,1276.5,0.888366627,165.0954529,44,42,342,"(1067.5202821869489, 755.1040564373898)",19,TRUE,"(1067.3079833984375, 754.8639526367188)",41.98585129,35.86787796,125.2382584,0.519805101,55,55,100
51,plant51,TRUE,1606,1852,0.867170626,192.9949477,54,53,368,"(1223.8779576587797, 755.6338729763387)",21,TRUE,"(1224.080078125, 755.2711791992188)",57.51129532,38.65464401,139.6039886,0.740439834,55,55,100
52,plant52,TRUE,977,1032,0.946705426,133.8822498,41,40,272,"(1372.0276356192426, 757.7154554759468)",16,TRUE,"(1372.1934814453125, 758.3070678710938)",39.82938385,32.60008621,121.3894501,0.574515987,55,55,100
53,plant53,TRUE,1312,1438,0.912378303,169.8822498,47,42,343,"(1533.5045731707316, 761.1478658536586)",18,TRUE,"(1534.5081787109375, 761.5602416992188)",48.24438095,37.52576828,112.360405,0.628478801,55,55,100
54,plant54,TRUE,1702,2063,0.825012118,234.0660154,73,44,457,"(1706.3625146886016, 770.1774383078731)",15,TRUE,"(1708.538330078125, 770.40478515625)",74.10634613,33.33243179,106.8994675,0.893133403,55,55,100
