,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,1492.0,1701.0,0.8771310993533216,178.1248904466629,54,44,378,"(132.96447721179624, 125.39544235924933)",20,True,"(132.18101501464844, 124.93412017822266)",50.76974868774414,42.8599853515625,86.40555572509766,0.5360232479268691,55,55,100.0
1,plant1,True,915.0,920.0,0.9945652173913043,117.9827550649643,36,36,247,"(300.12896174863386, 128.43169398907105)",16,True,"(300.1025695800781, 128.42376708984375)",35.88611602783203,31.72591781616211,43.83720397949219,0.4673503309990379,55,55,100.0
2,plant2,True,1027.0,1098.0,0.9353369763205829,143.29646337032318,45,36,312,"(453.205452775073, 132.0253164556962)",20,True,"(452.9136962890625, 131.84658813476562)",44.577880859375,29.712610244750977,110.5735092163086,0.7454758954447532,55,55,100.0
3,plant3,True,1098.0,1205.5,0.9108253836582331,139.9827550649643,39,45,301,"(611.7067395264116, 136.69945355191257)",19,True,"(611.1890258789062, 136.4539337158203)",43.919742584228516,35.072811126708984,12.495755195617676,0.6019073163349413,55,55,100.0
4,plant4,True,1000.0,1015.0,0.9852216748768473,129.9827550649643,42,32,335,"(769.253, 140.28)",19,True,"(769.3309326171875, 140.33624267578125)",43.279544830322266,28.65009880065918,111.2347640991211,0.7495234245118366,55,55,100.0
5,plant5,True,886.0,885.5,1.0005646527385659,117.15432798862457,31,40,290,"(917.0022573363431, 143.5902934537246)",18,True,"(916.9462890625, 143.52911376953125)",37.65702819824219,29.497657775878906,22.89013671875,0.6216135070284988,55,55,100.0
6,plant6,True,1026.0,1048.0,0.9790076335877863,134.22539567947388,41,39,308,"(1070.2495126705653, 141.48050682261209)",20,True,"(1070.4029541015625, 141.43247985839844)",43.62492752075195,29.663419723510742,50.63644790649414,0.7332446570897354,55,55,100.0
7,plant7,True,1111.0,1175.5,0.9451297320289238,139.39696860313416,39,41,299,"(1226.6462646264627, 142.20882088208822)",22,True,"(1227.2205810546875, 141.8749237060547)",40.57562255859375,38.00533676147461,161.8184051513672,0.3502548674998336,55,55,100.0
8,plant8,True,1255.0,1396.5,0.8986752595775153,157.53910398483276,44,42,333,"(1382.2828685258964, 138.72350597609562)",19,True,"(1383.1353759765625, 138.5335235595703)",46.97066116333008,37.539405822753906,47.01704406738281,0.6010523522135642,55,55,100.0
9,plant9,True,1597.0,1730.5,0.9228546662814215,182.95331752300262,51,47,383,"(1545.4308077645585, 140.32185347526612)",21,True,"(1545.9462890625, 140.2904510498047)",52.43146896362305,43.495361328125,58.16897201538086,0.5584087531831002,55,55,100.0
10,plant10,True,1583.0,1844.0,0.8584598698481561,206.99494767189026,56,50,372,"(1707.6986734049274, 138.10296904611496)",19,True,"(1708.0770263671875, 137.57025146484375)",57.91842269897461,36.63223648071289,59.630775451660156,0.7745767964353699,55,55,100.0
11,plant11,True,1148.0,1183.5,0.9700042247570765,142.46803629398346,50,35,349,"(137.71602787456445, 283.0740418118467)",20,True,"(137.5986328125, 282.91387939453125)",46.680213928222656,31.493022918701172,87.5099868774414,0.7381335359180718,55,55,100.0
12,plant12,True,1120.0,1156.0,0.9688581314878892,137.88224983215332,50,35,344,"(301.2080357142857, 282.65982142857143)",20,True,"(301.1025390625, 282.652587890625)",46.65370559692383,30.700788497924805,97.462158203125,0.7529682861469756,55,55,100.0
