,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
0,plant0,True,2245.0,2510.5,0.8942441744672376,247.9655101299286,69,47,492,"(125.64944320712695, 123.8770601336303)",17,True,"(126.39329528808594, 123.89556884765625)",69.78572082519531,43.88058853149414,91.79902648925781,0.7775748729052162,55,55,100.0
1,plant1,True,1233.0,1390.0,0.8870503597122302,172.75230705738068,47,40,341,"(299.17518248175185, 126.26682887266828)",20,True,"(299.0786437988281, 125.97015380859375)",45.798919677734375,36.56767272949219,123.40171813964844,0.6020748696069875,55,55,100.0
2,plant2,True,1346.0,1566.0,0.859514687100894,185.09545290470123,58,42,399,"(450.778603268945, 131.59509658246657)",18,True,"(451.0415954589844, 131.3795166015625)",55.11756134033203,35.4006233215332,103.6842041015625,0.7664744091424943,55,55,100.0
3,plant3,True,1220.0,1307.0,0.9334353481254782,148.46803629398346,40,46,353,"(615.6155737704918, 136.42540983606557)",21,True,"(615.691650390625, 136.37600708007812)",46.8359489440918,34.10615539550781,148.6282196044922,0.6853597599458287,55,55,100.0
4,plant4,True,1495.0,1613.0,0.9268443893366398,178.02438521385193,54,42,360,"(773.2963210702341, 138.07759197324415)",21,True,"(773.1240844726562, 138.45709228515625)",51.8538818359375,37.19316101074219,89.76093292236328,0.6967967863681088,55,55,100.0
5,plant5,True,1310.0,1500.0,0.8733333333333333,175.4385987520218,49,44,328,"(919.0480916030534, 140.29770992366412)",20,True,"(918.6605224609375, 140.68394470214844)",48.03081130981445,39.56676483154297,113.784423828125,0.566911336725876,55,55,100.0
6,plant6,True,1141.0,1272.0,0.8970125786163522,192.6518018245697,42,47,333,"(1075.7554776511831, 140.4916739702016)",18,True,"(1075.84521484375, 140.66262817382812)",50.801788330078125,29.06209373474121,35.477291107177734,0.8202059720199198,55,55,100.0
7,plant7,True,1308.0,1637.5,0.7987786259541985,227.48022890090942,50,51,362,"(1234.2125382262998, 141.96636085626912)",16,True,"(1234.107421875, 141.69131469726562)",51.30821990966797,37.97795486450195,35.79812240600586,0.6723951208777814,55,55,100.0
8,plant8,True,1544.0,2049.0,0.7535383113714007,261.4213538169861,61,51,430,"(1392.2474093264248, 138.85816062176167)",20,True,"(1392.0853271484375, 139.33303833007812)",58.19230651855469,39.92235565185547,56.485557556152344,0.7275621117462101,55,55,100.0
9,plant9,True,1997.0,2302.0,0.86750651607298,235.62236428260803,65,51,451,"(1553.292438657987, 141.77816725087632)",22,True,"(1553.9105224609375, 141.5133819580078)",66.03972625732422,45.39741897583008,76.2824478149414,0.7262545125980682,55,55,100.0
10,plant10,True,2081.0,3189.5,0.6524533625960182,312.04877042770386,80,61,494,"(1724.717924074964, 137.72080730418068)",19,True,"(1728.0382080078125, 136.284423828125)",80.45049285888672,53.134918212890625,66.58869171142578,0.7508548273305413,55,55,100.0
11,plant11,True,1938.0,2259.5,0.8577118831599911,241.0365778207779,64,48,449,"(133.1640866873065, 277.985036119711)",18,True,"(132.5804443359375, 278.6969299316406)",58.735023498535156,44.978050231933594,95.92606353759766,0.6431037657160674,55,55,100.0
12,plant12,True,1632.0,1800.5,0.9064148847542349,204.99494767189026,55,41,395,"(297.4656862745098, 279.5906862745098)",19,True,"(296.435791015625, 279.5540466308594)",56.40402603149414,39.55927276611328,97.51258087158203,0.7128116794107413,55,55,100.0
13,plant13,True,1617.0,1945.5,0.8311488049344642,208.06601536273956,54,51,365,"(455.5077303648732, 284.8491032776747)",21,True,"(454.5672912597656, 284.8541564941406)",51.09591293334961,47.69518280029297,58.61234664916992,0.35872266956252835,55,55,100.0
14,plant14,True,1463.0,1668.5,0.876835480970932,194.2670258283615,52,46,341,"(612.781954887218, 288.714969241285)",19,True,"(612.0601806640625, 288.6651611328125)",47.87544631958008,44.811676025390625,111.90333557128906,0.3519856548578373,55,55,100.0
15,plant15,True,1141.0,1170.0,0.9752136752136752,142.1248904466629,41,40,281,"(770.8299737072743, 290.4829097283085)",19,True,"(770.8895874023438, 290.5119934082031)",40.50657272338867,35.24808120727539,58.013153076171875,0.49273084403045403,55,55,100.0
16,plant16,True,1168.0,1276.5,0.9150019584802194,166.95331752300262,38,48,324,"(917.0873287671233, 292.3082191780822)",22,True,"(916.9315795898438, 291.98712158203125)",45.47348403930664,34.719627380371094,10.854567527770996,0.6457916478429968,55,55,100.0
17,plant17,True,876.0,1017.0,0.8613569321533924,178.99494767189026,43,33,332,"(1075.0490867579908, 294.07648401826486)",15,True,"(1074.393310546875, 294.873779296875)",44.761131286621094,26.32859992980957,66.82083129882812,0.8087138343894472,55,55,100.0
18,plant18,True,1206.0,1391.5,0.8666906216313331,185.48022890090942,52,43,351,"(1229.8142620232172, 299.2529021558872)",19,True,"(1229.7847900390625, 299.4616394042969)",49.99589157104492,34.3167610168457,51.365638732910156,0.7272321113459504,55,55,100.0
19,plant19,True,1167.0,1369.0,0.8524470416362309,198.89444243907928,56,35,345,"(1384.1311053984575, 298.4275921165381)",18,True,"(1384.10009765625, 298.0008239746094)",58.430362701416016,28.040403366088867,80.55120849609375,0.8773262636007637,55,55,100.0
20,plant20,True,2015.0,2858.0,0.705038488453464,308.2497808933258,78,57,538,"(1558.0138957816378, 300.4560794044665)",17,True,"(1559.17236328125, 299.8147277832031)",67.74272155761719,51.381710052490234,85.94046783447266,0.6516926986783461,55,55,100.0
21,plant21,True,1528.0,1815.5,0.8416414210961167,234.89444243907928,59,42,423,"(1707.2401832460732, 298.6806282722513)",14,True,"(1706.9921875, 298.76422119140625)",57.63821029663086,37.42627716064453,68.282958984375,0.7605059123627984,55,55,100.0
22,plant22,True,1486.0,1706.0,0.8710433763188745,222.89444243907928,70,32,467,"(129.56527590847915, 442.7913862718708)",17,True,"(129.96031188964844, 442.4950256347656)",68.26510620117188,29.476200103759766,85.93994140625,0.9019740964668166,55,55,100.0
23,plant23,True,1251.0,1463.5,0.8548001366586949,189.92387998104095,58,35,402,"(294.4740207833733, 442.25659472422063)",19,True,"(295.65777587890625, 441.9157409667969)",59.36554718017578,29.471330642700195,79.91203308105469,0.8680720163859995,55,55,100.0
24,plant24,True,1041.0,1126.0,0.9245115452930728,160.2670258283615,41,40,271,"(462.1066282420749, 448.1671469740634)",16,True,"(462.0731201171875, 448.3316345214844)",40.15449142456055,34.25969696044922,138.56600952148438,0.5215885852308162,55,55,100.0
25,plant25,True,1080.0,1159.5,0.9314359637774903,184.16652059555054,49,34,338,"(613.0601851851852, 447.0407407407407)",24,True,"(612.9453125, 447.3150939941406)",44.84491729736328,30.584394454956055,99.17898559570312,0.7313488273979042,55,55,100.0
26,plant26,True,1356.0,1524.0,0.889763779527559,196.16652059555054,38,59,392,"(769.2573746312685, 450.74410029498523)",17,True,"(769.489501953125, 448.55816650390625)",62.019256591796875,33.54329299926758,179.20863342285156,0.8411172163744453,55,55,100.0
27,plant27,True,723.0,851.0,0.8495887191539365,152.61017167568207,33,36,234,"(919.8063623789765, 451.448132780083)",19,True,"(919.24951171875, 451.00531005859375)",33.00778579711914,29.440683364868164,33.174190521240234,0.4521705741245521,55,55,100.0
28,plant28,True,1783.0,2153.0,0.8281467719461217,227.9655101299286,56,55,379,"(1075.9927089175546, 453.263600673023)",20,True,"(1075.505126953125, 454.2712707519531)",55.272193908691406,50.12542724609375,159.3550567626953,0.4213819618329109,55,55,100.0
29,plant29,True,1109.0,1326.0,0.8363499245852187,167.68123936653137,45,42,350,"(1228.3976555455365, 459.23534715960324)",17,True,"(1227.9886474609375, 458.50860595703125)",47.37960433959961,34.70977020263672,134.700927734375,0.6806714083570939,55,55,100.0
30,plant30,True,1448.0,1743.5,0.8305133352451964,211.82337474822998,61,45,414,"(1386.9261049723757, 455.71546961325964)",18,True,"(1386.861328125, 455.7489013671875)",53.69551467895508,38.43310546875,88.002685546875,0.6983462743526937,55,55,100.0
31,plant31,True,1157.0,1619.0,0.7146386658431131,256.9360725879669,67,33,459,"(1550.8254105445117, 461.36992221261886)",13,True,"(1551.5423583984375, 461.78082275390625)",62.69549560546875,30.82503318786621,90.42707824707031,0.8707857622204026,55,55,100.0
32,plant32,True,2267.0,3022.5,0.7500413564929694,305.5634891986847,79,55,547,"(1719.9483899426555, 465.40141155712394)",17,True,"(1719.95751953125, 464.97198486328125)",74.59615325927734,47.65813064575195,94.77090454101562,0.7693048441446607,55,55,100.0
33,plant33,True,1990.0,2716.5,0.7325602797717652,324.83556735515594,88,46,628,"(116.60201005025125, 599.1512562814071)",20,True,"(117.35283660888672, 599.1304321289062)",83.70784759521484,38.51274490356445,82.39104461669922,0.8878747516689058,55,55,100.0
34,plant34,True,1397.0,1732.5,0.8063492063492064,199.5807341337204,57,41,402,"(293.9742304939155, 597.8045812455262)",16,True,"(294.3470458984375, 597.96435546875)",57.67583084106445,35.50822830200195,96.11331939697266,0.7880183231585239,55,55,100.0
35,plant35,True,1424.0,1695.0,0.840117994100295,201.82337474822998,56,47,448,"(450.70365168539325, 602.9051966292135)",18,True,"(450.5198974609375, 602.613037109375)",57.3074836730957,37.70957946777344,52.2760009765625,0.7529987882168347,55,55,100.0
36,plant36,True,909.0,1133.5,0.8019408910454345,173.92387998104095,48,38,332,"(612.0847084708471, 600.8734873487349)",15,True,"(612.46533203125, 600.8336181640625)",48.82374954223633,29.93406105041504,58.1150016784668,0.7900018098348963,55,55,100.0
37,plant37,True,925.0,1003.0,0.922233300099701,146.71067690849304,37,38,288,"(768.1048648648649, 599.4637837837838)",16,True,"(767.84765625, 599.29296875)",41.04966354370117,29.264110565185547,34.1748161315918,0.7012705243054155,55,55,100.0
38,plant38,True,796.0,844.5,0.9425695677915926,135.0538227558136,36,31,246,"(919.9761306532663, 598.5891959798995)",15,True,"(920.0042724609375, 598.2445678710938)",34.04865264892578,29.449533462524414,89.25640106201172,0.5019009999968007,55,55,100.0
39,plant39,True,1907.0,2097.5,0.9091775923718712,217.722869515419,50,54,401,"(1073.7876245411642, 610.6670162558993)",21,True,"(1073.663818359375, 610.4646606445312)",53.18882751464844,46.48642349243164,31.824296951293945,0.48594660676201623,55,55,100.0
40,plant40,True,939.0,1153.5,0.8140442132639792,161.1959581375122,44,44,300,"(1221.6986155484558, 607.307774227902)",17,True,"(1222.3675537109375, 607.4735717773438)",39.71537780761719,36.342864990234375,127.45526123046875,0.40326566797331426,55,55,100.0
41,plant41,True,930.0,1206.0,0.7711442786069652,213.48022890090942,51,33,364,"(1386.241935483871, 611.4172043010752)",15,True,"(1385.2275390625, 611.0928344726562)",53.648616790771484,25.17411994934082,102.85179901123047,0.8830702520660014,55,55,100.0
42,plant42,True,1061.0,1262.5,0.8403960396039604,195.92387998104095,51,38,353,"(1541.4052780395853, 612.7408105560792)",18,True,"(1541.3857421875, 612.517822265625)",52.1300163269043,29.16998863220215,108.98052215576172,0.828788333155394,55,55,100.0
43,plant43,True,1727.0,2264.5,0.7626407595495694,270.69343197345734,76,46,526,"(1714.7504342790967, 620.174869716271)",21,True,"(1715.872802734375, 620.781982421875)",72.5806655883789,35.029823303222656,105.8203353881836,0.8758226998449417,55,55,100.0
44,plant44,True,839.0,975.5,0.8600717580727832,178.99494767189026,40,37,301,"(136.0119189511323, 754.1668653158522)",18,True,"(135.87461853027344, 753.838134765625)",41.52268981933594,27.423763275146484,45.456871032714844,0.7508678497441328,55,55,100.0
45,plant45,True,684.0,847.5,0.8070796460176991,169.78174459934235,33,36,255,"(299.94736842105266, 756.9780701754386)",14,True,"(299.777587890625, 757.1199951171875)",34.197635650634766,28.84090232849121,27.149219512939453,0.5373496845401875,55,55,100.0
